Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
126,New,Taylor Swift_Anti Hero + Reverb (Official Lirik),,,,https://www.tiktok.com/music/null,,"Oct 23, 2022",191,43K,43K,126,"Oct 29, 2022",1,,QZWBE2247394
127,New,Can you record me rel quick,S4178,Dj GhettoYouth,/track?id=95248623,https://www.tiktok.com/music/Can-you-record-me-rel-quick-7157058787898034178,3991857 Records DK,"Oct 20, 2022",190,43K,43K,127,"Oct 29, 2022",1,,QZTAS2288262
128,-29,Left Cheek (Doo Doo Blick),S2862,Lay Bankz,/track?id=89920312,https://www.tiktok.com/music/Left-Cheek-Doo-Doo-Blick-7130766958479362862,Artist Partner Group,"Aug 23, 2022",43,41K,1M,28,"Sep 3, 2022",12,-4.14,QZVFR2200133
129,-27,Harder,,,,https://www.tiktok.com/music/null,,"Sep 7, 2022",45,41K,972K,6,"Sep 17, 2022",8,-3.86,ARQIW2206427
130,New,Bend,S9089,iayze,/track?id=94704608,https://www.tiktok.com/music/Bend-7158589129612249089,Geffen Records,"Oct 12, 2022",193,41K,41K,53,"Nov 5, 2022",5,,USA2P2245657
131,New,Stadium Rave,S1072,Spongebob Squarepants,/track?id=15566641,https://www.tiktok.com/music/Stadium-Rave-250079368486531072,Nickelodeon,"Aug 16, 2019",133,41K,159K,131,"Oct 29, 2022",1,,USN1R0503016
132,-7,Watch My Shoes,S1328,3 Deep,/track?id=15262672,https://www.tiktok.com/music/Watch-My-Shoes-225107009786851328,Asylum/Trill Entertainment,"Aug 19, 2019",139,41K,139K,125,"Oct 22, 2022",4,-1.00,USEA20700816
133,-102,Lovely (Instrumental),,"Positive Bass, Mati Camaro, Tarzark",/track?id=94179922,https://www.tiktok.com/music/null,Positive Bass Music,"Nov 29, 2020",118,40K,206K,31,"Oct 22, 2022",5,-14.57,QZAMM2004040
134,New,Stadium Rave,,"Mark Governor, Glenn Nishida",/track?id=83830701,https://www.tiktok.com/music/null,Sonoton Music,"May 19, 2022",189,40K,44K,134,"Oct 29, 2022",1,,DEB639800914
135,New,Cry No More,S9073,Viral Sound God,/track?id=95276977,https://www.tiktok.com/music/Cry-No-More-7155296261870979073,TWENEFFOUR MUSIC GROUP,"Oct 16, 2022",194,40K,40K,135,"Oct 29, 2022",1,,IELOI2292078
136,-81,Heyy,,Lil Baby,/track?id=94005935,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Oct 4, 2022",144,39K,134K,55,"Oct 22, 2022",2,-11.57,USUG12207275
137,-2,Watch My Shoes (feat. 3 Deep),S3776,Boosie Badazz,/track?id=15262631,https://www.tiktok.com/music/Watch-My-Shoes-feat-3-Deep-148325944896843776,Asylum/Trill Entertainment,"Aug 19, 2019",134,39K,158K,135,"Oct 22, 2022",4,-0.29,USEA20700301
138,14,Munch (Feelin’ U),S2465,Ice Spice,/track?id=88059436,https://www.tiktok.com/music/Munch-Feelin’-U-7125974768121022465,Worldstar,"Jul 28, 2022",46,39K,942K,23,"Sep 10, 2022",12,2.00,CA5KR2269973
139,39,no remorse,,babysevin,/track?id=92914133,https://www.tiktok.com/music/null,3930059 Records DK,"Sep 21, 2022",120,39K,200K,88,"Oct 1, 2022",6,,QZNWY2295033
140,-2,Solo,S2370,Future,/track?id=15799350,https://www.tiktok.com/music/Solo-Sped-Up-Version-We-gonput-it-on-the-hood-ayy-before-we-put-it-on-God-7156749045669562370,Epic/Freebandz/A1,"Aug 16, 2019",98,39K,330K,61,"Oct 8, 2022",6,-0.29,USSM11701733
141,-9,Funny Song,S7666,Cavendish Music,/track?id=34784021,https://www.tiktok.com/music/Funny-Song-6732536571318257666,Cavendish Music,"Sep 2, 2019",18,38K,2.3M,42,"Jun 11, 2022",48,-1.29,GBBGY1743613
142,-27,Walk and Step,,,,https://www.tiktok.com/music/null,,"Sep 5, 2022",83,38K,514K,55,"Sep 17, 2022",7,-3.86,QZNWV2256238
143,-57,Bad Habit,S0450,Steve Lacy,/track?id=84088250,https://www.tiktok.com/music/Bad-Habit-7152997794909800450,L-M Records/RCA Records,"Jun 28, 2022",26,38K,1.5M,16,"Oct 15, 2022",15,-8.14,USRC12201440
144,-38,Country Girl (Shake It For Me),S7520,Luke Bryan,/track?id=15197239,https://www.tiktok.com/music/Country-Girl-Shake-It-For-Me-222332901902827520,Capitol Nashville,"Sep 2, 2019",78,38K,565K,38,"Oct 1, 2022",6,-5.43,USCN11100078
145,New,Anti-Hero,S8758,Taylor Swift,/track?id=94282783,https://www.tiktok.com/music/Anti-Hero-7156650213355178758,Taylor Swift,"Oct 20, 2022",192,38K,41K,145,"Oct 29, 2022",1,,USUG12205736
146,50,Good Spring,,,,https://www.tiktok.com/music/null,,"Sep 23, 2022",121,38K,197K,130,"Oct 1, 2022",5,7.14,NLRD52212118
147,-43,"1 man, 2 man, 3 man",,,,https://www.tiktok.com/music/null,,"Sep 8, 2022",76,37K,599K,27,"Sep 17, 2022",7,-6.14,QZNWW2209265
148,38,Halloween Theme Song,S4258,Ultimate Halloween Bash,/track?id=39015576,https://www.tiktok.com/music/Halloween-Theme-Song-6827009963483744258,Ultimate Halloween Bash,"Dec 12, 2019",96,37K,349K,128,"Nov 5, 2022",3,,USTC00941134
149,-52,Mobbin,S1922,"Brock, Bril, Lay Bankz, PGS Spence, JMoney, D Glizz",/track?id=88894376,https://www.tiktok.com/music/Mobbin-7130982189600081922,1xentertainment,"Aug 11, 2022",77,37K,589K,70,"Oct 15, 2022",10,-7.43,QZNWQ2247836
150,-10,Im Up,,,,https://www.tiktok.com/music/null,,"Sep 8, 2022",85,37K,490K,54,"Sep 17, 2022",7,-1.43,QZNWW2215305
151,-27,BABY OTAKU,S8033,"Pablo Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C",/track?id=89124009,https://www.tiktok.com/music/BABY-OTAKU-7127309851750828033,BZR Music,"Aug 1, 2022",93,37K,407K,69,"Oct 1, 2022",6,-3.86,QM6P42224728
152,-52,Talk,S0978,Yeat,/track?id=90777796,https://www.tiktok.com/music/Talk-7137368251033470978,Field Trip Recordings/Geffen Records,"Aug 28, 2022",104,37K,292K,65,"Oct 15, 2022",4,-7.43,USUM72216448
153,-83,Jingle Bell Rock,S3633,Bobby Helms,/track?id=15529965,https://www.tiktok.com/music/Jingle-Bell-Rock-6735289326013253633,Geffen* Records,"Sep 2, 2019",91,37K,422K,70,"Dec 25, 2021",8,,USMC15746480
154,New,A Night in Tunisia,,,,https://www.tiktok.com/music/null,,"Oct 19, 2022",196,36K,37K,109,"Nov 5, 2022",2,,SGB502271365
155,-12,Forget,S1522,XXKATUSJINSUX,/track?id=91975497,https://www.tiktok.com/music/Forget-7141159460742891522,Intercontrol,"Sep 7, 2022",112,36K,235K,99,"Oct 1, 2022",7,-1.71,QZTRX2228016
156,New,Milli,S9362,DaBaby,/track?id=21939336,https://www.tiktok.com/music/Milli-6930523949012879362,"South Coast Music Group LLC, distributed by Interscope Records","Sep 12, 2019",166,36K,87K,156,"Oct 29, 2022",1,,USUYG1224775
157,30,Smoked out Phonk,,TREVASPURA,/track?id=90823922,https://www.tiktok.com/music/null,PHONKDRILL Records,"Nov 3, 2021",97,36K,339K,104,"Oct 8, 2022",8,4.29,SGB502103656
158,New,awrkard sped up,S1553,Dj GhettoYouth,/track?id=94897422,https://www.tiktok.com/music/awrkard-sped-up-7155962214040471553,3991857 Records DK,"Oct 17, 2022",195,36K,37K,144,"Nov 5, 2022",3,,QZTAS2209844
159,-12,"Sun Down, I'm Up - Sped Up & Pitched",S2274,Lil Yawh,/track?id=83503929,https://www.tiktok.com/music/Sun-Down-I'm-Up-Sped-Up-Pitched-7104899581921462274,761481 Records DK,"Jun 2, 2022",65,36K,776K,44,"Jun 25, 2022",13,-1.71,QZK6P2246065
160,-29,Sweater Weather (inside this place is warm),S9110,The Neighbourhood,/track?id=15790443,https://www.tiktok.com/music/Sweater-Weather-Sped-Up-7086537183875599110,the [r]evolve group,"Mar 2, 2022",42,36K,1M,4,"Oct 1, 2022",6,-4.14,USSM11300080
161,14,Somebody's Watching Me - Single Version,S2496,Rockwell,/track?id=15547640,https://www.tiktok.com/music/Somebody's-Watching-Me-Single-Version-280537214516842496,UNI/MOTOWN,"Sep 3, 2019",28,35K,1.5M,9,"Oct 30, 2021",12,2.00,USMO10000307
162,-6,No Se Va - En Vivo,S3297,Grupo Frontera,/track?id=80700252,https://www.tiktok.com/music/No-Se-Va-7172253450044983297,Grupo Frontera,"Sep 25, 2022",123,35K,193K,131,"Oct 8, 2022",5,-0.86,QZHN72212529
163,-82,Poland,S6034,Lil Yachty,/track?id=94005083,https://www.tiktok.com/music/Poland-7153693488683436034,Quality Control Music/Motown Records,"Oct 7, 2022",154,35K,112K,81,"Oct 22, 2022",2,-11.71,USUG12207318
164,New,"Solo (Take my advice, ayy, live a better life. You got maids right now, you got it made right now)",S2370,Future,/track?id=15799350,https://www.tiktok.com/music/Solo-Sped-Up-Version-We-gonput-it-on-the-hood-ayy-before-we-put-it-on-God-7156749045669562370,Epic/Freebandz/A1,"Oct 18, 2022",197,35K,35K,164,"Oct 29, 2022",2,,USSM11701733
165,-26,World's Smallest Violin,S1462,AJR,/track?id=33753428,https://www.tiktok.com/music/World's-Smallest-Violin-7119553570319731462,S-Curve Records,"Mar 8, 2021",55,34K,872K,79,"Sep 3, 2022",16,-3.71,QMRSZ2003324
166,New,Soy Mamá (Remix),S4870,"La Insuperable, Farina, Yailin la Mas Viral",/track?id=94203891,https://www.tiktok.com/music/Soy-Mamá-Remix-7155813599527684870,Toxiccrowhd / Complot Records,"Oct 12, 2022",182,34K,50K,97,"Nov 12, 2022",4,,USHM92267149
167,-30,Little Rascals: Best of Our Gang,,,,https://www.tiktok.com/music/null,,"Oct 9, 2022",153,34K,118K,137,"Oct 22, 2022",4,-4.29,SGB502265545
168,-5,Paradise,S1777,Ikson,/track?id=18206886,https://www.tiktok.com/music/Paradise-6810180973628491777,ikson,"Mar 30, 2020",14,34K,2.9M,42,"Jun 4, 2022",39,-0.71,SE5BU1794888
169,-48,A Gangster's Wife,S7157,Ms. Krazie,/track?id=15607680,https://www.tiktok.com/music/A-Gangster's-Wife-6945614298400017157,Ms Krazie,"Sep 28, 2022",113,34K,232K,72,"Oct 8, 2022",4,-6.86,USPRZ0810066
170,1,Shut up My Moms Calling,S5954,Hotel Ugly,/track?id=28769007,https://www.tiktok.com/music/Shut-up-My-Moms-Calling-6792469317964285954,"Hotel Ugly, under exclusive license to Amuseio AB","Feb 11, 2020",116,34K,213K,152,"Nov 5, 2022",5,0.14,TCAEQ2083509
171,-16,One More Hour,S6033,Tame Impala,/track?id=28471800,https://www.tiktok.com/music/One-More-Hour-6795252511469996033,Universal Music Australia Pty. Ltd.,"Feb 6, 2020",72,34K,649K,37,"Jul 9, 2022",6,,AUUM71900935
172,-93,Healing Solfeggio Frequency 528Hz(817269),,,,https://www.tiktok.com/music/null,,"Jun 17, 2020",61,34K,827K,34,"Sep 10, 2022",26,-13.29,
173,-39,Bound 2,S4273,Kanye West,/track?id=15927278,https://www.tiktok.com/music/Bound-2-6928634453870774273,Rock The World/IDJ/Kanye/LP6,"Sep 2, 2019",21,34K,1.8M,4,"Sep 10, 2022",15,-5.57,USUM71307523
174,-69,Mary On A Cross,S4418,Ghost,/track?id=25173657,https://www.tiktok.com/music/Mary-On-A-Cross-7135389479619004418,Loma Vista Recordings,"Sep 7, 2019",41,34K,1M,38,"Sep 3, 2022",11,-9.86,USC4R1902750
175,-72,Flawlëss,S9186,"Yeat, Lil Uzi Vert",/track?id=91395438,https://www.tiktok.com/music/Flawlëss-7140344332992989186,Field Trip Recordings/Geffen Records,"Sep 5, 2022",100,33K,318K,54,"Oct 15, 2022",5,-10.29,USUM72217061
176,-82,الجاذبية,,,,https://www.tiktok.com/music/null,,"Oct 14, 2022",165,33K,88K,94,"Oct 22, 2022",2,-11.71,NLRD52212191
177,-93,Monster Mash,S8096,"Bobby ""Boris"" Pickett, The Crypt-Kickers",/track?id=12548053,https://www.tiktok.com/music/Monster-Mash-8096,K-Tel,"Sep 3, 2019",82,32K,524K,84,"Oct 30, 2021",7,,GBBBA7360050
178,New,"You're On Your Own, Kid",S8082,Taylor Swift,/track?id=94301969,https://www.tiktok.com/music/You're-On-Your-Own-Kid-7156826385460398082,Taylor Swift,"Oct 20, 2022",187,32K,47K,178,"Oct 29, 2022",2,,USUG12205711
179,New,The Fresh Prince of Bel-Air,S3088,DJ Jazzy Jeff & The Fresh Prince,/track?id=15447973,https://www.tiktok.com/music/The-Fresh-Prince-of-Bel-Air-222445509444313088,Jive,"Aug 17, 2019",130,32K,165K,179,"Oct 29, 2022",1,,USJI19000013
180,-69,dumb dumb - sped up,S9957,mazie,/track?id=92951503,https://www.tiktok.com/music/dumb-dumb-sped-up-7145021488167389957,Good Boy Records,"Sep 27, 2022",109,32K,251K,58,"Oct 8, 2022",4,-9.86,QZRYT2100048
181,17,بيس,,,,https://www.tiktok.com/music/null,,"Sep 15, 2022",111,32K,245K,124,"Sep 24, 2022",6,2.43,NLRD52212085
182,-68,Super Freaky Girl - Roman Remix,S0450,Nicki Minaj,/track?id=89063931,https://www.tiktok.com/music/Super-Freaky-Girl-Roman-Remix-7133075295069800450,Republic Records,"Aug 17, 2022",44,32K,991K,9,"Sep 24, 2022",8,,USUM72216101
183,-32,I Think I Like When It Rains,S6433,WILLIS,/track?id=17842376,https://www.tiktok.com/music/I-Think-I-Like-When-It-Rains-6895811481653266433,Willis,"Nov 15, 2020",57,32K,855K,26,"Nov 5, 2022",24,,QMAAK1724976
184,-77,we fell in love in october,S4133,girl in red,/track?id=21997889,https://www.tiktok.com/music/we-fell-in-love-in-october-6702141135906704133,world in red,"Aug 24, 2019",20,32K,1.9M,7,"Oct 1, 2022",9,-11.00,GBKPL1828677
185,New,Karma,S0641,Taylor Swift,/track?id=94285904,https://www.tiktok.com/music/Karma-7156822419808880641,Taylor Swift,"Oct 20, 2022",183,31K,49K,185,"Oct 29, 2022",1,,USUG12205717
186,11,ball w/o you,,21 Savage,/track?id=22161308,https://www.tiktok.com/music/null,"Slaughter Gang, LLC/Epic Records","Aug 16, 2019",50,31K,921K,80,"Aug 6, 2022",16,,QZ45A1700107
187,New,Forget,S8289,Pogo,/track?id=14329283,https://www.tiktok.com/music/Forget-6755226810570508289,Pogo,"Nov 2, 2019",119,31K,203K,187,"Oct 29, 2022",1,,TCACG1550645
188,-6,Oh No,S6102,Kreepa,/track?id=29425832,https://www.tiktok.com/music/Oh-No-6586947002464996102,GT Digital / Thizz Latin Denver / Kreepa,"Dec 12, 2019",3,31K,11M,24,"Jun 12, 2021",86,-0.86,USUYG1287925
189,-48,Lover,,,,https://www.tiktok.com/music/null,,"Sep 7, 2022",90,31K,423K,71,"Sep 17, 2022",7,-6.86,ARQIW2206426
190,-11,A Milli Freestyle,S7793,BankRollJu,/track?id=92673861,https://www.tiktok.com/music/A-Milli-Freestyle-7146020823046817793,BankRollJu,"Sep 21, 2022",175,31K,64K,179,"Oct 22, 2022",2,-1.57,QZNWY2272331
191,-118,Agony - Instrumental,,Scammacist,/track?id=94001515,https://www.tiktok.com/music/null,Boracay INC.,"Oct 6, 2022",126,31K,183K,73,"Oct 22, 2022",3,-16.86,QZPLS2289822
192,-35,MELTDOWN,S5777,BASSFACE,/track?id=73608008,https://www.tiktok.com/music/MELTDOWN-7051994525434955777,Wubaholics,"Jan 10, 2022",128,31K,175K,81,"Oct 15, 2022",4,-5.00,QZKDK2225548
193,-31,Glock In My Lap,S5137,"21 Savage, Metro Boomin",/track?id=31530700,https://www.tiktok.com/music/Glock-In-My-Lap-6878751778305755137,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic","Sep 30, 2020",37,30K,1.1M,15,"Aug 27, 2022",32,,USSM12006061
194,-49,No Hands (feat. Roscoe Dash & Wale),S5446,"Waka Flocka Flame, Roscoe Dash, Wale",/track?id=16025031,https://www.tiktok.com/music/No-Hands-feat-Roscoe-Dash-Wale-6696236204234525446,Asylum/Warner Bros.,"Aug 19, 2019",5,30K,6.6M,12,"Sep 3, 2022",21,-7.00,USWB11002103
195,New,Gaga Dance,,,,https://www.tiktok.com/music/null,,"Jun 7, 2021",156,30K,108K,126,"Nov 5, 2022",5,,FRX202137814
196,-83,NOSTYLIST,S5182,Destroy Lonely,/track?id=88283470,https://www.tiktok.com/music/NOSTYLIST-7135980374261435182,Opium,"Aug 2, 2022",70,30K,690K,11,"Oct 1, 2022",6,-11.86,USLD91740130
197,-35,Not My Responsibility,S5858,Billie Eilish,/track?id=55352082,https://www.tiktok.com/music/not-my-responsibility-by-billie-eilish-7079578681949145858,Darkroom/Interscope Records,"Jul 22, 2021",59,30K,828K,50,"Sep 3, 2022",11,-5.00,USUM72105931
