Rank,Change,Track,Song ID,Artists,Internal Link,External Link,Label,Release Date,All Time Rank,Video Count,All-Time Video Count,Peak Position,Peak Date,Weeks on Chart,7-Day Velocity,ISRC
117,-33,Frontin' (feat. Jay-Z) (Club Mix),,"Pharrell Williams, JAY-Z",/track?id=15049196,https://www.tiktok.com/music/null,Arista,"Aug 16, 2019",24,46K,2M,2,"Dec 18, 2021",11,-4.71,USAR10300553
118,New,Lights Are On - Acapella,S8642,Edith Whiskers,/track?id=66988869,https://www.tiktok.com/music/Lights-Are-On-Acapella-7031385069042288642,Tinpot Records,"Nov 16, 2021",190,46K,64K,118,"Feb 12, 2022",1,,GBVHN2100018
119,-14,WYD Now?,S5446,Sadie Jean,/track?id=68263327,https://www.tiktok.com/music/WYD-Now-7046844232824605446,SELENE,"Nov 24, 2021",110,45K,394K,61,"Jan 29, 2022",7,-2.00,QM3DF2182148
120,New,Taggin' Yo Name,S8178,Dane O$even,/track?id=29712553,https://www.tiktok.com/music/TagginYo-Name-6828562234852018178,DANE O$EVEN,"May 18, 2020",124,45K,305K,30,"Feb 19, 2022",5,,QZES92080562
121,18,Let Me Know (I Wonder Why Freestyle),S6498,Juice WRLD,/track?id=27603598,https://www.tiktok.com/music/Let-Me-Know-I-Wonder-Why-Freestyle-6769746638639466498,Doscompac,"Dec 3, 2019",33,44K,1.7M,121,"Feb 12, 2022",4,2.57,USUG11903494
122,New,Slumber Party (feat. Princess Nokia),,"Ashnikko, Princess Nokia",/track?id=50802233,https://www.tiktok.com/music/null,Parlophone UK,"Jun 21, 2021",160,44K,136K,119,"Feb 19, 2022",4,,GBAYE2100455
123,-7,Aesthetic,S3281,Devonte Mayo,/track?id=31673144,https://www.tiktok.com/music/Aesthetic-6801406368763873281,1566333 Records DK,"Mar 6, 2020",31,44K,1.8M,70,"Jun 25, 2022",42,-1.00,QZFZ52072968
124,New,"Smack A Bitch (feat. ppcocaine, Sukihana & Rubi Rose) [Remix]",,Rico Nasty,/track?id=32175155,https://www.tiktok.com/music/null,Sugar Trap,"Dec 3, 2020",156,44K,146K,124,"Feb 12, 2022",2,,USAT22007224
125,47,PTPOM (No bologna) - Remix,S6098,"Mohead Mike, Big Boogie",/track?id=64021588,https://www.tiktok.com/music/PTPOM-No-bologna-Remix-7019391849069316098,Run It Up Records,"Oct 14, 2021",93,44K,493K,70,"Nov 6, 2021",9,,USA2P2142936
126,-6,Somewhere Under,S4514,DMusic,/track?id=73506249,https://www.tiktok.com/music/Somewhere-Under-7057680667680704514,P H Argentina,"Jan 26, 2022",180,43K,94K,120,"Feb 5, 2022",2,-0.86,QZ5FN2232627
127,-29,Could've Been (feat. Bryson Tiller),S0001,"H.E.R., Bryson Tiller",/track?id=20318677,https://www.tiktok.com/music/Could've-Been-6730293627639040001,RCA Records Label,"Aug 27, 2019",36,43K,1.5M,3,"Jan 1, 2022",11,-4.14,USRC11802598
128,New,MAMIII,S3374,"Becky G, KAROL G",/track?id=73443510,https://www.tiktok.com/music/MAMIII-7063235297919683374,Kemosabe Records/RCA Records,"Feb 10, 2022",195,42K,42K,67,"Feb 19, 2022",6,,USRC12200425
129,New,Softcore (I'm too consumed with my own life),S3889,The Neighbourhood,/track?id=18714857,https://www.tiktok.com/music/Softcore-7061082712752293889,Columbia,"Jan 25, 2022",186,42K,72K,129,"Feb 12, 2022",1,,USSM11800523
130,New,Playboy,S6817,Jx.Zero,/track?id=35791057,https://www.tiktok.com/music/Playboy-6936644952348706817,772428 Records DK,"Dec 20, 2021",192,41K,59K,81,"Feb 19, 2022",4,,QZDA62175728
131,47,Partition,S3239,Beyoncé,/track?id=15792636,https://www.tiktok.com/music/Partition-33239,Parkwood Entertainment/Columbia,"Aug 16, 2019",153,41K,164K,131,"Feb 12, 2022",2,6.71,USSM11307803
132,-5,Steven Universe,S7298,L.Dre,/track?id=28637630,https://www.tiktok.com/music/Steven-Universe-6795585271782967298,Fully Furnished Records,"Feb 19, 2020",5,41K,5.7M,62,"Mar 5, 2022",50,-0.71,QZFZ32084911
133,New,Space Song,S4199,Beach House,/track?id=15844639,https://www.tiktok.com/music/Space-Song-5000000000998474199,Arts & Crafts Mexico,"Aug 20, 2019",68,41K,822K,133,"Feb 12, 2022",3,,USSUB1512203
134,-47,Freakum Dress (Album Version),S4145,Beyoncé,/track?id=15779564,https://www.tiktok.com/music/Freakum-Dress-Album-Version-6696420346582534145,Sony Urban Music/Columbia,"Aug 16, 2019",73,41K,716K,25,"Jan 15, 2022",7,-6.71,USSM10603615
135,30,This Could Be Us,,,,https://www.tiktok.com/music/null,,"Jan 22, 2022",169,41K,116K,135,"Feb 12, 2022",5,4.29,VNHNH2200032
136,New,Hat Made Of Mistletoe,S9218,Cody Johnson,/track?id=65758855,https://www.tiktok.com/music/Hat-Made-Of-Mistletoe-7025947595105929218,CoJo Music/Warner Music Nashville,"Nov 15, 2021",193,40K,52K,136,"Feb 12, 2022",3,,QMCQK1900189
137,-30,Could've Been,,,,https://www.tiktok.com/music/null,,"Dec 27, 2021",83,40K,624K,14,"Jan 8, 2022",8,-4.29,VNNVK2190009
138,-41,Swim,S5935,Chase Atlantic,/track?id=18552404,https://www.tiktok.com/music/Swim-chase-Atlantic-7037336627013765935,Warner Bros.,"Aug 19, 2019",109,40K,398K,56,"Jan 29, 2022",5,-5.86,USWB11701711
139,49,ily (i love you baby),S4210,"Surf Mesa, Emilee",/track?id=27755710,https://www.tiktok.com/music/ily-i-love-you-baby-6798329661525854210,Astralwerks,"Feb 24, 2020",22,40K,2.1M,79,"Jul 23, 2022",9,7.00,QZJRC1945204
140,-19,Pope Is a Rockstar,S9630,SALES,/track?id=14361352,https://www.tiktok.com/music/Pope-Is-a-Rockstar-7036959062042659630,SALES,"Jan 12, 2020",21,40K,2.1M,3,"Dec 18, 2021",11,-2.71,TCACN1687807
141,New,Loser,,,,https://www.tiktok.com/music/null,,"Jan 24, 2022",185,40K,73K,141,"Feb 12, 2022",1,,USAT22200614
142,-79,Break From Toronto - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 19, 2022",131,39K,287K,26,"Jan 29, 2022",3,-11.29,VNDQH2200017
143,-13,Woman,,Doja Cat,/track?id=50702933,https://www.tiktok.com/music/null,Kemosabe Records/RCA Records,"Jun 21, 2021",88,39K,562K,99,"Sep 4, 2021",9,-1.86,USRC12102044
144,40,traitor,S2449,Olivia Rodrigo,/track?id=43417294,https://www.tiktok.com/music/traitor-6964415885424232449,Olivia Rodrigo PS,"May 13, 2021",30,39K,1.8M,10,"Jul 17, 2021",20,,USUG12101243
145,-36,"Put Some Respek on My Name, Pt. 2",S5665,Deezy On Da Beat,/track?id=41853205,https://www.tiktok.com/music/Put-Some-Respek-on-My-Name-6878757089791985665,Cutcha Radio Up Productions,"Sep 30, 2020",12,39K,3.1M,2,"Nov 27, 2021",17,-5.14,QZMEM2020964
146,2,She Share Story,,,,https://www.tiktok.com/music/null,,"Oct 22, 2019",26,39K,2M,112,"Jul 23, 2022",41,0.29,
147,-16,Woman,,Doja Cat,/track?id=50702933,https://www.tiktok.com/music/null,Kemosabe Records/RCA Records,"Jul 20, 2021",99,39K,457K,100,"Sep 4, 2021",6,-2.29,USRC12102044
148,New,Snoopek,,,,https://www.tiktok.com/music/null,,"Feb 4, 2022",196,39K,39K,148,"Feb 12, 2022",2,,QZFZ62295653
149,-34,Festival,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",181,38K,91K,115,"Feb 5, 2022",4,-4.86,US3DF2209039
150,40,FEEL THE GROOVE,S9409,Trapaholics,/track?id=31768214,https://www.tiktok.com/music/Feel-the-Groove-6923242003874449409,Earmotion Audio Creation,"Dec 10, 2019",53,38K,1.1M,121,"Apr 2, 2022",10,5.71,DEUF81806613
151,-41,Love - Sped Up,,,,https://www.tiktok.com/music/null,,"Jan 12, 2022",134,38K,259K,63,"Jan 22, 2022",5,-5.86,VNVXC2200008
152,-49,Talking to the Moon,S4371,Bruno Mars,/track?id=15084986,https://www.tiktok.com/music/Talking-To-The-Moon-96894371,Elektra (NEK),"Aug 20, 2019",13,38K,2.7M,5,"Apr 24, 2021",19,-7.00,USAT21001985
153,-34,i want war (BUT I NEED PEACE),S5842,Kali Uchis,/track?id=29180374,https://www.tiktok.com/music/i-want-war-BUT-I-NEED-PEACE-6818265009898915842,Virgin EMI,"Apr 16, 2020",108,37K,402K,46,"Jan 29, 2022",5,-4.86,GBUM72001724
154,New,Burn Rubber Again,S7634,"FamousCinn, MG CERE",/track?id=43512989,https://www.tiktok.com/music/Burn-Rubber-Again-6902379687742277634,FamousCinn,"Dec 3, 2020",163,36K,132K,118,"Feb 19, 2022",3,,QZNMV2041175
155,-13,Infinity,S4786,Jaymes Young,/track?id=15093243,https://www.tiktok.com/music/Infinity-6704992801559414786,Atlantic Records,"Aug 20, 2019",15,36K,2.3M,4,"Dec 11, 2021",23,-1.86,USAT21700859
156,-45,Draco,S2112,Future,/track?id=15799268,https://www.tiktok.com/music/Draco-242461220874842112,Epic/Freebandz/A1,"Aug 17, 2019",161,36K,133K,111,"Feb 5, 2022",3,-6.43,USSM11701441
157,-45,Draco,S2112,Future,/track?id=15799268,https://www.tiktok.com/music/Draco-242461220874842112,Epic/Freebandz/A1,"Aug 17, 2019",162,36K,133K,112,"Feb 5, 2022",3,-6.43,USSM11701441
158,-57,NEW MAGIC WAND,S7041,"Tyler, The Creator",/track?id=23199868,https://www.tiktok.com/music/NEW-MAGIC-WAND-7162267273623767041,Columbia,"Aug 16, 2019",49,35K,1.1M,21,"Dec 4, 2021",15,-8.14,USQX91901115
159,34,Surface Pressure,S4001,Jessica Darrow,/track?id=66944652,https://www.tiktok.com/music/Surface-Pressure-7032019094043904001,Walt Disney Records,"Nov 11, 2021",120,35K,331K,71,"Jan 8, 2022",6,4.86,USWD12112914
160,36,Super Gremlin,S1890,Kodak Black,/track?id=65403143,https://www.tiktok.com/music/Super-Gremlin-7025679587229861890,Atlantic/Sniper Gang,"Oct 31, 2021",55,35K,1M,22,"Dec 11, 2021",11,5.14,USAT22107295
161,-57,Lost In The Fire - Remix,,,,https://www.tiktok.com/music/null,,"Jan 18, 2022",152,34K,170K,64,"Jan 29, 2022",3,-8.14,VNHNH2200023
162,-4,Beat His Ass,S5250,BigMoneyHundun,/track?id=56197850,https://www.tiktok.com/music/Beat-His-Ass-6810289195660085250,1617467 Records DK,"Mar 30, 2020",157,34K,141K,39,"Mar 5, 2022",11,-0.57,QZDA52053949
163,19,I Love You,S4593,Young Slo-Be,/track?id=56847819,https://www.tiktok.com/music/I-Love-You-6992833971742574593,KoldGreedy Entertainment / Thizzler On The Roof,"Aug 4, 2021",107,34K,406K,23,"Jul 2, 2022",14,,QZK6H2102871
164,-32,Shake Ya NayNay,S3569,"Shawn P, Marry Mac",/track?id=66878060,https://www.tiktok.com/music/Shake-Ya-NayNay-7029761551913453569,Shawn p,"Nov 11, 2021",48,34K,1.1M,32,"Dec 4, 2021",13,-4.57,QZMEV2123800
165,-32,SHAKE YO NAY NAY,S7346,279empirebeats,/track?id=67207848,https://www.tiktok.com/music/SHAKE-YO-NAY-NAY-7030792379183417346,LEGEND Distribution,"Nov 14, 2021",52,34K,1.1M,34,"Dec 4, 2021",13,-4.57,SE5XG2144363
166,-32,Shake yo Nay Nay,S6290,"Marry Mac, Shawn P",/track?id=66454042,https://www.tiktok.com/music/Shake-yo-Nay-Nay-7029415647160076290,Crazy Off Tha 808's Records,"Nov 10, 2021",50,34K,1.1M,33,"Dec 4, 2021",13,-4.57,QZNWY2151343
167,-71,LAME,S8882,Mattniklo,/track?id=69226812,https://www.tiktok.com/music/LAME-6959590886963578882,2613660 Records DK,"May 6, 2021",139,34K,253K,62,"Jan 29, 2022",4,-10.14,QZHN52198364
168,25,The Insider,S8673,Champion,/track?id=22734000,https://www.tiktok.com/music/The-Insider-6792469991468828673,BRIDGE 9 RECORDS (B9R),"Sep 2, 2019",6,33K,5.5M,52,"Oct 2, 2021",28,,US2Y70400038
169,-99,Sugar Fast,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",174,33K,104K,70,"Feb 5, 2022",2,-14.14,QZKDK2277426
170,-99,Sugar,,,,https://www.tiktok.com/music/null,,"Jan 28, 2022",175,33K,104K,71,"Feb 5, 2022",2,-14.14,VNHNH2200045
171,-134,ginseng17,S8561,ayebands,/track?id=63791310,https://www.tiktok.com/music/ginseng17-6997813397932738561,NewGenRap,"Aug 17, 2021",101,32K,436K,37,"Jan 22, 2022",6,,QZK6F2127281
172,New,Super Freak,S1634,Rick James,/track?id=15552050,https://www.tiktok.com/music/Super-Freak-6684778028632901634,Universal Music Ltd.,"Sep 3, 2019",140,32K,239K,172,"Feb 12, 2022",1,,USMO18100048
173,New,Material Girl,S5137,Madonna,/track?id=16023789,https://www.tiktok.com/music/Material-Girl-6711177041573595137,Warner Bros.,"Aug 19, 2019",115,32K,372K,38,"Feb 26, 2022",6,,USWB10903617
174,-10,Si Te Sabes El TikTok Baila (Febrero 2022),,DJ RKT,/track?id=73478269,https://www.tiktok.com/music/null,S.J. ENTERTAINMENT,"Jan 29, 2022",184,32K,73K,164,"Feb 5, 2022",2,-1.43,QZFZ42268861
175,17,Wild Side (feat. Cardi B),S1985,"Normani, Cardi B",/track?id=53266773,https://www.tiktok.com/music/Wild-Side-6984983914901161985,Keep Cool/RCA Records,"Jul 14, 2021",28,32K,1.9M,15,"Oct 16, 2021",19,,USRC12101473
176,-16,TO THE MOON,S1921,"Jnr Choi, Sam Tompkins",/track?id=65782871,https://www.tiktok.com/music/TO-THE-MOON-7025056274156881921,Independent,"Jan 24, 2022",172,32K,109K,155,"Jan 29, 2022",3,-2.29,QZNWW2131527
177,-84,pushin P (feat. Young Thug),,"Gunna, Future, Young Thug",/track?id=69343820,https://www.tiktok.com/music/null,300 Entertainment,"Jan 10, 2022",145,31K,206K,89,"Jan 29, 2022",4,-12.00,QMCE32200056
178,-98,Cyclone (feat. T-Pain) (Main),S3296,"Baby Bash, T-Pain",/track?id=15050293,https://www.tiktok.com/music/Cyclone-feat-T-Pain-Main-242568824548663296,Now Joint Venture,"Aug 16, 2019",136,31K,257K,36,"Jan 29, 2022",3,-14.00,USAR10700270
179,-56,Rodeo,,City Girls,/track?id=29898398,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Oct 9, 2020",40,31K,1.3M,17,"Jan 1, 2022",11,-8.00,USUG12001656
180,-62,YAE ENERGY,,Lil Yachty,/track?id=66494953,https://www.tiktok.com/music/null,Quality Control Music/Motown Records,"Nov 11, 2021",114,31K,384K,68,"Jan 29, 2022",6,-8.86,USUG12102958
181,-52,Ribs,S2288,Lorde,/track?id=13713968,https://www.tiktok.com/music/Ribs-223078225047052288,Universal Music LLC,"Sep 2, 2019",87,31K,562K,104,"Jan 29, 2022",12,-7.43,NZUM71300122
182,-1,Tiptoe Through the Tulips Type Beat,S3762,Ne Skazhu,/track?id=36155698,https://www.tiktok.com/music/Tiptoe-Through-the-Tulips-Type-Beat-6778600652865013762,1406408 Records DK,"Jan 4, 2020",130,30K,287K,147,"Apr 24, 2021",4,,QZFYW2039621
183,-7,This Could Be Us,S0997,Rae Sremmurd,/track?id=15933073,https://www.tiktok.com/music/This-Could-Be-Us-6706486964184500997,Polydor Associated Labels,"Sep 2, 2019",37,30K,1.5M,24,"Oct 16, 2021",12,-1.00,USUM71417486
184,New,Hrs and Hrs,,,,https://www.tiktok.com/music/null,,"Feb 6, 2022",198,30K,30K,184,"Feb 12, 2022",2,,VNNLH2200004
185,-60,F U Anthem,S5058,Leah Kate,/track?id=62684156,https://www.tiktok.com/music/F-U-Anthem-7025875436865325058,Leah Kate,"Sep 28, 2021",117,30K,358K,62,"Jan 15, 2022",6,-8.57,QZMEN2163580
186,-20,Are You That Somebody,S7761,Aaliyah,/track?id=58846510,https://www.tiktok.com/music/Are-You-That-Somebody-7031803860172277761,"Blackground Records, LLC","Aug 9, 2021",19,30K,2.1M,4,"Dec 4, 2021",12,-2.86,USUYG1352903
187,New,Height,,,,https://www.tiktok.com/music/null,,"Feb 3, 2022",197,30K,30K,187,"Feb 12, 2022",1,,QZ8252203201
188,-43,So What - Album Version (Explicit),,"Field Mob, Ciara",/track?id=15901887,https://www.tiktok.com/music/null,Geffen,"Sep 2, 2019",78,30K,679K,15,"Mar 19, 2022",16,-6.14,USUM70601012
189,-14,Ice On My Baby (feat. Kevin Gates) (Remix),S3206,"Yung Bleu, Kevin Gates",/track?id=20592084,https://www.tiktok.com/music/Ice-On-My-Baby-Remix-6604007167055923206,Columbia,"Aug 16, 2019",16,30K,2.2M,2,"Dec 11, 2021",23,-2.00,USSM11807083
190,-7,Tiptoe Through the Tulips Type Beat (Earrape),,Ne Skazhu,/track?id=46717560,https://www.tiktok.com/music/null,1406408 Records DK,"Jan 4, 2020",154,30K,160K,183,"Jan 29, 2022",3,,QZFYW2039622
191,-11,Insidious,,"T Roc, Peep LB",/track?id=73006054,https://www.tiktok.com/music/null,Eardope Mediagroup,"Oct 7, 2021",171,30K,110K,180,"Jan 29, 2022",3,,CAGOO2153764
192,-42,LOVE.,,"Kendrick Lamar, Zacari",/track?id=15940463,https://www.tiktok.com/music/null,Top Dawg Entertainment/Aftermath Records/ Interscope Records,"Sep 2, 2019",43,29K,1.2M,19,"Dec 25, 2021",13,-6.00,USUM71703153
193,-22,"You Get Me So High (we should stick together, you're my best friend ill love you forever)",S0274,The Neighbourhood,/track?id=16814647,https://www.tiktok.com/music/You-Get-Me-So-High-we-should-stick-together-you're-my-best-friend-ill-love-you-forever-7057578487892150274,Columbia,"Jan 25, 2022",188,29K,69K,167,"Feb 19, 2022",4,-3.14,USSM11707131
194,-35,You're a Jerk,S9873,New Boyz,/track?id=15262824,https://www.tiktok.com/music/Youre-a-Jerk-6705036265546319873,Asylum/Warner Bros.,"Aug 19, 2019",39,29K,1.4M,13,"Dec 18, 2021",11,-5.00,USEA20900194
195,-38,pushin ps,,roxkstarkid,/track?id=73376328,https://www.tiktok.com/music/null,2964155 Records DK,"Jan 30, 2022",187,29K,69K,157,"Feb 5, 2022",2,-5.43,QZFZ42291198
196,-50,Wash.,S6881,Bon Iver,/track?id=14578506,https://www.tiktok.com/music/Wash-6793760601991546881,Jagjaguwar,"Feb 14, 2020",173,29K,104K,146,"Feb 5, 2022",2,-7.14,US38Y1113507
197,-89,Walk Through The Fire (feat. Ne-Yo),S6113,"Yung Bleu, Ne-Yo",/track?id=69578793,https://www.tiktok.com/music/Walk-Through-The-Fire-feat-Ne-Yo-7053366696622426113,"Vandross Music Group, Inc. / EMPIRE","Jan 14, 2022",182,29K,91K,108,"Feb 5, 2022",2,-12.71,USUYG1408737
198,-51,So What - Album Version (Edited),S5281,"Field Mob, Ciara",/track?id=15901888,https://www.tiktok.com/music/So-What-Album-Version-Explicit-6928840737509345281,Interscope,"Sep 4, 2019",79,29K,659K,31,"Jan 8, 2022",8,-7.29,USUM70601013
