Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
563,0,United States,Stephen Dawes,3.8M,123934,/artist?id=3361061,563,"Aug 25, 2022",1,1
564,-164,United States,Babyface,2M,123806,/artist?id=778,79,"Dec 24, 2020",24,2
565,-131,United Kingdom,Keane,15M,123777,/artist?id=1807,189,"Jul 28, 2022",23,7
566,0,Russian Federation,DIRTYTHREE,139K,123746,/artist?id=3936725,566,"Aug 25, 2022",1,1
567,0,Norway,AURORA,12M,123661,/artist?id=5172,3,"Apr 29, 2021",31,1
568,-315,Peru,Tito Silva Music,289K,123582,/artist?id=1033375,65,"Jul 7, 2022",5,2
569,0,Dominican Republic,Chris Lebron,3.7M,123570,/artist?id=1733426,65,"May 26, 2022",15,1
570,0,United States,Dr. Dre,22M,123454,/artist?id=129,1,"Feb 17, 2022",41,1
571,86,United Kingdom,The Cinematic Orchestra,4.6M,123345,/artist?id=625,476,"Aug 11, 2022",6,3
572,76,India,Rajat Nagpal,7.3M,123289,/artist?id=1349325,153,"Aug 26, 2021",22,2
573,0,Unknown,Jeetu Sharma,1.6M,123206,/artist?id=7043220,169,"Aug 11, 2022",6,3
574,0,Unknown,me7k,622K,123137,/artist?id=8833127,574,"Aug 25, 2022",2,1
575,-320,Brazil,Lou Garcia,1.2M,123051,/artist?id=1601681,255,"Aug 18, 2022",4,4
576,0,Unknown,Dino Warriors,574K,123039,/artist?id=3969703,576,"Aug 25, 2022",2,1
577,0,India,Bheems Ceciroleo,2.1M,122918,/artist?id=1091383,577,"Aug 25, 2022",1,1
578,0,India,Sathyaprakash,3.1M,122731,/artist?id=271147,578,"Aug 25, 2022",1,1
579,-243,United States,AVA,1.7M,122368,/artist?id=745851,164,"Jun 11, 2020",11,6
580,0,Brazil,Douglas & Vinicius,1.2M,122339,/artist?id=719829,82,"Aug 27, 2020",33,1
581,115,Australia,Hollow Coves,4.6M,122221,/artist?id=207491,581,"Aug 25, 2022",3,3
582,0,India,Indeep Bakshi,801K,122190,/artist?id=36004,582,"Aug 25, 2022",1,1
583,0,Unknown,Victor WAO,3M,122134,/artist?id=8443155,583,"Aug 25, 2022",2,1
584,25,Netherlands,Guz,1.5M,122125,/artist?id=613651,360,"Aug 4, 2022",4,4
585,0,Unknown,Shubh,8.7M,121943,/artist?id=7124674,151,"Jun 16, 2022",21,1
586,-159,Spain,Omar Montes,6.1M,121845,/artist?id=256665,97,"Feb 24, 2022",34,2
587,-1,United States,Jack Stauber's Micropop,2.6M,121834,/artist?id=1091320,547,"Aug 4, 2022",4,4
588,0,India,Faridkot,3.3M,121716,/artist?id=763554,588,"Aug 25, 2022",1,1
589,0,India,Jakes Bejoy,2.9M,121189,/artist?id=423308,589,"Aug 25, 2022",1,1
590,0,United Kingdom,Mura Masa,4.5M,121081,/artist?id=4626,21,"Mar 3, 2022",15,1
591,-454,United States,Owl City,9.4M,120794,/artist?id=3116,137,"Aug 18, 2022",20,2
592,0,Turkey,Saian,253K,120699,/artist?id=557310,592,"Aug 25, 2022",2,1
593,145,Unknown,Hydro,2.2M,120695,/artist?id=6894390,593,"Aug 25, 2022",4,2
594,0,United Kingdom,The Wombats,4.1M,120367,/artist?id=1696,91,"Jan 14, 2021",13,1
595,115,India,Alka Yagnik,15M,120142,/artist?id=267405,247,"Nov 11, 2021",35,2
596,0,Mexico,Pepe Aguilar,6.8M,120098,/artist?id=1420,158,"Sep 23, 2021",16,1
597,0,Unknown,Mohammad Nayem,61,119827,/artist?id=9197178,597,"Aug 25, 2022",1,1
598,-228,Unknown,Pierre de Maere,1.5M,119818,/artist?id=1623247,215,"Aug 4, 2022",5,5
599,0,Sweden,Lucas Nord,386K,119761,/artist?id=211004,599,"Aug 25, 2022",3,1
600,156,Spain,Dyro,1M,119497,/artist?id=4187,261,"Aug 11, 2022",3,3
601,0,United States,Victor Cibrian,4.6M,119489,/artist?id=1435271,21,"Jun 2, 2022",9,1
602,0,Unknown,HIDEOUS MORBID,274K,119190,/artist?id=8333180,521,"Aug 4, 2022",2,1
603,0,Turkey,Jakuzi,601K,119134,/artist?id=66467,603,"Aug 25, 2022",1,1
604,0,Venezuela,Danny Ocean,19M,119041,/artist?id=214292,15,"Apr 14, 2022",44,1
605,0,Unknown,SleazyWorld Go,3.4M,119015,/artist?id=3883672,83,"Jun 23, 2022",15,1
606,0,Unknown,Sx1nxwy,3.3M,118926,/artist?id=9438288,606,"Aug 25, 2022",1,1
607,0,United Kingdom,Mastermind,173K,118830,/artist?id=1595179,607,"Aug 25, 2022",4,1
608,0,United States,Tink,2.1M,118591,/artist?id=4742,161,"Mar 5, 2020",13,1
609,317,Unknown,Los Farmerz,2.7M,118432,/artist?id=6637457,516,"Jun 30, 2022",10,3
610,0,India,Haricharan,6.6M,118319,/artist?id=95994,610,"Aug 25, 2022",7,1
611,4,United Kingdom,Emeli Sandé,3.6M,117696,/artist?id=3569,305,"Feb 20, 2020",10,3
612,0,Brazil,Veigh,5.4M,117397,/artist?id=1564189,612,"Aug 25, 2022",2,1
613,209,Brazil,Aka Rasta,942K,117361,/artist?id=698778,613,"Aug 25, 2022",3,3
614,0,Unknown,MC Mazzie,1.9M,117353,/artist?id=6225408,614,"Aug 25, 2022",1,1
615,-117,Italy,Vale pain,1.2M,117330,/artist?id=1377018,374,"Aug 11, 2022",6,5
616,0,United States,Cautious Clay,2M,117126,/artist?id=492466,54,"Oct 15, 2020",22,1
617,-104,United States,Breathe Carolina,1.7M,117113,/artist?id=3096,84,"Aug 4, 2022",9,4
618,-435,India,Sonu Nigam,14M,116589,/artist?id=108808,101,"Jun 2, 2022",31,3
619,-212,United Kingdom,Punctual,4.2M,116493,/artist?id=119828,296,"Aug 11, 2022",11,6
620,0,United Kingdom,Waywell,432K,116443,/artist?id=894606,177,"Sep 30, 2021",9,1
621,0,United Kingdom,Tayo Sound,179K,116386,/artist?id=1381852,621,"Aug 25, 2022",1,1
622,0,Unknown,Willem & Jan,192K,116148,/artist?id=9384449,622,"Aug 25, 2022",1,1
623,-414,United States,Bantu,205K,116055,/artist?id=600065,204,"Aug 11, 2022",4,3
624,0,Germany,Laura Korinth,508K,116017,/artist?id=1654110,595,"Aug 11, 2022",2,1
625,-183,Unknown,4WHEEL,1.3M,115908,/artist?id=7624101,442,"Aug 18, 2022",5,3
626,0,Pakistan,Rahat Fateh Ali Khan,11M,115902,/artist?id=107330,239,"May 12, 2022",7,1
627,-428,United States,JAY-Z,35M,115649,/artist?id=58,1,"Dec 24, 2020",63,4
628,0,Unknown,Dolittlebeats,227K,115642,/artist?id=8210873,628,"Aug 25, 2022",1,1
629,0,Unknown,Tanvi Shah,2.7M,115639,/artist?id=70264,629,"Aug 25, 2022",1,1
630,0,Unknown,SMAILI,358K,115357,/artist?id=9336628,630,"Aug 25, 2022",1,1
631,-142,United States,serpentwithfeet,635K,115207,/artist?id=93220,258,"Apr 1, 2021",5,2
632,0,Turkey,Sancak,803K,114922,/artist?id=213929,632,"Aug 25, 2022",1,1
633,0,Germany,Westbam/ML,98K,114851,/artist?id=43830,633,"Aug 25, 2022",1,1
634,0,Germany,Stacks102,579K,114824,/artist?id=745716,619,"May 19, 2022",4,1
635,0,United Kingdom,Kano,170K,114675,/artist?id=135447,635,"Aug 25, 2022",1,1
636,0,India,Nikhita Gandhi,7.9M,114620,/artist?id=443472,9,"Jun 25, 2020",27,1
637,0,Unknown,offwire,25,114564,/artist?id=8625599,28,"Apr 7, 2022",8,1
638,188,United States,The Calling,4.5M,114411,/artist?id=1103,354,"Feb 20, 2020",9,3
639,-170,India,Madhur Sharma,7.6M,114387,/artist?id=4373889,469,"Aug 18, 2022",10,4
640,-163,United States,The Goo Goo Dolls,13M,113838,/artist?id=186457,129,"May 12, 2022",27,2
641,0,United Kingdom,Sam Ryder,2.6M,113721,/artist?id=123112,18,"May 19, 2022",15,1
642,0,United Kingdom,Alfie Templeman,1.6M,113638,/artist?id=812218,201,"Apr 28, 2022",21,1
643,0,United States,Daya,6.1M,113531,/artist?id=5338,85,"Jan 16, 2020",28,1
644,-67,Brazil,MC Bruna Alves,1.2M,113383,/artist?id=1739088,437,"May 14, 2020",8,2
645,0,Unknown,Kisswe Music,128,113346,/artist?id=9192539,250,"Jul 21, 2022",2,1
646,0,Unknown,Angela Rowles,278K,113157,/artist?id=9419948,646,"Aug 25, 2022",1,1
647,-251,Unknown,Ekhsan,403K,112945,/artist?id=5342125,294,"Aug 11, 2022",4,4
648,-447,Germany,Big Pat,891K,112908,/artist?id=923550,114,"Jul 8, 2021",9,2
649,0,India,Ismail Darbar,1.6M,112844,/artist?id=327142,183,"Jun 9, 2022",3,1
650,0,Belgium,Hoogway,1.5M,112817,/artist?id=1150400,83,"Jul 16, 2020",26,1
651,0,India,Mohit Lalwani,1.9M,112293,/artist?id=763542,651,"Aug 25, 2022",1,1
652,0,Netherlands,Kraantje Pappie,1.6M,112159,/artist?id=208376,652,"Aug 25, 2022",1,1
653,-320,Brazil,Dallass,6.4M,111990,/artist?id=882497,160,"Jun 23, 2022",23,3
654,-161,Unknown,$werve,2.8M,111804,/artist?id=4708455,304,"Aug 4, 2022",4,4
655,300,Unknown,Los Nuevos Escoltas,2.1M,111802,/artist?id=3606952,368,"Jul 7, 2022",10,5
656,0,Unknown,Miss Misaki,58K,111798,/artist?id=9384673,656,"Aug 25, 2022",1,1
657,0,Unknown,Lgzin e cabelinho,343K,111336,/artist?id=9385043,657,"Aug 25, 2022",1,1
658,0,Unknown,Ram Miriyala,3.1M,111250,/artist?id=1583920,658,"Aug 25, 2022",8,1
659,162,Unknown,Nothingtosay,447K,111090,/artist?id=1481030,334,"Aug 11, 2022",6,4
660,174,Unknown,Can Koç,1.9M,110938,/artist?id=4073682,183,"Apr 14, 2022",8,2
661,-486,Spain,Ptazeta,4.3M,110932,/artist?id=3495635,26,"Oct 14, 2021",30,7
662,305,Sweden,Manny Flaco,676K,110746,/artist?id=3429964,328,"Sep 17, 2020",5,2
663,77,United Kingdom,Stevie Appleton,2.1M,110328,/artist?id=432770,224,"Aug 4, 2022",15,4
664,0,United States,lovelytheband,4.5M,110225,/artist?id=566773,209,"Aug 12, 2021",16,1
665,0,Unknown,april june,618K,110221,/artist?id=3542026,665,"Aug 25, 2022",1,1
666,0,India,Dr.Pallavi Shyam Sundar,32K,110165,/artist?id=3299451,666,"Aug 25, 2022",1,1
667,0,United States,Lord Huron,13M,110139,/artist?id=3765,177,"May 6, 2021",34,1
668,-7,Unknown,Oh The Larceny,1.5M,110011,/artist?id=400654,237,"Jan 20, 2022",13,4
669,0,Jamaica,Spice,3.2M,109879,/artist?id=4078,194,"May 6, 2021",11,1
670,0,Mexico,Manuel Rodriguez,3M,109831,/artist?id=430621,655,"May 27, 2021",3,1
671,-331,United States,Marcus King,1.5M,109778,/artist?id=1426318,340,"Aug 18, 2022",4,2
672,0,Unknown,Skin On Skin,506K,109654,/artist?id=1400689,672,"Aug 25, 2022",1,1
673,42,United States,Lil Zay Osama,823K,109566,/artist?id=1112423,265,"Aug 4, 2022",5,4
674,0,Unknown,Emil Negri,368K,109469,/artist?id=8774663,674,"Aug 25, 2022",1,1
675,0,New Zealand,BENEE,6.6M,109310,/artist?id=1610439,1,"Mar 26, 2020",39,1
676,0,United States,Chief Keef,9.5M,109293,/artist?id=4177,32,"Sep 2, 2021",28,1
677,-428,United States,JAWNY,4.4M,109190,/artist?id=861026,124,"Jul 2, 2020",18,3
678,0,Netherlands,Zack Ink,171K,108946,/artist?id=299495,678,"Aug 25, 2022",1,1
679,-381,Ireland,Hozier,30M,108850,/artist?id=4732,18,"Nov 4, 2021",44,4
680,-537,Canada,Elyrix,54K,108701,/artist?id=3886206,143,"Aug 18, 2022",2,2
681,-76,Unknown,Rachel Grae,2.9M,107998,/artist?id=5356098,450,"Jun 30, 2022",10,3
682,217,Unknown,DancingRoom,714K,107765,/artist?id=4221965,682,"Aug 25, 2022",3,3
683,-91,United States,Saucy Santana,1.5M,107325,/artist?id=1702237,101,"Mar 3, 2022",17,3
684,85,United States,Teflon Sega,607K,107189,/artist?id=215091,261,"Aug 4, 2022",4,4
685,0,Australia,Vance Joy,20M,107071,/artist?id=4519,2,"Feb 4, 2021",49,1
686,0,Unknown,The Plugz Europe,210K,107039,/artist?id=8623960,686,"Aug 25, 2022",1,1
687,0,Norway,Röyksopp,2.4M,106876,/artist?id=1416,432,"Mar 12, 2020",12,1
688,-441,India,Sukhwinder Singh,8M,106818,/artist?id=78334,157,"Mar 24, 2022",14,2
689,-106,United States,Tommy Lefroy,1.9M,106739,/artist?id=4250429,386,"Aug 4, 2022",11,4
690,0,United States,Latto,11M,106635,/artist?id=241165,26,"Jun 2, 2022",60,1
691,0,United States,BloodPop®,3.1M,106512,/artist?id=725569,110,"May 28, 2020",6,1
692,-416,United States,bLAck pARty,1.4M,106464,/artist?id=214417,61,"Aug 11, 2022",3,3
693,0,Unknown,Van El,29K,106278,/artist?id=7900539,693,"Aug 25, 2022",1,1
694,0,Germany,Skoob102,242K,106219,/artist?id=745718,477,"Oct 7, 2021",5,1
695,-278,Puerto Rico,Eladio Carrion,24M,106110,/artist?id=607469,31,"Jun 24, 2021",43,3
696,-550,United Kingdom,Joel Corry,17M,105947,/artist?id=519774,12,"Jul 30, 2020",69,3
697,-224,Unknown,Tokyomane,543K,105945,/artist?id=6538180,473,"Aug 18, 2022",2,2
698,-42,United States,Phantogram,6.5M,105728,/artist?id=3360,180,"Jun 3, 2021",23,2
699,-96,France,Hôtel Costes,2M,105633,/artist?id=814733,497,"Aug 11, 2022",3,3
700,0,United Kingdom,Stefflon Don,5.7M,105531,/artist?id=146164,83,"Aug 11, 2022",17,1
701,271,United States,Young Nudy,7.7M,105525,/artist?id=495560,77,"Apr 7, 2022",29,2
702,0,India,Myuzic Pandits,308K,105337,/artist?id=237053,702,"Aug 25, 2022",1,1
703,-422,Germany,Ra'is,537K,105205,/artist?id=3314474,281,"Aug 18, 2022",8,2
704,0,India,Krynoze,1.3M,105042,/artist?id=3894852,174,"Oct 21, 2021",14,1
705,0,United States,Maya Hawke,728K,104687,/artist?id=1694947,256,"Jul 7, 2022",5,1
706,0,Unknown,Hugo,183K,104591,/artist?id=3551879,202,"Oct 1, 2020",2,1
707,0,United States,Evanescence,11M,104556,/artist?id=1535,114,"Apr 30, 2020",26,1
708,0,United States,Tony Dize,12M,104440,/artist?id=211998,2,"May 12, 2022",23,1
709,-108,Unknown,ATE,1.7M,104359,/artist?id=4308903,102,"Aug 4, 2022",7,7
710,-383,United States,Yeah Yeah Yeahs,6.3M,104108,/artist?id=1250,58,"Nov 4, 2021",20,2
711,277,India,Akhil Sachdeva,4.5M,103862,/artist?id=1232218,711,"Aug 25, 2022",2,2
712,-228,Unknown,Micky,2.3M,103751,/artist?id=3991366,484,"Aug 18, 2022",3,3
713,-70,Puerto Rico,Jonna Torres,324K,103746,/artist?id=695887,643,"Aug 18, 2022",3,3
714,229,India,Prem Hardeep,2.8K,103637,/artist?id=1423078,292,"Jun 23, 2022",5,2
715,-196,United Kingdom,The Cure,16M,103568,/artist?id=233,175,"Jan 7, 2021",34,3
716,-279,Unknown,Haley Joelle,1.7M,103476,/artist?id=4305949,437,"Aug 18, 2022",4,3
717,-352,United States,Madmarcc,154K,103459,/artist?id=1401294,118,"Aug 11, 2022",3,3
718,-33,United States,Ashe,10M,103366,/artist?id=213758,10,"Feb 27, 2020",40,4
719,84,India,Arivu,1.6M,103325,/artist?id=1345095,198,"Mar 25, 2021",7,2
720,17,India,Salman Khan,1.5M,103238,/artist?id=641334,720,"Aug 25, 2022",2,2
721,-180,Turkey,EDIS,2.8M,103166,/artist?id=79358,212,"Apr 1, 2021",20,4
722,102,United Kingdom,JBee,2.8M,103161,/artist?id=3642690,410,"May 19, 2022",12,4
723,0,Unknown,Kimmø,172K,103106,/artist?id=9346210,723,"Aug 25, 2022",1,1
724,-7,Japan,Osaki,607K,103076,/artist?id=3750414,254,"Oct 14, 2021",12,4
725,-65,India,Mangli,2.4M,102946,/artist?id=1091390,660,"Aug 18, 2022",5,4
726,117,Canada,Dizzy,664K,102907,/artist?id=1652871,726,"Aug 25, 2022",2,2
727,247,India,Ramya Behra,2.6M,102853,/artist?id=428250,707,"Jul 21, 2022",4,3
728,0,United States,Chayce Beckham,2.7M,102789,/artist?id=5251964,398,"Mar 10, 2022",7,1
729,0,India,Chinmayi,12M,102560,/artist?id=271028,324,"May 26, 2022",6,1
730,-273,Germany,Longus Mongus,1.8M,102285,/artist?id=1014349,163,"Jul 8, 2021",11,2
731,-191,United Kingdom,skaiwater,1.5M,102238,/artist?id=1432505,329,"Jul 14, 2022",8,8
732,64,Puerto Rico,Jhay Cortez,1M,102232,/artist?id=731962,1,"Nov 19, 2020",42,3
733,0,Mexico,Michelle Maciel,1.1M,102211,/artist?id=3618106,93,"May 12, 2022",9,1
734,0,Unknown,DJ Pablo RB,2.4M,102167,/artist?id=3887121,734,"Aug 25, 2022",1,1
735,-68,United States,The Lumineers,17M,102157,/artist?id=4037,33,"Jan 20, 2022",42,5
736,-464,United States,Sid Sriram,10M,102094,/artist?id=433774,165,"Jan 20, 2022",30,6
737,-212,Colombia,Dave Bolaño,750K,101783,/artist?id=665140,437,"Aug 11, 2022",5,4
738,-381,United Kingdom,piri & tommy,1.6M,101712,/artist?id=9509963,357,"Aug 18, 2022",2,2
739,-418,India,Romy,6M,101333,/artist?id=43953,101,"Dec 9, 2021",20,2
740,0,United States,Imagine Dragons,60M,101318,/artist?id=4132,6,"Mar 18, 2021",65,1
741,0,United States,salvia palth,4.1M,101197,/artist?id=58353,190,"Mar 10, 2022",7,1
742,0,India,Sagar Kalra,551K,101169,/artist?id=3649466,742,"Aug 25, 2022",1,1
743,0,Germany,Deichkind,994K,101117,/artist?id=208014,743,"Aug 25, 2022",1,1
744,6,United Kingdom,Craig David,5.2M,101095,/artist?id=335,43,"Oct 29, 2020",20,4
745,-135,Unknown,Supershy,635K,100994,/artist?id=9016157,359,"Apr 28, 2022",4,2
746,0,United States,DaBaby,30M,100725,/artist?id=398544,4,"Jun 4, 2020",56,1
747,0,United States,emlyn,1.1M,100580,/artist?id=3440990,747,"Aug 25, 2022",2,1
748,-149,United Kingdom,Mattafix,3.5M,100469,/artist?id=2364,79,"Jun 30, 2022",10,10
749,0,United States,My Chemical Romance,14M,100202,/artist?id=1351,25,"May 19, 2022",34,1
750,0,Unknown,Malayali Monkeys,5K,100152,/artist?id=9414636,750,"Aug 25, 2022",1,1
751,0,Unknown,Indian Vibes,37K,100027,/artist?id=8708492,751,"Aug 25, 2022",1,1
752,0,Unknown,le moon,302K,99992,/artist?id=9017170,752,"Aug 25, 2022",1,1
753,0,Norway,Susanne Sundfør,550K,99748,/artist?id=207882,403,"May 5, 2022",2,1
754,-287,United Kingdom,Fine Young Cannibals,3.2M,99741,/artist?id=131927,467,"Aug 18, 2022",4,2
755,-300,Italy,Elettra Lamborghini,1.5M,99620,/artist?id=741146,45,"Feb 13, 2020",26,10
756,0,Unknown,Gomey,676K,99496,/artist?id=1795303,457,"Aug 4, 2022",2,1
757,4,Sweden,Klur,1.7M,99473,/artist?id=3970385,757,"Aug 25, 2022",3,3
758,0,Argentina,Cazzu,9.1M,99405,/artist?id=572412,60,"Jun 16, 2022",10,1
759,53,Unknown,CYREX,270K,99361,/artist?id=8635558,759,"Aug 25, 2022",2,2
760,8,Brazil,Rick & Nogueira,154K,99281,/artist?id=28925,760,"Aug 25, 2022",2,2
761,0,Unknown,Ale Mix,0,99107,/artist?id=8630466,761,"Aug 25, 2022",1,1
762,0,Unknown,MathAm Music,43K,99099,/artist?id=9472912,762,"Aug 25, 2022",1,1
763,-87,Puerto Rico,iZaak,469K,99069,/artist?id=209587,96,"Nov 5, 2020",10,2
764,-436,Sweden,First Aid Kit,3.3M,98973,/artist?id=3356,213,"Jun 30, 2022",9,2
765,0,Chile,Nickoog Clk,4.6M,98825,/artist?id=4127288,765,"Aug 25, 2022",2,1
766,0,United States,YG,12M,98807,/artist?id=4252,35,"Jun 11, 2020",45,1
767,0,India,Akhil,6.2M,98793,/artist?id=597114,579,"Oct 14, 2021",10,1
768,-144,Puerto Rico,YOVNGCHIMI,3.6M,98765,/artist?id=4446291,452,"Apr 14, 2022",3,2
769,-50,United States,Sierra Ferrell,1.3M,98690,/artist?id=789072,593,"Aug 11, 2022",4,3
770,0,Unknown,Nightcore Tazzy,1.9M,98659,/artist?id=8879496,770,"Aug 25, 2022",1,1
771,0,Venezuela,Zhamira Zambrano,699K,98640,/artist?id=247000,771,"Aug 25, 2022",1,1
772,187,Turkey,Melis Fis,401K,98587,/artist?id=3494254,772,"Aug 25, 2022",3,2
773,0,United Kingdom,Blur,9.9M,98478,/artist?id=122,328,"Feb 6, 2020",17,1
774,0,Nigeria,M.I. Abaga,202K,98388,/artist?id=57275,774,"Aug 25, 2022",1,1
775,0,Unknown,BM Legacy,121K,98384,/artist?id=8547475,775,"Aug 25, 2022",3,1
776,0,India,Karan Randhawa,1.5M,98376,/artist?id=748481,776,"Aug 25, 2022",1,1
777,-357,United States,The Offspring,16M,98321,/artist?id=127,102,"Mar 4, 2021",40,3
778,-202,United States,Josh Abbott Band,2.1M,98005,/artist?id=3604,290,"Apr 7, 2022",15,2
779,0,India,Anuv Jain,4.2M,97907,/artist?id=1432884,779,"Aug 25, 2022",1,1
780,-543,United Kingdom,Melé,298K,97673,/artist?id=141844,139,"Aug 11, 2022",6,3
781,0,Unknown,meds,2,97639,/artist?id=9200040,781,"Aug 25, 2022",1,1
782,0,India,Asha Bhosle,6.3M,97460,/artist?id=163982,760,"Oct 1, 2020",7,1
783,-480,United States,Bradley Cooper,14M,97311,/artist?id=477065,303,"Aug 18, 2022",6,3
784,-378,United States,Gnarls Barkley,7.1M,97172,/artist?id=2579,200,"Jan 9, 2020",18,3
785,-74,Puerto Rico,Carlitos Rossy,861K,97058,/artist?id=21308,669,"Mar 19, 2020",5,3
786,-485,Sweden,Avicii,35M,97019,/artist?id=3401,20,"Feb 6, 2020",55,4
787,-7,United States,no one's perfect,580K,96975,/artist?id=1331794,39,"May 21, 2020",18,2
788,-375,Germany,Monkey Safari,1.2M,96938,/artist?id=213211,413,"Aug 18, 2022",2,2
789,0,United States,The National,5M,96918,/artist?id=1681,6,"Dec 17, 2020",8,1
790,0,France,Erik Satie,4.9M,96831,/artist?id=920,230,"Jan 14, 2021",24,1
791,0,Unknown,Mc gringo,349K,96661,/artist?id=9385046,166,"Jul 21, 2022",2,1
792,86,India,Vishal-Shekhar,20M,96557,/artist?id=211724,85,"Jun 9, 2022",49,2
793,0,Unknown,Nokwazi,46K,96468,/artist?id=420712,793,"Aug 25, 2022",1,1
794,0,Germany,Ramin Djawadi,2.6M,96335,/artist?id=2127,432,"Apr 16, 2020",3,1
795,38,United States,Alexa,653K,96249,/artist?id=313167,575,"Aug 11, 2022",4,4
796,0,Germany,Keanu Silva,3.4M,96221,/artist?id=130427,237,"Oct 8, 2020",14,1
797,0,Unknown,DJ NpcSize,2.2M,96201,/artist?id=4243249,797,"Aug 25, 2022",1,1
798,0,United Kingdom,Conor Maynard,5.1M,96200,/artist?id=4147,37,"May 20, 2021",19,1
799,0,United States,Leto,2.8M,96102,/artist?id=506214,129,"May 19, 2022",14,1
800,-119,Unknown,Miksu / Macloud,5.8M,96090,/artist?id=1721538,45,"Jul 2, 2020",36,3
801,0,United Kingdom,Labrinth,25M,96024,/artist?id=3696,4,"Mar 10, 2022",44,1
802,0,Netherlands,Zoë Tauran,1.6M,96023,/artist?id=758736,374,"May 19, 2022",5,1
803,28,Brazil,CJota,1.3M,95945,/artist?id=1122289,803,"Aug 25, 2022",6,3
804,-772,India,Amitabh Bhattacharya,19M,95870,/artist?id=172987,17,"Aug 4, 2022",21,10
805,0,United Kingdom,Nikki Ambers,272K,95849,/artist?id=1118286,805,"Aug 25, 2022",1,1
806,0,Unknown,ALOTT,390K,95589,/artist?id=4358707,88,"Sep 30, 2021",7,1
807,-382,Canada,Shania Twain,14M,95495,/artist?id=244,110,"May 5, 2022",41,5
808,-85,Italy,Luchè,2.6M,95442,/artist?id=210179,232,"Apr 7, 2022",17,3
809,0,United States,Nick Hakim,587K,95399,/artist?id=85838,326,"Apr 9, 2020",5,1
810,-734,United States,Olivia O'Brien,5.2M,94917,/artist?id=95540,51,"Jun 17, 2021",32,3
811,0,China,Carta,988K,94817,/artist?id=206468,371,"Aug 19, 2021",2,1
812,170,Mexico,Tornillo,4.8M,94744,/artist?id=4496294,812,"Aug 25, 2022",4,2
813,0,Unknown,Esteve,1.7M,94729,/artist?id=8352235,781,"Aug 4, 2022",2,1
814,0,Unknown,Sleepermane,1.4M,94655,/artist?id=1403735,105,"Apr 23, 2020",17,3
815,-2,Unknown,KSLV Noh,5.5M,94622,/artist?id=5682005,510,"Jun 2, 2022",22,5
816,-392,Unknown,SICK CVNT,4.7M,94618,/artist?id=9454524,242,"Aug 4, 2022",6,6
817,0,United States,The Drifters,2.5M,94585,/artist?id=583,114,"Dec 30, 2021",15,1
818,0,Unknown,mädmäx,477K,94255,/artist?id=1633228,503,"Jan 20, 2022",4,1
819,0,Unknown,Sn1ped,0,94234,/artist?id=9016661,819,"Aug 25, 2022",1,1
820,0,Russian Federation,Guti,1.3M,94132,/artist?id=3575768,399,"May 5, 2022",4,1
821,0,Unknown,Mc Luki,826K,94083,/artist?id=3684578,550,"Aug 11, 2022",2,1
822,-7,Sweden,John Dahlbäck,743K,93997,/artist?id=2140,260,"Aug 4, 2022",4,4
823,0,United States,LP Giobbi,3.1M,93959,/artist?id=1011070,386,"Mar 17, 2022",14,1
824,-680,India,B Praak,12M,93956,/artist?id=465633,44,"Aug 26, 2021",26,2
825,0,Unknown,Hxtta,68K,93700,/artist?id=8339703,825,"Aug 25, 2022",1,1
826,0,Unknown,INTERWORLD,9.9M,93396,/artist?id=6518970,670,"Jun 16, 2022",3,1
827,0,Unknown,Dybbukk Covers,4.4M,93238,/artist?id=9349554,827,"Aug 25, 2022",1,1
828,0,Canada,Mac DeMarco,17M,93187,/artist?id=4110,218,"Sep 16, 2021",37,1
829,96,Chile,Polimá Westcoast,0,93183,/artist?id=1015422,17,"May 26, 2022",30,3
830,-622,United States,Rae Sremmurd,14M,93093,/artist?id=4949,53,"Jun 16, 2022",29,2
831,0,Philippines,Eyedress,9.4M,93083,/artist?id=297481,245,"Jan 20, 2022",31,1
832,0,Unknown,Magnus Gunn,376K,92762,/artist?id=8052291,832,"Aug 25, 2022",2,1
833,23,Germany,MISERO,242K,92635,/artist?id=3614880,833,"Aug 25, 2022",2,2
834,0,Unknown,MusicMafia,15K,92514,/artist?id=8456109,834,"Aug 25, 2022",1,1
835,-542,United States,Symba,697K,92253,/artist?id=600058,293,"Aug 18, 2022",5,2
836,0,India,Amar Arshi,344K,92134,/artist?id=274803,836,"Aug 25, 2022",1,1
837,71,United States,Childish Gambino,22M,92103,/artist?id=3586,1,"Jun 11, 2020",43,3
838,0,Jamaica,Beenie Man,3.7M,91909,/artist?id=744,838,"Aug 25, 2022",2,1
839,0,Unknown,Gloss Up,1.4M,91755,/artist?id=9395091,839,"Aug 25, 2022",1,1
840,-319,United States,Big Time Rush,2.5M,91703,/artist?id=22726,521,"Aug 18, 2022",7,2
841,0,Unknown,gazzzy,85,91400,/artist?id=6447262,157,"May 12, 2022",17,1
842,0,Unknown,CH TDL Music,2,91331,/artist?id=3485904,842,"Aug 25, 2022",1,1
843,0,Germany,Living Room,1.6M,91168,/artist?id=61057,196,"Feb 18, 2021",17,1
844,-653,Unknown,Marvel,170K,90960,/artist?id=9534666,116,"Aug 11, 2022",3,3
