Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
567,-195,Brazil,Fernando & Sorocaba,3.2M,207269,/artist?id=119640,92,"Nov 12, 2020",22,3
568,0,Unknown,JENO,1.2M,207211,/artist?id=7609848,568,"Jan 6, 2022",1,1
569,0,Canada,DVBBS,5.5M,207161,/artist?id=4649,53,"Jun 25, 2020",28,1
570,234,Argentina,Emilia,10M,206691,/artist?id=1417101,44,"Jul 29, 2021",19,4
571,0,United States,Bill Medley,3.1M,205665,/artist?id=1524,476,"Jan 7, 2021",5,1
572,0,Unknown,48 Lanez,79K,204801,/artist?id=8233565,572,"Jan 6, 2022",1,1
573,96,United States,Kyle Reynolds,974K,204651,/artist?id=612420,165,"Jul 15, 2021",8,2
574,0,Germany,Mr. President,2.4M,204443,/artist?id=686,574,"Jan 6, 2022",3,1
575,0,Unknown,Zahrah S Khan,0,204388,/artist?id=7863773,28,"Nov 25, 2021",4,1
576,69,United States,Bebe Rexha,47M,204315,/artist?id=4429,10,"Oct 22, 2020",27,2
577,0,Unknown,DJ VILÃO,368K,204301,/artist?id=6176732,577,"Jan 6, 2022",1,1
578,0,Sweden,KIDDO,6M,203760,/artist?id=745449,15,"Jan 14, 2021",28,1
579,0,Australia,Cookin' On 3 Burners,4.2M,203664,/artist?id=3193,419,"Jan 2, 2020",11,1
580,144,Brazil,Grupo Revelação,4M,203617,/artist?id=208844,64,"Jan 9, 2020",10,2
581,0,United Kingdom,Estelle,4.8M,203576,/artist?id=2027,542,"Jan 7, 2021",11,1
582,0,Netherlands,Armin van Buuren,14M,202834,/artist?id=1408,67,"Mar 4, 2021",22,1
583,0,Spain,HVME,7.4M,202699,/artist?id=3728597,3,"Jan 28, 2021",39,1
584,0,United Kingdom,Dexys Midnight Runners,4.7M,202450,/artist?id=633,341,"Jan 16, 2020",15,1
585,0,India,Diljit Dosanjh,8.7M,202295,/artist?id=146544,258,"Nov 11, 2021",26,1
586,0,United States,Marshmello,54M,202121,/artist?id=3907,4,"Jul 16, 2020",31,1
587,0,United States,Portugal. The Man,6.9M,201973,/artist?id=2487,60,"Jan 7, 2021",13,1
588,0,United States,Irene Cara,6M,201443,/artist?id=892,235,"Aug 26, 2021",13,1
589,0,Unknown,Chlöe,5.9M,200959,/artist?id=6080726,12,"Sep 30, 2021",6,1
590,0,United States,Latto,11M,200436,/artist?id=241165,47,"Sep 17, 2020",38,1
591,278,Germany,VIZE,8.1M,200093,/artist?id=1097339,46,"Feb 6, 2020",50,3
592,-202,Brazil,Dilsinho,7.6M,200016,/artist?id=208839,46,"Jun 11, 2020",41,2
593,180,India,Sunidhi Chauhan,0,199899,/artist?id=279712,289,"Sep 30, 2021",23,2
594,0,Canada,Drake,69M,199640,/artist?id=3380,1,"Sep 16, 2021",40,1
595,-202,Brazil,Bruno & Marrone,5.8M,199120,/artist?id=2361,131,"Oct 29, 2020",27,3
596,0,Ireland,Dermot Kennedy,14M,199080,/artist?id=206846,12,"Jan 14, 2021",34,1
597,77,United States,Los Dorados,942,198391,/artist?id=213641,191,"Sep 2, 2021",9,2
598,60,Argentina,La Nueva Luna,1.4M,197989,/artist?id=210311,598,"Jan 6, 2022",4,2
599,0,United States,Paul Simon,7.9M,196939,/artist?id=381,221,"Apr 16, 2020",24,1
600,0,United States,Kid Ink,5.2M,196929,/artist?id=4233,189,"Jul 15, 2021",15,1
601,0,United States,Fulanito,989K,196539,/artist?id=978,601,"Jan 6, 2022",2,1
602,0,Romania,Edward Maya,5.9M,196273,/artist?id=3556,56,"Jul 29, 2021",6,1
603,0,Brazil,Pet & Bobii,340K,196112,/artist?id=1500081,603,"Jan 6, 2022",1,1
604,0,Belgium,Technotronic,2.9M,195967,/artist?id=191,501,"Jan 7, 2021",5,1
605,0,Unknown,Adam Banwell,2.9K,195654,/artist?id=1439267,151,"Jan 14, 2021",3,1
606,0,Chile,Chico Trujillo,505K,195642,/artist?id=210736,322,"Sep 24, 2020",4,1
607,153,Unknown,BellyDancer,10,195582,/artist?id=8201184,607,"Jan 6, 2022",2,2
608,0,Belgium,The Magician,4.3M,195398,/artist?id=3916,209,"May 21, 2020",12,1
609,0,Germany,GAMPER & DADONI,6.5M,195071,/artist?id=4916,132,"Apr 9, 2020",17,1
610,0,Germany,ItaloBrothers,3.7M,195068,/artist?id=215566,182,"Apr 22, 2021",16,1
611,0,Germany,YouNotUs,4.7M,194376,/artist?id=211629,279,"Aug 6, 2020",23,1
612,-92,Brazil,Zé Vaqueiro,4.5M,193838,/artist?id=1655367,100,"Nov 19, 2020",32,2
613,0,United States,MC Hammer,2.9M,193709,/artist?id=491,169,"Mar 19, 2020",9,1
614,0,Unknown,McKenna Williams,0,193648,/artist?id=4081173,521,"Dec 23, 2021",2,1
615,-276,Brazil,Chitãozinho & Xororó,3.6M,193266,/artist?id=208354,339,"Dec 30, 2021",12,2
616,0,United States,Survivor,9.8M,192574,/artist?id=140,116,"Jan 9, 2020",18,1
617,0,United Kingdom,GRM Daily,1.4M,192463,/artist?id=307118,120,"Jul 2, 2020",6,1
618,-171,Brazil,João Neto & Frederico,1.3M,192377,/artist?id=147098,419,"Dec 23, 2021",7,3
619,0,United States,The Notorious B.I.G.,22M,192240,/artist?id=813,119,"Mar 11, 2021",28,1
620,0,France,Gesaffelstein,18M,192184,/artist?id=208032,72,"Nov 11, 2021",15,1
621,0,Germany,Mickie Krause,1.3M,191963,/artist?id=45077,120,"Feb 27, 2020",6,1
622,0,United States,Chaka Khan,4.6M,190641,/artist?id=648,325,"Apr 16, 2020",15,1
623,0,United States,Smash Mouth,7.6M,190621,/artist?id=123,140,"Jun 3, 2021",13,1
624,0,United Kingdom,UB40,7.5M,190567,/artist?id=184,196,"Jun 4, 2020",21,1
625,0,Chile,Sonora Palacios,141K,190173,/artist?id=217486,392,"Jan 9, 2020",5,1
626,0,United Kingdom,La Roux,5.1M,189728,/artist?id=3267,56,"Apr 23, 2020",19,1
627,0,Australia,Emma Louise,1.8M,189496,/artist?id=79143,627,"Jan 6, 2022",1,1
628,0,United Kingdom,MistaJam,2.1M,189016,/artist?id=569316,10,"Jul 8, 2021",12,1
629,0,Unknown,Turma da Pisadinha,463K,188968,/artist?id=4417845,384,"Nov 4, 2021",5,1
630,281,Unknown,Mounika Yadav,484K,188343,/artist?id=4653252,491,"Nov 4, 2021",6,2
631,0,Norway,Anna of the North,1.4M,188246,/artist?id=5320,342,"Oct 15, 2020",9,1
632,0,Unknown,Sugey Torres,235K,187753,/artist?id=8027597,632,"Jan 6, 2022",1,1
633,0,United States,Phillip Phillips,4M,187643,/artist?id=4142,445,"Dec 3, 2020",6,1
634,31,Brazil,Zeca Pagodinho,2.3M,187477,/artist?id=210392,62,"Jan 9, 2020",5,2
635,0,Cuba,Gente De Zona,6.9M,187289,/artist?id=3614,78,"Jun 18, 2020",12,1
636,0,Canada,Shinda Kahlon,5.7M,187233,/artist?id=3517369,195,"Feb 25, 2021",9,1
637,341,United Kingdom,Tom Jones,5M,186858,/artist?id=390,477,"Dec 24, 2020",9,2
638,46,Brazil,Thiaguinho,4.6M,186650,/artist?id=127014,421,"Feb 18, 2021",15,2
639,0,United Kingdom,Amy Winehouse,14M,186311,/artist?id=1820,78,"Oct 21, 2021",28,1
640,0,Denmark,Thomas Sykes,350K,186061,/artist?id=3685969,640,"Jan 6, 2022",2,1
641,0,Unknown,Team Astro,558K,185708,/artist?id=3703304,204,"Apr 15, 2021",6,1
642,-25,Korea,Xdinary Heroes,716K,185666,/artist?id=8179331,210,"Dec 16, 2021",4,4
643,0,Unknown,Joey Valence,0,185637,/artist?id=780784,643,"Jan 6, 2022",1,1
644,0,Netherlands,Syzz,2M,185249,/artist?id=431395,644,"Jan 6, 2022",2,1
645,0,United Kingdom,Azteck,3.1M,184921,/artist?id=3582819,36,"Apr 29, 2021",8,1
646,0,United States,Rae Sremmurd,14M,184693,/artist?id=4949,233,"Nov 4, 2021",21,1
647,-141,Brazil,Bruno & Barretto,1.5M,184667,/artist?id=207527,506,"Dec 30, 2021",4,4
648,-52,Colombia,Rodolfo Aicardi,897K,184514,/artist?id=214986,464,"Jan 9, 2020",6,2
649,0,Unknown,if found,227K,184366,/artist?id=1391709,636,"Nov 18, 2021",3,1
650,0,Malaysia,Masdo,1M,183891,/artist?id=215635,176,"Sep 30, 2021",6,1
651,0,Unknown,SLAVA MARLOW,537K,183695,/artist?id=3534722,236,"Oct 29, 2020",8,1
652,0,Brazil,Nêgo Jhá,321K,183568,/artist?id=3964419,154,"Jul 29, 2021",12,1
653,0,Unknown,Rafał Brzozowski,0,183500,/artist?id=4380434,240,"May 27, 2021",2,1
654,0,United States,Skrillex,22M,183126,/artist?id=3491,3,"Sep 2, 2021",25,1
655,-94,Brazil,Mumuzinho,3.8M,183119,/artist?id=199542,329,"Sep 30, 2021",11,2
656,0,United States,KISS,13M,183040,/artist?id=537,252,"Aug 13, 2020",28,1
657,3,Brazil,Filipe Ret,7M,182887,/artist?id=443718,93,"Jul 23, 2020",20,4
658,0,Unknown,Japãozin,1.3M,182679,/artist?id=6703686,39,"Oct 14, 2021",9,1
659,0,France,Patrick Hernandez,2.2M,182167,/artist?id=81618,659,"Jan 6, 2022",2,1
660,118,Argentina,Migrantes,14M,182045,/artist?id=306752,71,"Nov 26, 2020",15,2
661,0,United States,Cold War Kids,2.8M,181912,/artist?id=2538,224,"May 14, 2020",10,1
662,-194,Puerto Rico,Mariah Angeliq,6.9M,181640,/artist?id=1108209,9,"Apr 1, 2021",36,5
663,237,Brazil,Luíza & Maurílio,1.4M,181560,/artist?id=420334,405,"Oct 21, 2021",15,3
664,0,United States,The Jacksons,3.3M,181537,/artist?id=192620,431,"Nov 5, 2020",4,1
665,0,United States,Commodores,6.1M,181095,/artist?id=2050,230,"Jan 7, 2021",10,1
666,-185,Mexico,Calibre 50,13M,180973,/artist?id=206350,102,"Sep 30, 2021",32,3
667,0,Japan,Ryokuoushoku Shakai,2M,180839,/artist?id=1014038,667,"Jan 6, 2022",2,1
668,66,India,Pritam,28M,180801,/artist?id=127583,115,"Oct 1, 2020",49,2
669,-551,Unknown,LadBaby,44K,180569,/artist?id=1370582,54,"Dec 23, 2021",6,3
670,0,Netherlands,Hardwell,6.5M,180172,/artist?id=3958,253,"Feb 6, 2020",5,1
671,0,Brazil,Topo La Maskara,1.5M,179982,/artist?id=804751,283,"Nov 25, 2021",5,1
672,0,Norway,Tungevaag,6.5M,179965,/artist?id=210169,75,"Jan 16, 2020",24,1
673,0,United States,Timbaland,18M,179748,/artist?id=2058,150,"Aug 27, 2020",23,1
674,-176,Mexico,Juan Gabriel,9.2M,179564,/artist?id=153773,1,"Jan 16, 2020",19,3
675,57,Mexico,Bronco,5.9M,179403,/artist?id=37674,420,"Jan 7, 2021",7,2
676,0,United Kingdom,Years & Years,8.4M,179298,/artist?id=3782,60,"Apr 15, 2021",31,1
677,-66,India,Shreya Ghoshal,24M,179103,/artist?id=23385,144,"Aug 26, 2021",25,8
678,0,United States,Scissor Sisters,3.6M,179011,/artist?id=207316,267,"Jan 9, 2020",4,1
679,0,Italy,Alex Gaudino,4.5M,178950,/artist?id=169106,679,"Jan 6, 2022",3,1
680,0,Jamaica,OMI,6.6M,178617,/artist?id=5231,148,"Jun 4, 2020",25,1
681,0,United Kingdom,Pink Floyd,20M,178134,/artist?id=71,143,"Sep 9, 2021",17,1
682,0,United Kingdom,Simple Minds,8.1M,178117,/artist?id=416,368,"Jan 7, 2021",15,1
683,0,France,Kaoma,2.2M,177830,/artist?id=90877,672,"Aug 19, 2021",5,1
684,0,United States,Owl City,9.4M,177598,/artist?id=3116,466,"Mar 18, 2021",18,1
685,0,Unknown,LAX,326K,177131,/artist?id=1370588,685,"Jan 6, 2022",1,1
686,0,United Kingdom,Erasure,3.5M,176955,/artist?id=67898,686,"Jan 6, 2022",1,1
687,240,Brazil,Dj Guuga,3.1M,176784,/artist?id=1140161,31,"Apr 29, 2021",19,2
688,0,Canada,Tesher,3.1M,176457,/artist?id=3649598,26,"Jun 3, 2021",15,1
689,0,Unknown,MC Josh,855K,176431,/artist?id=4542096,565,"Dec 23, 2021",3,1
690,0,Netherlands,Hermes House Band,1.2M,176328,/artist?id=478670,513,"Feb 27, 2020",4,1
691,0,Sweden,Sandro Cavazza,7.1M,176093,/artist?id=406569,7,"Jan 30, 2020",17,1
692,0,United Kingdom,Yusuf / Cat Stevens,9.5M,175936,/artist?id=5185,336,"Apr 16, 2020",19,1
693,0,Australia,FISHER,7.4M,175734,/artist?id=660570,92,"Mar 26, 2020",11,1
694,127,Brazil,Alceu Valença,2.8M,175545,/artist?id=208612,398,"Feb 27, 2020",9,2
695,-203,Colombia,Ryan Castro,13M,175497,/artist?id=1045417,165,"Oct 21, 2021",21,13
696,0,Unknown,The Wild,1.1M,175386,/artist?id=486188,521,"Apr 9, 2020",2,1
697,0,Unknown,Nick Kroll,994K,175094,/artist?id=217339,697,"Jan 6, 2022",1,1
698,0,Unknown,MC Buraga,200K,174944,/artist?id=4126055,698,"Jan 6, 2022",1,1
699,189,Unknown,Austin George,639K,174770,/artist?id=7024222,293,"Dec 16, 2021",4,4
700,0,Papua New Guinea,Justin Wellington,1.8M,174480,/artist?id=674217,20,"Jun 24, 2021",21,1
701,0,United States,Minelli,2.5M,174280,/artist?id=425493,190,"Aug 5, 2021",13,1
702,-166,Venezuela,Pastor Lopez,671K,174002,/artist?id=217120,477,"Dec 31, 2020",6,2
703,0,Korea,PSY,5.9M,173793,/artist?id=3301,595,"Jan 9, 2020",3,1
704,60,Korea,BE'O,1M,173687,/artist?id=3493824,436,"Dec 23, 2021",3,3
705,0,Argentina,Grupo Red,831K,173570,/artist?id=210307,448,"Jan 9, 2020",5,1
706,0,Ukraine,Hensonn,5.6M,173540,/artist?id=3916275,706,"Jan 6, 2022",2,1
707,199,Brazil,Michel Teló,2.4M,173398,/artist?id=3680,288,"Mar 19, 2020",8,2
708,215,Unknown,Anmol Malik,0,173085,/artist?id=5869916,412,"Dec 16, 2021",4,4
709,0,Brazil,Vintage Culture,7.4M,173004,/artist?id=140086,85,"Aug 20, 2020",37,1
710,0,Unknown,Elior,744K,172573,/artist?id=727544,131,"Aug 20, 2020",13,1
711,0,United States,A$AP Rocky,25M,172557,/artist?id=4015,16,"Nov 4, 2021",35,1
712,0,Indonesia,Rich Brian,7.8M,172453,/artist?id=149469,28,"Aug 19, 2021",27,1
713,246,Mexico,Los Angeles De Charly,4.3M,172321,/artist?id=48152,376,"Jan 2, 2020",5,2
714,0,Germany,Fools Garden,3.2M,171962,/artist?id=51998,229,"Jan 14, 2021",12,1
715,36,Unknown,Gminxr,5.1M,171678,/artist?id=3373848,192,"Feb 25, 2021",15,6
716,0,Unknown,Art Silver Trio,0,171582,/artist?id=3430821,347,"Dec 16, 2021",4,1
717,0,United Kingdom,Disclosure,14M,171550,/artist?id=4081,1,"Feb 13, 2020",22,1
718,0,Switzerland,DJ Antoine,3.3M,171505,/artist?id=208253,430,"Jun 11, 2020",11,1
719,0,Unknown,Goldwyck,8.2K,171502,/artist?id=7952076,545,"Dec 23, 2021",3,1
720,0,Unknown,DJ Junior (TW),356K,171476,/artist?id=537648,720,"Jan 6, 2022",1,1
721,0,Austria,Falco,2.6M,171433,/artist?id=49860,400,"Jan 9, 2020",3,1
722,0,Australia,INXS,9.2M,170880,/artist?id=332,358,"Jan 7, 2021",15,1
723,0,United States,The Neighbourhood,32M,170522,/artist?id=4298,10,"Jan 14, 2021",53,1
724,-276,United States,GaTa,66K,170515,/artist?id=1705851,448,"Dec 30, 2021",2,2
725,0,Germany,Guru Josh Project,2.7M,170361,/artist?id=212539,725,"Jan 6, 2022",3,1
726,0,Unknown,Bersage,0,170078,/artist?id=6524620,589,"Oct 14, 2021",2,1
727,0,United States,Bill Withers,13M,170035,/artist?id=822,13,"Apr 9, 2020",23,1
728,0,United States,The Mamas & The Papas,9M,169622,/artist?id=107145,513,"Apr 8, 2021",13,1
729,0,United Kingdom,Sophie Ellis-Bextor,2.4M,169597,/artist?id=169734,729,"Jan 6, 2022",2,1
730,0,United States,Laura Marano,498K,169438,/artist?id=4549,730,"Jan 6, 2022",1,1
731,0,United States,The Pussycat Dolls,11M,169058,/artist?id=2081,25,"Feb 13, 2020",17,1
732,0,United States,Hippie Sabotage,6.8M,169034,/artist?id=4819,230,"Mar 18, 2021",16,1
733,0,United States,Frankie Valli & The Four Seasons,6.9M,168238,/artist?id=206973,329,"Apr 8, 2021",15,1
734,0,Unknown,Mc DB,741K,168086,/artist?id=3815545,546,"Dec 23, 2021",3,1
735,0,United Kingdom,Endor,2.5M,168084,/artist?id=469121,127,"Jan 9, 2020",13,1
736,0,United Kingdom,George Harrison,7.2M,168015,/artist?id=504,184,"Jan 9, 2020",19,1
737,35,Switzerland,Giona Ostinelli,690K,167944,/artist?id=776236,596,"Dec 23, 2021",3,3
738,0,Brazil,Whindersson Nunes,880K,167861,/artist?id=613954,224,"Sep 3, 2020",11,1
739,-124,Unknown,VALORANT,2.8M,167643,/artist?id=6153704,210,"Dec 23, 2021",6,6
740,0,United States,Tom Petty,9M,167641,/artist?id=74,265,"Jul 8, 2021",32,1
741,0,Puerto Rico,Luisito Ayala Y La Puerto Rican Power,2.5M,167481,/artist?id=210197,17,"Jul 8, 2021",7,1
742,0,Unknown,GALE,1.1K,167437,/artist?id=7935683,742,"Jan 6, 2022",1,1
743,0,United States,Kendrick Lamar,43M,167431,/artist?id=3768,14,"Sep 16, 2021",34,1
744,0,Colombia,Joe Arroyo,2.6M,167302,/artist?id=206769,356,"Jan 7, 2021",3,1
745,0,Unknown,ShakeyFunnyAzz,273K,167041,/artist?id=8010645,745,"Jan 6, 2022",1,1
746,0,Korea,TAEYONG,1.5M,166826,/artist?id=612165,746,"Jan 6, 2022",1,1
747,0,United States,Counting Crows,9.5M,166094,/artist?id=237,287,"Feb 20, 2020",22,1
748,0,Dominican Republic,ChiChi Peralta,4.6M,165414,/artist?id=206772,390,"Jan 7, 2021",3,1
749,0,Brazil,ZAAC,2.7M,165187,/artist?id=490117,15,"Jul 9, 2020",14,1
750,0,Germany,Phil The Beat,1M,165184,/artist?id=3354462,648,"Apr 1, 2021",7,1
751,0,Germany,Alphaville,6.1M,165144,/artist?id=515,504,"Jan 7, 2021",5,1
752,0,United States,Barry White,4.3M,165102,/artist?id=284,306,"Jan 7, 2021",8,1
753,24,United States,Sid Sriram,10M,164798,/artist?id=433774,271,"Oct 1, 2020",14,2
754,0,Unknown,benu,52,164511,/artist?id=7012510,196,"Dec 16, 2021",4,1
755,0,United States,Aerosmith,23M,164382,/artist?id=158,97,"Feb 20, 2020",34,1
756,0,Jamaica,Sean Kingston,12M,164214,/artist?id=2912,107,"Nov 26, 2020",35,1
757,2,Argentina,L-Gante,7.2M,164134,/artist?id=1115130,50,"Mar 18, 2021",29,8
758,138,India,Neeti Mohan,12M,164065,/artist?id=227413,168,"Nov 11, 2021",18,2
759,0,"Virgin Islands, British",Iyaz,6.9M,163907,/artist?id=3535,100,"Jun 18, 2020",18,1
760,0,United Kingdom,The Wanted,6.8M,163784,/artist?id=3710,406,"Jan 7, 2021",14,1
761,0,Unknown,Alejandro Riaño,0,163346,/artist?id=6076361,761,"Jan 6, 2022",1,1
762,223,United Kingdom,T. Rex,4.1M,163278,/artist?id=206829,762,"Jan 6, 2022",5,2
763,0,United States,Bhaskar,2.8M,163230,/artist?id=217282,124,"Mar 12, 2020",27,1
764,0,Sweden,Lykke Li,8.4M,163213,/artist?id=3060,314,"Oct 15, 2020",15,1
765,0,India,Nakash Aziz,6.3M,163026,/artist?id=211719,389,"Nov 25, 2021",9,1
766,0,United Kingdom,Anastacia,2.9M,162970,/artist?id=186448,766,"Jan 6, 2022",2,1
767,0,Brazil,Ferrugem,4.7M,162870,/artist?id=208846,223,"Jan 2, 2020",11,1
768,0,India,Neha Kakkar,14M,162686,/artist?id=450003,164,"Oct 1, 2020",43,1
769,-36,Brazil,Mila,300K,162289,/artist?id=1654364,571,"Nov 11, 2021",4,3
770,-204,France,Dadju,5.3M,162058,/artist?id=612258,149,"Mar 5, 2020",17,3
771,-15,Canada,Preme,764K,162009,/artist?id=44159,187,"Dec 23, 2021",8,4
772,0,Brazil,KVSH,3.7M,162004,/artist?id=187999,193,"Jun 17, 2021",14,1
773,0,New Zealand,Jawsh 685,5M,161910,/artist?id=3654834,1,"Jul 9, 2020",20,1
774,0,Brazil,MC Kevinho,4.8M,161488,/artist?id=117766,74,"Mar 12, 2020",16,1
775,0,Brazil,Vitor Fernandes,3.2M,161218,/artist?id=1439795,110,"Mar 18, 2021",24,1
776,193,Unknown,DG e Batidão Stronda,1.9M,161096,/artist?id=4404014,66,"Apr 22, 2021",20,2
777,183,Mexico,Intocable,7M,161083,/artist?id=1223,654,"Dec 24, 2020",6,2
778,0,Thailand,BamBam,1.1M,160930,/artist?id=684541,195,"Jun 24, 2021",5,1
779,0,Canada,Ruth B.,21M,160915,/artist?id=5450,136,"Apr 29, 2021",41,1
780,47,Brazil,Ivete Sangalo,4.5M,160827,/artist?id=206930,55,"Feb 27, 2020",18,2
781,0,United Kingdom,Pet Shop Boys,6.3M,160787,/artist?id=195,153,"Jan 9, 2020",6,1
782,-123,Korea,NCT 2021,264K,160413,/artist?id=8203936,208,"Dec 23, 2021",3,3
783,0,India,Rashmeet Kaur,3.3M,160338,/artist?id=1350882,66,"Mar 25, 2021",8,1
784,0,Unknown,DJ Fb de Niteroi,8.5K,159958,/artist?id=4539547,784,"Jan 6, 2022",1,1
785,0,Brazil,Grupo Envolvência,407K,159733,/artist?id=1149826,694,"Dec 16, 2021",2,1
786,84,Argentina,Los del Fuego,1.4M,159636,/artist?id=408260,534,"Jan 9, 2020",4,2
787,0,Germany,Crystal Rock,2.3M,159419,/artist?id=469678,753,"Feb 18, 2021",5,1
788,-232,Unknown,Juliette,505K,159152,/artist?id=6945359,85,"Sep 16, 2021",6,3
789,0,Russian Federation,Diskoteka Avariya,250K,159112,/artist?id=154747,789,"Jan 6, 2022",1,1
790,0,Argentina,Maria Becerra,19M,159083,/artist?id=916560,2,"Jun 24, 2021",34,1
791,0,Spain,Las Ketchup,1.6M,158821,/artist?id=109446,435,"Jan 16, 2020",3,1
792,-430,Unknown,Dom Vittor & Gustavo,363K,158685,/artist?id=7624195,223,"Nov 18, 2021",9,5
793,0,United Kingdom,Joe Cocker,6.3M,158672,/artist?id=446,184,"Jan 7, 2021",9,1
794,0,Colombia,DEKKO,4.6M,158648,/artist?id=1617114,368,"Apr 15, 2021",5,1
795,-49,Argentina,La K'onga,4.9M,158503,/artist?id=267984,746,"Dec 30, 2021",4,2
796,0,Rwanda,Dalton Dover,1.6M,158462,/artist?id=4008185,796,"Jan 6, 2022",1,1
797,0,Brazil,Dj Batata,728K,158384,/artist?id=185154,751,"Jan 16, 2020",3,1
798,0,Chile,Los Vikings 5,173K,158245,/artist?id=166636,609,"Sep 23, 2021",5,1
799,0,United States,The Chainsmokers,34M,157801,/artist?id=4796,33,"Jan 2, 2020",16,1
800,0,Unknown,Rokesh,884K,157789,/artist?id=8209259,800,"Jan 6, 2022",1,1
801,57,Argentina,Leo Mattioli,1.5M,157765,/artist?id=154287,801,"Jan 6, 2022",3,2
802,79,Unknown,La Tipica Ra7,0,157536,/artist?id=3430334,802,"Jan 6, 2022",2,2
803,0,Unknown,ART,1.6M,157459,/artist?id=1355635,149,"Sep 30, 2021",8,1
804,186,United States,The Black Crowes,3.2M,157087,/artist?id=242,592,"May 27, 2021",5,2
805,-109,Unknown,Irshad Kamil,5.6M,157054,/artist?id=4205031,448,"Dec 16, 2021",6,5
806,0,United States,Gnarls Barkley,7.1M,156789,/artist?id=2579,200,"Jan 9, 2020",15,1
807,0,Unknown,OTP,1.9M,156716,/artist?id=8160991,211,"Dec 16, 2021",4,4
808,0,United Kingdom,Bronski Beat,2.8M,156503,/artist?id=190569,808,"Jan 6, 2022",1,1
809,0,Australia,Ruel,7M,156366,/artist?id=711400,97,"Sep 17, 2020",24,1
810,0,Norway,Seeb,11M,156163,/artist?id=5528,119,"Jan 16, 2020",25,1
811,0,Unknown,Gawryle,261K,155784,/artist?id=3859729,602,"Dec 23, 2021",3,1
812,0,Ukraine,Verka Serduchka,521K,155782,/artist?id=317775,812,"Jan 6, 2022",1,1
813,0,United States,Dr. Dre,22M,155701,/artist?id=129,92,"Apr 30, 2020",31,1
814,105,Mexico,Valentín Elizalde,5.5M,155699,/artist?id=208326,515,"Dec 31, 2020",12,3
815,-282,United States,The Supremes,4.4M,155533,/artist?id=1894,183,"Jan 2, 2020",17,2
816,-136,United States,A Boogie Wit da Hoodie,19M,155420,/artist?id=195737,30,"Feb 20, 2020",29,4
817,0,United States,Lipps Inc.,3.9M,155240,/artist?id=54622,595,"Feb 11, 2021",5,1
818,0,United States,Michael Giacchino,5.4M,154420,/artist?id=1463,177,"Dec 23, 2021",10,1
819,0,United States,Don McLean,5.7M,154366,/artist?id=521,188,"Jul 8, 2021",17,1
820,0,United States,Proyecto Uno,1.8M,154353,/artist?id=206768,820,"Jan 6, 2022",1,1
821,0,United States,Pixote,3.4M,154334,/artist?id=45256,256,"Jan 2, 2020",13,1
822,-187,Mexico,Alejandro Fernández,14M,154295,/artist?id=206367,137,"Sep 23, 2021",31,7
823,-214,Unknown,IShowSpeed,2.1M,154285,/artist?id=7743612,554,"Dec 23, 2021",3,3
824,-143,Mexico,Cardenales De Nuevo León,5.7M,154144,/artist?id=23055,482,"Feb 27, 2020",11,3
825,0,Sweden,AronChupa,3M,153855,/artist?id=5035,719,"Jan 7, 2021",5,1
826,0,United States,Steppenwolf,5M,153789,/artist?id=369,539,"Jul 9, 2020",2,1
827,0,Chile,Adrián y Los Dados Negros,394K,153168,/artist?id=41437,219,"Jan 9, 2020",3,1
828,-340,United States,Catie Turner,1.1M,152802,/artist?id=1364351,137,"Dec 16, 2021",7,6
829,0,United Kingdom,The Proclaimers,4.9M,152658,/artist?id=218,488,"Jan 7, 2021",2,1
830,0,United Kingdom,Jodie Harsh,613K,152488,/artist?id=238106,830,"Jan 6, 2022",2,1
831,0,India,Mithun Jayaraj,456K,152283,/artist?id=735070,831,"Jan 6, 2022",1,1
832,144,Brazil,Atitude 67,2.3M,152157,/artist?id=722494,619,"Aug 13, 2020",6,2
833,0,United States,Disney,22M,152118,/artist?id=303089,29,"Jun 10, 2021",11,1
834,0,Unknown,John Fulford Music,7.7K,151914,/artist?id=3430817,424,"Dec 23, 2021",4,1
835,0,Brazil,Seu Jorge,3.8M,151696,/artist?id=1843,651,"Jan 7, 2021",4,1
836,0,United States,aqualina,154K,151629,/artist?id=815645,603,"May 6, 2021",4,1
837,0,India,Yo Yo Honey Singh,9M,151222,/artist?id=442692,210,"Oct 7, 2021",24,1
838,0,Australia,Empire of the Sun,12M,151170,/artist?id=3276,67,"Nov 19, 2020",17,1
839,0,Brazil,Tchakabum,3.7M,151153,/artist?id=556847,171,"Feb 27, 2020",4,1
840,0,Brazil,JØRD,1.4M,151094,/artist?id=506295,186,"Mar 25, 2021",10,1
841,0,India,Narayani Gopan,482K,150739,/artist?id=3510627,841,"Jan 6, 2022",1,1
842,-213,Venezuela,Billo's,454K,150647,/artist?id=204847,629,"Dec 30, 2021",3,2
843,0,United States,Jefferson Airplane,3.6M,150345,/artist?id=243,478,"Sep 16, 2021",5,1
844,0,Austria,MÖWE,1.3M,149867,/artist?id=207156,187,"Feb 20, 2020",9,1
845,0,United States,Four Tops,4.8M,149820,/artist?id=823,80,"Jan 9, 2020",11,1
846,0,Germany,Madism,6.4M,149563,/artist?id=1130860,102,"Aug 27, 2020",25,1
