Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
564,0,United States,Zac Brown Band,9.2M,123273,/artist?id=2710,73,"Jul 8, 2021",31,1
565,-521,Spain,ROSALÍA,43M,123097,/artist?id=612801,2,"Jan 28, 2021",31,5
566,-418,India,Savera,2.3M,122904,/artist?id=3966896,44,"Feb 17, 2022",6,6
567,0,Canada,Alice Merton,2M,122843,/artist?id=214393,235,"May 20, 2021",10,1
568,0,United States,West Side Story – Cast 2021,194K,122841,/artist?id=8201719,568,"Mar 10, 2022",1,1
569,0,United States,Fatboibari,1.1M,122837,/artist?id=1093028,569,"Mar 10, 2022",1,1
570,0,United States,Gabby Barrett,4.4M,122806,/artist?id=824091,101,"May 7, 2020",39,1
571,0,Mexico,Kevin Kaarl,7.4M,122744,/artist?id=1384740,556,"Nov 12, 2020",15,1
572,0,United States,Scene Queen,945K,122624,/artist?id=3931953,572,"Mar 10, 2022",1,1
573,155,Sweden,Cazzi Opeia,119K,122468,/artist?id=93404,573,"Mar 10, 2022",2,2
574,0,Unknown,Block Notice,208K,122369,/artist?id=8449999,574,"Mar 10, 2022",1,1
575,0,Nigeria,Burna Boy,16M,122231,/artist?id=212614,4,"Aug 20, 2020",23,1
576,-10,Unknown,Sabrina McGregor,816K,122161,/artist?id=8398929,294,"Feb 24, 2022",3,3
577,0,United States,Yoko Ono,1M,121693,/artist?id=185772,13,"Dec 30, 2021",27,1
578,-456,Unknown,Maddie Zahm,2M,121611,/artist?id=1121005,122,"Mar 3, 2022",7,5
579,-414,Unknown,Dj Méury,50K,121352,/artist?id=4277392,143,"Feb 24, 2022",3,3
580,0,Germany,01099,2.7M,121295,/artist?id=1576233,282,"May 20, 2021",18,1
581,0,United States,HARDY,7.7M,121279,/artist?id=1342562,105,"May 21, 2020",18,1
582,0,Netherlands,Tabitha,1.4M,121065,/artist?id=722693,152,"Dec 3, 2020",10,1
583,0,Unknown,Carl Winther Trio,0,120522,/artist?id=5626309,583,"Mar 10, 2022",1,1
584,-194,Canada,Dragonette,1.6M,120360,/artist?id=209450,286,"Jun 3, 2021",7,3
585,-95,India,Dhvani Bhanushali,9.5M,120232,/artist?id=874442,131,"Oct 8, 2020",23,3
586,31,Netherlands,Bankzitters,359K,120006,/artist?id=1700732,529,"Feb 24, 2022",5,4
587,0,Indonesia,JKT48,1.1M,119976,/artist?id=268789,384,"Jul 1, 2021",6,1
588,0,United Kingdom,John Lennon,11M,119685,/artist?id=210,15,"Dec 30, 2021",33,1
589,-160,United States,Gerardo Ortiz,8.3M,119589,/artist?id=3872,251,"Feb 27, 2020",20,3
590,381,India,Jatinder Jeetu,99K,119512,/artist?id=1466500,403,"Nov 11, 2021",5,2
591,0,United Kingdom,Placebo,3.9M,119359,/artist?id=413,251,"Sep 23, 2021",6,1
592,0,Germany,efdemin,116K,119202,/artist?id=485040,592,"Mar 10, 2022",1,1
593,-385,United States,Monica Martin,275K,119106,/artist?id=485618,208,"Mar 3, 2022",2,2
594,0,United States,Lil Tracy,4.8M,119085,/artist?id=550986,159,"Jul 15, 2021",15,1
595,118,United States,Los Dorados,942,118755,/artist?id=213641,191,"Sep 2, 2021",12,2
596,-319,Germany,Provinz,2.3M,118421,/artist?id=1417118,277,"Mar 3, 2022",7,4
597,0,Unknown,'Rengoku.,1,118313,/artist?id=8560316,597,"Mar 10, 2022",1,1
598,0,Argentina,Maria Becerra,19M,118236,/artist?id=916560,2,"Jun 24, 2021",38,1
599,0,France,Pascal Letoublon,2.9M,118233,/artist?id=839545,293,"Oct 21, 2021",13,1
600,-7,Cyprus,Ziynet Sali,2M,118084,/artist?id=454521,450,"Aug 20, 2020",8,2
601,0,United States,Portugal. The Man,6.9M,118062,/artist?id=2487,60,"Jan 7, 2021",16,1
602,19,Germany,Stephan Bodzin,529K,117944,/artist?id=181408,602,"Mar 10, 2022",2,2
603,0,United States,Sharon Van Etten,1.7M,117544,/artist?id=3467,288,"Feb 13, 2020",8,1
604,0,Unknown,Eye Tide,0,117493,/artist?id=7225828,604,"Mar 10, 2022",1,1
605,0,United States,Pixies,9.4M,117419,/artist?id=91,433,"May 7, 2020",18,1
606,224,United States,slater,3.7M,117179,/artist?id=3638567,150,"Sep 2, 2021",17,9
607,0,United States,Sueco,3.9M,117152,/artist?id=1451395,28,"Jan 30, 2020",17,1
608,0,United States,Justine Skye,11M,117100,/artist?id=5252,285,"Jul 8, 2021",10,1
609,-98,Unknown,Gabriel Auer,133K,116642,/artist?id=4181139,511,"Mar 3, 2022",3,3
610,0,United Kingdom,Biscits,2.1M,116612,/artist?id=657656,278,"Oct 29, 2020",8,1
611,0,Colombia,Nicky Jam,24M,116058,/artist?id=1948,8,"Jul 8, 2021",39,1
612,0,United States,We Three,949K,115977,/artist?id=716224,612,"Mar 10, 2022",1,1
613,0,United States,Louis The Child,3.8M,115556,/artist?id=4985,57,"Mar 12, 2020",25,1
614,0,Belgium,Angèle,5.6M,115370,/artist?id=781320,11,"Nov 12, 2020",18,1
615,179,United Kingdom,Keane,15M,115166,/artist?id=1807,519,"Feb 24, 2022",14,4
616,0,United States,Mac Miller,22M,115123,/artist?id=3772,3,"Jan 30, 2020",36,1
617,0,Turkey,İrem Derici,2.6M,115043,/artist?id=469850,437,"Aug 19, 2021",3,1
618,0,Sweden,Lillasyster,167K,114935,/artist?id=199841,618,"Mar 10, 2022",2,1
619,-319,France,Willy William,8.9M,114796,/artist?id=210819,48,"Feb 11, 2021",19,3
620,0,Turkey,Ersay Üner,926K,114688,/artist?id=425029,620,"Mar 10, 2022",2,1
621,0,United States,Lil Tjay,19M,114679,/artist?id=1349373,2,"Feb 25, 2021",41,1
622,0,Poland,Emapea,512K,114656,/artist?id=213318,563,"Feb 3, 2022",2,1
623,-355,Germany,187 Strassenbande,1.7M,114550,/artist?id=176616,115,"May 20, 2021",10,2
624,0,Spain,NATHY PELUSO,6M,114443,/artist?id=748368,14,"Oct 14, 2021",31,1
625,0,United Kingdom,Reuben James,776K,114217,/artist?id=1635196,625,"Mar 10, 2022",1,1
626,32,Brazil,Sandro e Cícero,102K,114162,/artist?id=713319,184,"Apr 1, 2021",6,2
627,0,Unknown,Sicario,25K,113594,/artist?id=4964106,627,"Mar 10, 2022",1,1
628,-119,Spain,La La Love You,1.5M,113392,/artist?id=413798,509,"Mar 3, 2022",4,3
629,0,Netherlands,Nicky Romero,5M,113276,/artist?id=3602,43,"Jul 15, 2021",27,1
630,-410,Brazil,Henry Freitas,2.7M,113026,/artist?id=819460,208,"May 20, 2021",6,4
631,0,United Kingdom,IDLES,812K,112866,/artist?id=486152,306,"Jul 16, 2020",10,1
632,0,Unknown,kudo,419K,112752,/artist?id=592730,50,"Aug 6, 2020",8,1
633,0,Nigeria,Fireboy DML,8.1M,112712,/artist?id=1359817,9,"Jan 6, 2022",19,1
634,0,United States,Luke Bryan,9M,112623,/artist?id=3118,130,"Jul 8, 2021",33,1
635,-349,United States,Ice Cube,16M,112135,/artist?id=57,67,"Feb 24, 2022",36,7
636,-273,Colombia,Morat,16M,112056,/artist?id=207058,134,"Jun 18, 2020",25,4
637,-512,Unknown,Lothika,2.3M,112021,/artist?id=5442411,22,"Feb 17, 2022",6,6
638,-153,United States,Laurence O'Keefe,567K,111502,/artist?id=686695,141,"Feb 17, 2022",4,4
639,135,Korea,Epik High,1.5M,111303,/artist?id=206554,155,"Feb 4, 2021",8,3
640,0,Unknown,juniorodeo,625K,111119,/artist?id=6916985,196,"Oct 21, 2021",3,1
641,-453,United States,Kehlani,14M,111013,/artist?id=4817,21,"Sep 3, 2020",44,2
642,0,United States,CID,2M,110887,/artist?id=5049,89,"Mar 5, 2020",7,1
643,53,Unknown,Dupzi,31K,110585,/artist?id=8230267,374,"Feb 24, 2022",4,4
644,0,United States,Tito Torbellino,2.2M,110449,/artist?id=44560,644,"Mar 10, 2022",1,1
645,0,United Kingdom,George Ezra,18M,110204,/artist?id=4572,87,"Feb 3, 2022",25,1
646,0,United States,Kenny Chesney,7.5M,110028,/artist?id=926,63,"May 7, 2020",32,1
647,0,United States,Tito Y Su Torbellino,1.8M,109497,/artist?id=95825,647,"Mar 10, 2022",1,1
648,0,United States,Prince Royce,15M,109449,/artist?id=3779,50,"Jun 18, 2020",34,1
649,0,Canada,Shania Twain,14M,109301,/artist?id=244,226,"Feb 17, 2022",29,1
650,119,United States,Eve,6.2M,109226,/artist?id=765,182,"Jul 8, 2021",13,4
651,0,United States,Ansel Elgort,677K,109056,/artist?id=212754,651,"Mar 10, 2022",1,1
652,105,Jamaica,Sean Kingston,12M,109003,/artist?id=2912,107,"Nov 26, 2020",41,5
653,-292,Japan,SiM,2.6M,108744,/artist?id=798236,135,"Feb 17, 2022",9,9
654,0,Turkey,Cem Belevi,537K,108744,/artist?id=473058,654,"Mar 10, 2022",1,1
655,-51,Australia,XIRA,865K,108732,/artist?id=1113197,368,"Sep 24, 2020",7,3
656,192,Mexico,Junior H,20M,108725,/artist?id=1407665,326,"Jun 17, 2021",34,4
657,0,Sweden,Faith Kakembo,18K,108720,/artist?id=1645209,657,"Mar 10, 2022",1,1
658,0,Unknown,Tatli,28K,108647,/artist?id=4153342,658,"Mar 10, 2022",2,1
659,-60,Colombia,Piso 21,16M,108406,/artist?id=207061,100,"Jul 23, 2020",23,3
660,0,Nigeria,Olamide,2.5M,108276,/artist?id=5061,427,"Aug 26, 2021",7,1
661,0,Argentina,Duki,23M,108269,/artist?id=550716,26,"Mar 5, 2020",42,1
662,0,United States,Old Dominion,6.6M,108264,/artist?id=5110,139,"May 27, 2021",17,1
663,0,Canada,Alessia Cara,16M,108093,/artist?id=5239,25,"Oct 29, 2020",38,1
664,0,Unknown,Secret Spot,40K,108077,/artist?id=7723692,664,"Mar 10, 2022",1,1
665,0,Unknown,SHADXWBXRN,3.6M,107989,/artist?id=7362426,665,"Mar 10, 2022",1,1
666,0,United States,Kali,1.6M,107739,/artist?id=1714526,203,"Jul 15, 2021",16,1
667,0,United States,Cole Swindell,6.6M,107584,/artist?id=4567,170,"Jul 2, 2020",17,1
668,-274,United Kingdom,Mark Ronson,23M,107193,/artist?id=1759,43,"Sep 3, 2020",25,5
669,134,Chile,Marcianeke,6.5M,107171,/artist?id=1496831,173,"Aug 19, 2021",17,2
670,-145,India,Mohit Chauhan,14M,107153,/artist?id=403374,344,"Apr 16, 2020",20,4
671,0,Unknown,Ber,1.4M,107057,/artist?id=5970740,267,"Oct 28, 2021",5,1
672,51,Unknown,Len Stark Band,34K,107025,/artist?id=8465376,672,"Mar 10, 2022",2,2
673,0,Germany,Jamule,3.3M,106959,/artist?id=1346713,103,"Aug 27, 2020",15,1
674,-225,Australia,Eddie Benjamin,832K,106890,/artist?id=3613965,100,"Apr 8, 2021",6,3
675,0,Germany,Mike Singer,509K,106884,/artist?id=90429,279,"Feb 4, 2021",6,1
676,0,Sweden,Tone Sekelius,397K,106857,/artist?id=8463333,676,"Mar 10, 2022",1,1
677,0,Unknown,Harsh Vardhan Raizada,31K,106672,/artist?id=7942342,677,"Mar 10, 2022",1,1
678,139,United Kingdom,Bow Anderson,1.2M,106530,/artist?id=3597823,118,"Aug 26, 2021",18,4
679,0,Sweden,Little Dragon,1.9M,106442,/artist?id=3015,82,"Mar 12, 2020",9,1
680,-484,Brazil,Gustavo Mioto,9.9M,106389,/artist?id=102320,196,"Mar 3, 2022",23,2
681,0,Unknown,Shanga,177K,106142,/artist?id=6092404,681,"Mar 10, 2022",1,1
682,0,Unknown,5Star,180K,106095,/artist?id=8489275,682,"Mar 10, 2022",1,1
683,0,United States,Tommee Profitt,4M,105929,/artist?id=491800,291,"Oct 7, 2021",12,1
684,0,United Kingdom,Bloc Party,2.8M,105831,/artist?id=1932,278,"Dec 2, 2021",4,1
685,0,Venezuela,Orestes Gomez,200K,105540,/artist?id=853709,685,"Mar 10, 2022",1,1
686,-250,Venezuela,Carlos Baute,6.3M,105289,/artist?id=1359,253,"Apr 23, 2020",11,3
687,-49,Unknown,Subwoolfer,401K,105239,/artist?id=8304195,443,"Feb 24, 2022",3,3
688,0,Unknown,Khlaw,651,104658,/artist?id=1692873,255,"Jul 8, 2021",15,1
689,0,United States,Foo Fighters,19M,104520,/artist?id=59,44,"Feb 11, 2021",32,1
690,0,Chile,Balbi El Chamako,1.6M,104335,/artist?id=3329431,462,"Jul 15, 2021",5,1
691,263,Unknown,Chill Fruits Music,2.1M,104172,/artist?id=4393765,154,"Apr 15, 2021",9,2
692,0,United States,Mariah Carey,23M,104069,/artist?id=33,1,"Dec 30, 2021",53,1
693,0,Sweden,John Lundvik,201K,103776,/artist?id=70215,693,"Mar 10, 2022",1,1
694,-154,United States,Neoni,4.9M,103719,/artist?id=1466256,540,"Mar 3, 2022",6,3
695,0,United States,Dylan Matthew,4.4M,103707,/artist?id=467916,120,"Feb 25, 2021",23,1
696,304,Italy,Shiva,4.6M,103477,/artist?id=537975,112,"Apr 2, 2020",16,3
697,0,United States,ERNEST,5.4M,103273,/artist?id=1783398,79,"Jan 13, 2022",5,1
698,0,Nigeria,L.A.X,2.3M,103266,/artist?id=5606,352,"Oct 7, 2021",8,1
699,65,Australia,Mitchell Hope,1.3M,103223,/artist?id=188213,530,"Nov 4, 2021",3,2
700,0,Uruguay,Mesita,1.5M,103194,/artist?id=1114618,245,"Jun 17, 2021",14,1
701,0,Unknown,Funk Wav,7.6M,103031,/artist?id=3764669,10,"Jul 23, 2020",12,1
702,0,Malaysia,Restricted,3.4M,102795,/artist?id=3845041,702,"Mar 10, 2022",1,1
703,0,United States,Jenni Rivera,4.3M,102731,/artist?id=208104,449,"Mar 19, 2020",11,1
704,0,Mexico,Los Buitres De Culiacan Sinaloa,2.5M,102666,/artist?id=209130,704,"Mar 10, 2022",1,1
705,-389,Unknown,Alfie Castley,323K,102363,/artist?id=4137713,244,"Feb 17, 2022",6,6
706,0,United States,Fly By Midnight,3.1M,102349,/artist?id=209474,549,"Jan 13, 2022",6,1
707,0,United States,Party Favor,1.6M,102319,/artist?id=5283,637,"Jun 4, 2020",7,1
708,0,United States,Drew Holcomb & The Neighbors,2.4M,102284,/artist?id=212426,595,"Jun 25, 2020",9,1
709,191,United States,French Montana,17M,102245,/artist?id=3754,73,"May 7, 2020",36,5
710,0,Canada,Sultan + Shepard,2M,102092,/artist?id=73363,416,"Feb 4, 2021",6,1
711,0,Canada,CRi,519K,102021,/artist?id=206301,711,"Mar 10, 2022",3,1
712,0,Unknown,mr mirakami,56K,102000,/artist?id=1400427,712,"Mar 10, 2022",1,1
713,0,Unknown,SP-Mato,298K,101887,/artist?id=1749784,713,"Mar 10, 2022",1,1
714,-85,India,Navaan Sandhu,2M,101724,/artist?id=1136238,629,"Mar 3, 2022",2,2
715,0,Unknown,Tobi & Manny,313K,101628,/artist?id=3552434,312,"Feb 20, 2020",5,1
716,0,Unknown,Luciano Lins,56K,101602,/artist?id=6773879,716,"Mar 10, 2022",1,1
717,0,Jamaica,Spice,3.2M,101510,/artist?id=4078,194,"May 6, 2021",5,1
718,41,United Kingdom,B Young,2M,101480,/artist?id=739584,441,"Mar 5, 2020",7,2
719,0,Unknown,Geek Music,3.6M,100775,/artist?id=526246,719,"Mar 10, 2022",1,1
720,0,United States,Tim McGraw,8.1M,100754,/artist?id=936,66,"Jan 21, 2021",30,1
721,31,Unknown,Alva Adler,465K,100507,/artist?id=8400686,362,"Feb 24, 2022",3,3
722,-196,United States,N.W.A.,5.6M,100484,/artist?id=206700,31,"Jun 11, 2020",13,3
723,0,United States,Alexander Pappas,545K,100453,/artist?id=1354770,723,"Mar 10, 2022",1,1
724,0,United States,Fletcher Reed,341K,100386,/artist?id=1479093,150,"Mar 11, 2021",7,1
725,0,Unknown,Leonidas Myaló,159K,100252,/artist?id=6267068,725,"Mar 10, 2022",1,1
726,168,Netherlands,GLOWINTHEDARK,526K,99984,/artist?id=4183,726,"Mar 10, 2022",2,2
727,124,Unknown,Daniel Joaví,257K,99683,/artist?id=8454369,727,"Mar 10, 2022",2,2
728,0,Unknown,Jourdy Pranata,404K,99621,/artist?id=6356347,728,"Mar 10, 2022",1,1
729,0,United States,Thomas Rhett,10M,99585,/artist?id=4222,10,"Jun 4, 2020",31,1
730,0,Spain,Pablo Mas,2.1M,99480,/artist?id=563886,177,"Jan 27, 2022",5,1
731,0,United States,PJ Morton,1.9M,99442,/artist?id=146575,179,"Aug 26, 2021",13,1
732,-160,Mexico,Samantha Barrón,1.2M,99430,/artist?id=1501624,414,"Oct 21, 2021",6,2
733,0,Unknown,ARCHEZ,2.9M,99223,/artist?id=6641702,733,"Mar 10, 2022",1,1
734,0,Unknown,Thaehan,331K,99207,/artist?id=1033704,188,"Mar 11, 2021",11,1
735,0,Unknown,ilkekw,11,99115,/artist?id=8222748,735,"Mar 10, 2022",1,1
736,0,United Kingdom,One Direction,38M,99113,/artist?id=3747,15,"Jul 30, 2020",55,1
737,0,United Kingdom,David Gray,2.5M,99085,/artist?id=380,270,"Feb 20, 2020",4,1
738,199,Unknown,Isabel LaRosa,9.5M,99082,/artist?id=7014623,738,"Mar 10, 2022",2,2
739,0,United States,Jake Miller,1.7M,98916,/artist?id=4521,727,"Aug 27, 2020",3,1
740,-73,United States,Said The Sky,1.5M,98896,/artist?id=320235,145,"Feb 17, 2022",5,4
741,0,Sweden,Vigiland,2.5M,98864,/artist?id=5069,276,"Aug 20, 2020",9,1
742,0,Australia,Luke Howard,1.1M,98727,/artist?id=206982,742,"Mar 10, 2022",1,1
743,0,Unknown,Peak Twilight,465K,98671,/artist?id=3694710,180,"May 13, 2021",7,1
744,0,Unknown,Vato 18k,1.1M,98634,/artist?id=664820,289,"Mar 25, 2021",5,1
745,0,Germany,Tokoyo,74K,98594,/artist?id=835823,745,"Mar 10, 2022",1,1
746,0,United States,Sarah Rebecca,1.7M,98551,/artist?id=508286,209,"Sep 3, 2020",6,1
747,0,United States,Danielle Bradbery,2.3M,98418,/artist?id=431437,435,"Dec 2, 2021",7,1
748,-417,United States,Justus Bennetts,1M,98308,/artist?id=4174359,62,"Sep 30, 2021",8,2
749,0,Unknown,Red Velvet,0,98249,/artist?id=7024339,749,"Mar 10, 2022",1,1
750,-212,United States,Warren G,4.8M,98247,/artist?id=185,161,"May 14, 2020",14,5
751,0,Unknown,Pailita,10M,98166,/artist?id=3765579,187,"Aug 26, 2021",11,1
752,0,Unknown,Søren Søstrom,1M,98029,/artist?id=5854613,159,"Sep 9, 2021",3,1
753,225,United States,Jeff Lewis,905K,97992,/artist?id=318766,753,"Mar 10, 2022",2,2
754,0,United States,Jordan Davis,8.8M,97947,/artist?id=643783,184,"Jul 15, 2021",29,1
755,0,Netherlands,W&W,5.6M,97934,/artist?id=3931,46,"Mar 18, 2021",17,1
756,86,Sweden,Lisa Miskovsky,149K,97841,/artist?id=405991,756,"Mar 10, 2022",2,2
757,-144,Spain,Saweetie,9.8M,97620,/artist?id=808784,11,"Jan 21, 2021",48,5
758,0,Unknown,Cassandra Nestico,0,97593,/artist?id=7254084,204,"Oct 28, 2021",2,1
759,68,Sweden,Niello,126K,97449,/artist?id=288608,695,"Feb 24, 2022",3,3
760,0,Korea,Rocket Punch,132K,97400,/artist?id=1689219,760,"Mar 10, 2022",2,1
761,0,Unknown,Bukanas De Culiacan,879K,97366,/artist?id=42726,207,"Jul 2, 2020",3,1
762,-2,United States,VERNON,353K,97270,/artist?id=165502,760,"Mar 3, 2022",2,2
763,204,Puerto Rico,Ñengo Flow,21M,97247,/artist?id=71733,6,"Mar 26, 2020",28,6
764,0,Brazil,Ana Castela,13M,97052,/artist?id=4266400,288,"Sep 30, 2021",5,1
765,82,United States,will.i.am,9.8M,96936,/artist?id=1642,60,"Mar 26, 2020",30,3
766,0,United Kingdom,Tiana Major9,1.1M,96903,/artist?id=562588,246,"Feb 11, 2021",9,1
767,136,Sweden,Alvaro Estrella,117K,96889,/artist?id=217856,319,"Mar 18, 2021",7,3
768,0,United States,Stellar,3.6M,96764,/artist?id=3567628,219,"Aug 27, 2020",14,1
769,0,Sweden,Robin Bengtsson,277K,96719,/artist?id=81416,237,"Mar 12, 2020",5,1
770,0,Germany,Malik Harris,1.3M,96709,/artist?id=1141744,770,"Mar 10, 2022",1,1
771,0,United States,Selena,8.2M,96633,/artist?id=957,95,"May 13, 2021",20,1
772,-220,Belgium,Lost Frequencies,23M,96532,/artist?id=5058,30,"Oct 7, 2021",64,5
773,0,United States,Tinashe,7.3M,96465,/artist?id=4642,66,"May 13, 2021",28,1
774,171,Unknown,Sonhos de Solidão,0,96448,/artist?id=3720027,394,"Feb 24, 2022",3,3
775,-389,Brazil,MC Braz,2.3M,96275,/artist?id=1093641,386,"Mar 3, 2022",11,2
776,0,Unknown,Charlie Oriain,1.1M,96271,/artist?id=4240846,173,"Oct 21, 2021",5,1
777,0,United States,Mitchell Tenpenny,4.5M,96130,/artist?id=120290,344,"Jan 30, 2020",29,1
778,53,Mexico,Los Ángeles Azules,14M,96064,/artist?id=41672,127,"Jan 6, 2022",31,4
779,0,Germany,Kalazh44,642K,95981,/artist?id=531725,94,"Jul 29, 2021",11,1
780,0,Poland,Cypis,1.1M,95956,/artist?id=1584008,170,"Nov 12, 2020",7,1
781,-86,Unknown,Thiago e Miguel,28K,95859,/artist?id=6950458,695,"Mar 3, 2022",2,2
782,0,Unknown,Trannum,0,95830,/artist?id=4370450,782,"Mar 10, 2022",1,1
783,0,Indonesia,Feby Putri,6.1M,95764,/artist?id=1700986,89,"Oct 21, 2021",7,1
784,-184,Italy,Gianni Celeste,238K,95712,/artist?id=341430,600,"Mar 3, 2022",2,2
785,0,United Kingdom,Kojey Radical,731K,95711,/artist?id=86394,566,"Jul 8, 2021",3,1
786,0,Unknown,MadeInParis,489K,95685,/artist?id=1533927,786,"Mar 10, 2022",1,1
787,0,Mexico,El David,1.7M,94854,/artist?id=3414874,787,"Mar 10, 2022",1,1
788,-440,France,RIDSA,1.8M,94754,/artist?id=210160,348,"Mar 3, 2022",2,2
789,-119,United States,Tweet,694K,94748,/artist?id=1239,670,"Mar 3, 2022",2,2
790,56,Sweden,Lisa Ajax,118K,94582,/artist?id=74654,790,"Mar 10, 2022",3,3
791,-209,India,Anurag Kulkarni,3.7M,94578,/artist?id=601862,296,"Aug 12, 2021",10,2
792,0,United States,Jake Owen,5.4M,94484,/artist?id=2685,187,"Apr 8, 2021",30,1
793,0,Canada,Rezz,2.1M,94337,/artist?id=206307,99,"Apr 29, 2021",16,1
794,0,Unknown,Galwaro,1.3M,94143,/artist?id=350204,337,"Oct 8, 2020",14,1
795,0,United States,The Plot In You,2.5M,94134,/artist?id=107586,479,"Sep 23, 2021",6,1
796,0,Netherlands,De Hofnar,2.4M,94083,/artist?id=90234,593,"Jun 3, 2021",9,1
797,18,Unknown,charlie moncler,333K,94077,/artist?id=3451614,797,"Mar 10, 2022",2,2
798,0,Portugal,UKDD,367K,94058,/artist?id=1418390,798,"Mar 10, 2022",1,1
799,0,India,Sreenath Bhasi,631K,93979,/artist?id=1016455,799,"Mar 10, 2022",1,1
800,0,Unknown,Chrastigel,0,93804,/artist?id=7215243,707,"Oct 28, 2021",2,1
801,0,Unknown,Phonk,1.7M,93757,/artist?id=6046068,801,"Mar 10, 2022",1,1
802,0,Unknown,Milo Liana,261K,93734,/artist?id=8454196,802,"Mar 10, 2022",1,1
803,0,Sweden,Anna Bergendahl,201K,93550,/artist?id=157795,187,"Mar 12, 2020",5,1
804,0,United States,Dr. Dundiff,953K,93490,/artist?id=468850,46,"Feb 25, 2021",9,1
805,0,Unknown,VTORNIK,1.7M,93469,/artist?id=1776319,805,"Mar 10, 2022",1,1
806,0,Unknown,MRL Skippy,27,92904,/artist?id=8432981,806,"Mar 10, 2022",1,1
807,0,Unknown,Ingrid Mantovani,0,92845,/artist?id=7301908,807,"Mar 10, 2022",1,1
808,0,Unknown,Kalpana,1.1M,92749,/artist?id=108886,808,"Mar 10, 2022",1,1
809,0,United States,Yeah Yeah Yeahs,6.3M,92497,/artist?id=1250,58,"Nov 4, 2021",15,1
810,0,United States,Alan Jackson,7.3M,92222,/artist?id=392,166,"Jul 8, 2021",26,1
811,0,Japan,King Gnu,3.1M,92200,/artist?id=713385,275,"Oct 21, 2021",13,1
812,0,United States,King Geedorah,1.5M,91863,/artist?id=208406,812,"Mar 10, 2022",1,1
813,-111,Unknown,Dante YN,1.4M,91826,/artist?id=3748635,439,"Oct 28, 2021",3,2
814,0,United States,Harriette,752K,91776,/artist?id=4516980,814,"Mar 10, 2022",1,1
815,-89,United States,Fitz and The Tantrums,6.2M,91538,/artist?id=206528,183,"Apr 1, 2021",27,9
816,0,Unknown,Emanuel 2A,356K,91508,/artist?id=8109136,816,"Mar 10, 2022",1,1
817,0,Unknown,Gazo,5.5M,91343,/artist?id=3647464,113,"Jun 10, 2021",15,1
818,0,Unknown,shadowraze,439K,91274,/artist?id=4363617,818,"Mar 10, 2022",1,1
819,99,United States,B2K,1.5M,91225,/artist?id=1108,819,"Mar 10, 2022",3,3
820,0,Unknown,takeo,434K,91224,/artist?id=8414873,820,"Mar 10, 2022",1,1
821,0,United Kingdom,M.I.A.,7.6M,91180,/artist?id=1537,1,"Oct 1, 2020",20,1
822,0,United Kingdom,Mat Zo,413K,91146,/artist?id=3086,792,"Apr 23, 2020",4,1
823,0,United Kingdom,Taio Cruz,12M,90995,/artist?id=2816,35,"Jan 9, 2020",41,1
824,0,Netherlands,Deepend,4.7M,90938,/artist?id=62949,375,"Mar 26, 2020",8,1
825,72,Unknown,Astro.Not,0,90751,/artist?id=7015498,626,"Feb 24, 2022",3,3
826,-242,United States,EVAN GIIA,1.7M,90701,/artist?id=763235,210,"Sep 24, 2020",7,3
827,0,Netherlands,Ava Silver,565K,90630,/artist?id=1574526,827,"Mar 10, 2022",1,1
828,-545,Spain,Omar Montes,6.1M,90571,/artist?id=256665,97,"Feb 24, 2022",23,5
829,0,Italy,MamboLosco,1.7M,90507,/artist?id=717975,194,"May 14, 2020",8,1
830,163,United States,Luke Combs,18M,90297,/artist?id=207759,18,"Nov 12, 2020",36,2
831,-228,United States,Fresco Trey,883K,90191,/artist?id=1125127,332,"Feb 17, 2022",6,5
832,-452,United States,Snow Tha Product,3.8M,90034,/artist?id=208529,22,"May 6, 2021",12,5
833,-558,Netherlands,Heleen,480K,89995,/artist?id=860540,267,"Feb 24, 2022",4,3
834,-95,United Kingdom,Dylan,940K,89943,/artist?id=1644512,366,"Dec 2, 2021",7,3
835,-150,Japan,Tani Yuuki,2.6M,89939,/artist?id=3760890,182,"Jul 23, 2020",9,4
836,-273,United States,Karra,1.5M,89926,/artist?id=135434,129,"Jan 28, 2021",11,2
837,-666,United States,Big Sean,20M,89800,/artist?id=2926,17,"Sep 10, 2020",37,9
838,-463,Germany,The Cratez,1.8M,89717,/artist?id=655417,87,"Feb 24, 2022",3,3
839,0,Ireland,Jamie Duffy,756K,89653,/artist?id=8431231,839,"Mar 10, 2022",1,1
840,0,Unknown,Josef Briem,0,89468,/artist?id=8452596,840,"Mar 10, 2022",1,1
841,0,Unknown,Dj Keru,0,89400,/artist?id=1028816,841,"Mar 10, 2022",1,1
842,0,United States,Fetty Wap,8.8M,89335,/artist?id=5107,102,"May 28, 2020",23,1
843,0,United States,R-Mean,427K,89190,/artist?id=195056,542,"Sep 24, 2020",3,1
844,0,Sweden,Ghost,8.9M,89173,/artist?id=95892,190,"Oct 7, 2021",7,1
845,0,United States,Bob Moses,2.4M,89091,/artist?id=5145,170,"Jul 30, 2020",14,1
846,0,Unknown,Phunkenstein's Monstrum Pants,853,88932,/artist?id=5808242,846,"Mar 10, 2022",1,1
