Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
281,0,Unknown,Siiickbrain,1.1M,171188,/artist?id=3594503,59,"May 20, 2021",5,1
282,-155,United States,The Killers,21M,171054,/artist?id=1939,21,"Aug 27, 2020",42,3
283,-91,Unknown,JannisZ,0,171044,/artist?id=8831777,192,"Mar 31, 2022",2,2
284,-6,Unknown,11:11 Music Group,7.1M,170795,/artist?id=5764679,204,"Mar 24, 2022",8,4
285,0,United States,Live,2.9M,170216,/artist?id=275,285,"Apr 7, 2022",1,1
286,184,United States,R. City,4.8M,169264,/artist?id=3450,286,"Apr 7, 2022",6,4
287,-144,Unknown,Eser Inc.,320K,168972,/artist?id=6883631,143,"Mar 31, 2022",3,2
288,-13,Turkey,Kalben,2.3M,168587,/artist?id=214142,275,"Mar 31, 2022",3,2
289,-50,Germany,102 Boyz,1.3M,168557,/artist?id=647028,239,"Mar 31, 2022",5,2
290,0,United States,Josh Abbott Band,2.1M,167980,/artist?id=3604,290,"Apr 7, 2022",9,1
291,-62,Sweden,Ludwig Goransson,3.6M,167952,/artist?id=135886,195,"Mar 24, 2022",9,3
292,0,United States,Tony Bennett,2.8M,167943,/artist?id=179373,25,"Aug 12, 2021",27,1
293,0,Turkey,BEGE,2M,167908,/artist?id=1638715,121,"Oct 22, 2020",15,1
294,0,Puerto Rico,Jone Quest,1.8M,167736,/artist?id=1536815,42,"May 28, 2020",12,1
295,27,Unknown,SleazyWorld Go,3.4M,167441,/artist?id=3883672,290,"Mar 24, 2022",3,3
296,0,Unknown,Aisha,699K,166781,/artist?id=4017302,296,"Apr 7, 2022",1,1
297,0,United States,THE DRIVER ERA,1.7M,166741,/artist?id=911244,297,"Apr 7, 2022",1,1
298,200,Brazil,MC Maneirinho,2.9M,166091,/artist?id=265471,297,"Mar 24, 2022",4,3
299,-140,Unknown,Stondon Massey,190K,165761,/artist?id=8765348,159,"Mar 31, 2022",2,2
300,180,United Kingdom,OneDa,395K,165544,/artist?id=1087124,300,"Apr 7, 2022",2,2
301,105,Canada,Sickick,5.6M,165479,/artist?id=286851,185,"Mar 10, 2022",18,5
302,107,Turkey,Canbay & Wolker,1.1M,165165,/artist?id=1014496,302,"Apr 7, 2022",4,4
303,0,Mexico,Matisse,6.1M,165116,/artist?id=2895,85,"Sep 23, 2021",19,1
304,329,United States,BANKS,1.9M,164959,/artist?id=4462,285,"Jun 24, 2021",9,6
305,-12,Unknown,Princess Ayesha,5,164721,/artist?id=8338931,264,"Mar 24, 2022",4,3
306,15,United Kingdom,Shift K3Y,1.9M,164615,/artist?id=4482,69,"Feb 20, 2020",23,3
307,-7,Turkey,Ozoyo,75K,164487,/artist?id=265213,300,"Mar 31, 2022",4,3
308,-68,Italy,Fabri Fibra,2.1M,164451,/artist?id=210178,99,"Mar 24, 2022",11,3
309,499,India,Prithvi,836K,164066,/artist?id=3694222,134,"Mar 17, 2022",7,4
310,15,Puerto Rico,Baby Rasta & Gringo,3.1M,163722,/artist?id=1985,310,"Apr 7, 2022",3,3
311,376,Brazil,Mc Rd,2.4M,163472,/artist?id=491808,311,"Apr 7, 2022",7,3
312,4,Unknown,Deevani,1.8M,162818,/artist?id=433006,256,"Mar 24, 2022",3,3
313,10,Unknown,Trinix Remix,1.4M,162621,/artist?id=8333937,197,"Mar 17, 2022",7,7
314,-33,Unknown,Nitro,224K,161475,/artist?id=8460927,281,"Mar 31, 2022",2,2
315,538,Korea,MeloMance,1M,161254,/artist?id=711161,315,"Apr 7, 2022",2,2
316,-15,United States,N.O.R.E.,1.8M,161169,/artist?id=197182,301,"Mar 31, 2022",3,2
317,-48,Unknown,Mindr,0,161013,/artist?id=4133378,269,"Mar 31, 2022",3,2
318,-6,Unknown,Hector,2.8M,160894,/artist?id=711942,312,"Mar 31, 2022",4,2
319,0,United States,Ari Abdul,4.6M,160141,/artist?id=8515075,319,"Apr 7, 2022",4,1
320,0,United Kingdom,Sami Yusuf,1.1M,160025,/artist?id=2072,320,"Apr 7, 2022",2,1
321,428,United States,Fergie,11M,159951,/artist?id=2635,224,"Jan 7, 2021",34,2
322,-221,United Kingdom,Mark Ronson,23M,159809,/artist?id=1759,43,"Sep 3, 2020",28,3
323,544,United States,Francis Mercier,966K,159561,/artist?id=315009,323,"Apr 7, 2022",3,2
324,-16,India,Armaan Malik,14M,158630,/artist?id=318145,176,"May 27, 2021",29,2
325,-109,Colombia,Morat,16M,158621,/artist?id=207058,134,"Jun 18, 2020",29,8
326,0,United States,Joseline Hernandez,674K,158584,/artist?id=156927,326,"Apr 7, 2022",1,1
327,83,Canada,ELIO,3.7M,157938,/artist?id=3597822,251,"Feb 25, 2021",8,4
328,-175,Spain,C. Tangana,9.8M,157661,/artist?id=214141,16,"Nov 19, 2020",41,8
329,566,United States,thuy,2.8M,157182,/artist?id=251631,278,"Feb 17, 2022",11,2
330,0,United Kingdom,Arlo Parks,2.7M,157029,/artist?id=1360980,96,"Feb 4, 2021",22,1
331,0,United States,Mokita,3.6M,156762,/artist?id=207135,288,"Jan 9, 2020",20,1
332,222,United Kingdom,Indiana,534K,156748,/artist?id=469616,332,"Apr 7, 2022",2,2
333,0,Germany,Farid Bang,2.2M,156516,/artist?id=151274,160,"Jun 4, 2020",19,1
334,196,Unknown,King Savagge,3.5M,156382,/artist?id=1735433,262,"Mar 24, 2022",4,4
335,243,Unknown,Hiko,7.5M,156098,/artist?id=3618255,335,"Apr 7, 2022",4,4
336,-276,Canada,Justin Bieber,74M,156039,/artist?id=3479,4,"Apr 8, 2021",55,2
337,0,India,Hemachandra Vedala,2.2M,155990,/artist?id=368828,315,"Apr 22, 2021",6,1
338,0,Brazil,Teto,6.2M,155721,/artist?id=3642054,40,"Oct 7, 2021",23,1
339,-206,Bosnia And Herzegovina,Buba Corelli,885K,155570,/artist?id=490604,133,"Mar 31, 2022",2,2
340,5,Germany,Made in M,844K,155419,/artist?id=485878,340,"Apr 7, 2022",9,3
341,542,Nigeria,BNXN fka Buju,4.2M,154734,/artist?id=1363515,248,"Mar 24, 2022",6,5
342,642,India,Prudhvi Chandra,1.2M,154044,/artist?id=340341,342,"Apr 7, 2022",6,2
343,-217,Germany,Leony,6.3M,153992,/artist?id=745211,51,"Jun 18, 2020",44,5
344,0,Unknown,ahmvttuna,53K,153928,/artist?id=8201324,344,"Apr 7, 2022",1,1
345,564,United States,Frank Sinatra,12M,153115,/artist?id=32,6,"Dec 10, 2020",54,2
346,264,Unknown,Aiguille,266K,153099,/artist?id=3817792,346,"Apr 7, 2022",3,2
347,172,Unknown,JalRaj,1.2M,152944,/artist?id=3766753,347,"Apr 7, 2022",4,2
348,-212,Bosnia And Herzegovina,Jala Brat,915K,152812,/artist?id=217754,136,"Mar 31, 2022",5,2
349,130,Unknown,PIA MARIA,343K,151519,/artist?id=8658727,349,"Apr 7, 2022",3,3
350,124,Unknown,DJ Zigão,266K,151199,/artist?id=4010389,350,"Apr 7, 2022",3,3
351,270,Sweden,ABBA,26M,151061,/artist?id=227,12,"Jan 7, 2021",47,2
352,-73,France,Boztown,387K,151031,/artist?id=301006,279,"Mar 31, 2022",3,3
353,78,Unknown,david hugo,919K,150541,/artist?id=1384582,353,"Apr 7, 2022",2,2
354,0,United States,Chris Stapleton,15M,150324,/artist?id=4408,8,"Nov 18, 2021",30,1
355,324,United Kingdom,Songer,860K,149330,/artist?id=1377821,355,"Apr 7, 2022",2,2
356,119,Brazil,Netto & Henrique,722K,148501,/artist?id=3524001,356,"Apr 7, 2022",4,3
357,7,Unknown,Govind Prasad,409K,148344,/artist?id=7754945,357,"Apr 7, 2022",2,2
358,262,Germany,Johann Sebastian Bach,8.1M,147662,/artist?id=452,73,"Apr 16, 2020",32,2
359,63,United Kingdom,T. Rex,4.1M,147398,/artist?id=206829,359,"Apr 7, 2022",7,2
360,233,Unknown,The Mojos,1.9M,147295,/artist?id=3761446,360,"Apr 7, 2022",5,4
361,0,United Kingdom,Lancey Foux,657K,147048,/artist?id=152924,361,"Apr 7, 2022",2,1
362,0,Netherlands,Blasterjaxx,3.8M,145708,/artist?id=203119,215,"Jun 18, 2020",5,1
363,-50,Unknown,Los Bosques,22K,145525,/artist?id=3492886,313,"Mar 31, 2022",3,3
364,0,Unknown,Trenches Baby,85K,145425,/artist?id=8870340,364,"Apr 7, 2022",1,1
365,0,Germany,257ers,1.1M,145233,/artist?id=4318,365,"Apr 7, 2022",3,1
366,73,Brazil,MC Roger,453K,144654,/artist?id=726651,366,"Apr 7, 2022",6,3
367,0,United States,EMELINE,3.2M,144545,/artist?id=563639,269,"Jun 17, 2021",6,1
368,535,Canada,BLOND:ISH,1.9M,144173,/artist?id=474235,368,"Apr 7, 2022",4,2
369,38,Philippines,Sistek,196K,144165,/artist?id=444838,369,"Apr 7, 2022",3,3
370,495,United Kingdom,Devilman,806K,144088,/artist?id=426824,370,"Apr 7, 2022",2,2
371,157,Mexico,Kevin Kaarl,7.4M,143493,/artist?id=1384740,371,"Apr 7, 2022",18,3
372,129,Unknown,Shae Gill,4.8M,143112,/artist?id=8435107,309,"Mar 10, 2022",7,7
373,0,Italy,CoCo,789K,142551,/artist?id=650953,183,"Sep 10, 2020",8,1
374,0,Guinea,Amadou & Mariam,1.4M,142515,/artist?id=296810,192,"Jun 3, 2021",4,1
375,0,United States,Lamb of God,2.4M,142036,/artist?id=1203,236,"Feb 13, 2020",9,1
376,102,Unknown,Restorative,0,141833,/artist?id=5651630,224,"Mar 24, 2022",3,3
377,-113,United States,Quavo,16M,141578,/artist?id=38780,37,"Apr 30, 2020",26,3
378,67,France,Kungs,10M,141548,/artist?id=5728,57,"Aug 5, 2021",34,4
379,0,Netherlands,amies,867K,141539,/artist?id=1687483,176,"Apr 29, 2021",10,1
380,-118,India,Amaal Mallik,11M,141452,/artist?id=211731,135,"Mar 24, 2022",23,6
381,-34,United Kingdom,Stevie Appleton,2.1M,141055,/artist?id=432770,259,"Oct 29, 2020",9,2
382,168,United States,B-Lovee,1.3M,140843,/artist?id=3874533,87,"Mar 17, 2022",8,5
383,0,Brazil,Dcan,827K,140831,/artist?id=1205710,383,"Apr 7, 2022",1,1
384,0,United States,Caleb Hearn,2.8M,140830,/artist?id=1442227,384,"Apr 7, 2022",2,1
385,166,United States,Billy Joel,21M,140605,/artist?id=42,94,"Jan 7, 2021",47,2
386,-267,United States,Clipse,725K,140422,/artist?id=150294,119,"Mar 31, 2022",2,2
387,-172,Unknown,Sammy,0,140335,/artist?id=8632907,201,"Mar 24, 2022",3,3
388,0,Unknown,CalliCartel,1.5M,140093,/artist?id=8449686,388,"Apr 7, 2022",1,1
389,10,Pakistan,Ali Sethi,5M,140007,/artist?id=296934,350,"Mar 10, 2022",7,6
390,0,United Kingdom,Chris Rea,1.6M,139694,/artist?id=207780,7,"Dec 24, 2020",23,1
391,0,Canada,Shayne Orok,1.1M,139634,/artist?id=866374,391,"Apr 7, 2022",1,1
392,0,Puerto Rico,Super Yei,4.5M,139502,/artist?id=559061,40,"Sep 3, 2020",24,1
393,-54,Italy,Lazza,6.5M,139094,/artist?id=469157,171,"Mar 24, 2022",12,3
394,0,Unknown,BNXN fka Buju,0,138680,/artist?id=8759546,394,"Apr 7, 2022",1,1
395,-187,Unknown,blasdfa,1,138658,/artist?id=8785155,208,"Mar 31, 2022",2,2
396,0,Germany,The Cratez,1.8M,138438,/artist?id=655417,87,"Feb 24, 2022",4,1
397,-192,Zimbabwe,S1mba,3.6M,138362,/artist?id=1092969,14,"May 28, 2020",15,2
398,0,Italy,Carlo Savina,644K,138192,/artist?id=25703,398,"Apr 7, 2022",1,1
399,212,Brazil,Juan Marcus & Vinícius,800K,137760,/artist?id=654415,314,"Jun 11, 2020",17,4
400,0,United States,Ross Lynch,2.7M,137535,/artist?id=4116,363,"May 7, 2020",10,1
401,-92,Poland,Kwiat Jabłoni,824K,137307,/artist?id=1356720,309,"Mar 31, 2022",3,3
402,0,United Kingdom,Laura White,877K,137199,/artist?id=311509,224,"Jul 8, 2021",17,1
403,-201,Korea,Jay Park,4.1M,137198,/artist?id=4146,94,"Apr 1, 2021",13,4
404,-272,United States,Rob49,1.2M,137174,/artist?id=3698635,132,"Mar 31, 2022",2,2
405,-34,Unknown,DNA,608K,137029,/artist?id=7706679,371,"Mar 31, 2022",3,3
406,-179,United States,Tonny Tun Tun,2.9M,136814,/artist?id=307685,227,"Mar 31, 2022",3,2
407,-74,United States,Scotty LVX,1.9K,136689,/artist?id=1139206,333,"Mar 31, 2022",2,2
408,0,Colombia,Yera,2.3M,136665,/artist?id=127042,302,"Feb 11, 2021",4,1
409,176,Canada,Rush,4M,136634,/artist?id=230,46,"Jan 16, 2020",7,2
410,0,Unknown,American Song Contest,465K,136373,/artist?id=8821082,410,"Apr 7, 2022",1,1
411,42,France,Matt Sassari,8.4M,136168,/artist?id=132809,392,"Mar 17, 2022",4,4
412,-12,United Kingdom,goddard.,3.8M,136054,/artist?id=3748302,400,"Mar 31, 2022",2,2
413,0,Unknown,No Spirit,1.5M,135976,/artist?id=1424793,48,"Apr 16, 2020",14,1
414,266,Unknown,Maurie,268K,135532,/artist?id=3952201,283,"Feb 11, 2021",4,3
415,-259,United States,Maroon 5,56M,135471,/artist?id=1546,7,"Jul 30, 2020",45,3
416,0,Unknown,DJ CIRILO DE CAXIAS,1.8M,135326,/artist?id=7593462,416,"Apr 7, 2022",1,1
417,0,Israel,Vini Vici,4.4M,135007,/artist?id=141174,143,"Jun 18, 2020",9,1
418,164,Netherlands,Tino Martin,857K,134891,/artist?id=51037,311,"Feb 27, 2020",8,2
419,319,Unknown,Kenzie,127K,134622,/artist?id=3929089,419,"Apr 7, 2022",2,2
420,-176,Germany,01099,2.7M,134087,/artist?id=1576233,244,"Mar 31, 2022",22,5
421,-13,Brazil,May & Karen,71K,133556,/artist?id=191875,252,"Sep 2, 2021",12,3
422,-108,France,Michael Calfan,1.9M,132739,/artist?id=3668,49,"Apr 16, 2020",18,4
423,309,India,Chandana Bala Kalyan,163K,132353,/artist?id=3733726,423,"Apr 7, 2022",2,2
424,0,Unknown,Slowed Mafia,191K,132300,/artist?id=8090826,424,"Apr 7, 2022",4,1
425,-251,Unknown,Yeah Proof,318K,132285,/artist?id=3985846,174,"Mar 31, 2022",3,3
426,4,Mexico,Kenia OS,11M,131621,/artist?id=1152538,104,"Aug 12, 2021",27,2
427,-132,United States,FINNEAS,7.6M,131416,/artist?id=202811,71,"Sep 10, 2020",43,2
428,-311,Unknown,Fabio Asher,4.5M,131366,/artist?id=8429887,49,"Mar 17, 2022",6,6
429,0,Germany,Der Asiate,79K,131329,/artist?id=162804,429,"Apr 7, 2022",1,1
430,0,United States,Trey Parker,1.5M,130945,/artist?id=30112,430,"Apr 7, 2022",1,1
431,15,Netherlands,MOTi,4.9M,130522,/artist?id=126995,113,"Jan 20, 2022",28,4
432,-162,Sweden,Cornelia Jakobs,575K,129954,/artist?id=815086,60,"Mar 17, 2022",6,6
433,15,United States,Nicky Youre,16M,129808,/artist?id=3731621,91,"Jan 20, 2022",13,2
434,167,Unknown,Maria Conchita Alonso,912K,129753,/artist?id=8687015,158,"Mar 24, 2022",3,3
435,117,United States,Jake Miller,1.7M,129732,/artist?id=4521,435,"Apr 7, 2022",7,5
436,317,Germany,CARSTN,1.6M,129666,/artist?id=1136228,436,"Apr 7, 2022",8,3
437,263,Chile,El Jordan 23,4M,129287,/artist?id=3448032,320,"Mar 17, 2022",9,6
438,0,United States,SOG,1.7M,129217,/artist?id=885158,438,"Apr 7, 2022",1,1
439,189,Unknown,summervibes,2,129103,/artist?id=8168064,344,"Dec 16, 2021",5,3
440,-311,Puerto Rico,Zion & Lennox,20M,128851,/artist?id=1983,38,"Mar 10, 2022",43,9
441,0,Italy,Giuseppe Verdi,2.1M,128652,/artist?id=88375,441,"Apr 7, 2022",3,1
442,0,United States,John Frusciante,783K,128440,/artist?id=1266,442,"Apr 7, 2022",1,1
443,183,United States,Sufjan Stevens,8.1M,128381,/artist?id=1813,97,"Oct 1, 2020",41,3
444,0,Unknown,Colin Mawby,95K,128360,/artist?id=230157,444,"Apr 7, 2022",1,1
445,0,United States,Blu DeTiger,839K,128358,/artist?id=1391365,180,"Jun 25, 2020",12,1
446,-69,Unknown,Jourdy Pranata,404K,128332,/artist?id=6356347,217,"Mar 24, 2022",5,5
447,0,Unknown,meenoi,321K,128250,/artist?id=3332685,447,"Apr 7, 2022",1,1
448,14,Puerto Rico,"Héctor ""El Father""",4.4M,127966,/artist?id=161256,448,"Apr 7, 2022",4,2
449,0,Germany,Gio,55K,127752,/artist?id=486458,449,"Apr 7, 2022",1,1
450,-295,United Kingdom,James Bay,11M,127558,/artist?id=4936,29,"Aug 26, 2021",31,2
451,0,United Kingdom,Phil Collins,19M,127551,/artist?id=47,118,"Jan 16, 2020",44,1
452,0,United Kingdom,Mr Traumatik,1M,127327,/artist?id=166863,452,"Apr 7, 2022",1,1
453,49,United States,BRELAND,3.2M,127317,/artist?id=1644133,46,"Aug 12, 2021",26,4
454,0,Ireland,RTÉ National Symphony Orchestra,285K,127215,/artist?id=426254,454,"Apr 7, 2022",1,1
455,0,Brazil,Tribo da Periferia,2.4M,127067,/artist?id=129077,455,"Apr 7, 2022",2,1
456,0,Unknown,Irish Army No. 1 Band,94K,126968,/artist?id=3335965,456,"Apr 7, 2022",1,1
457,0,Unknown,Prodval,0,126830,/artist?id=8900059,457,"Apr 7, 2022",1,1
458,0,United States,The Black Crowes,3.2M,126662,/artist?id=242,458,"Apr 7, 2022",8,1
459,-35,Ireland,Chris de Burgh,3.8M,126348,/artist?id=441,202,"Dec 30, 2021",12,3
460,-79,United Kingdom,Hannah Boleyn,562K,125937,/artist?id=505423,271,"Mar 24, 2022",6,4
461,0,United Kingdom,Harris J.,1.1M,125083,/artist?id=375790,130,"Nov 18, 2021",8,1
462,-3,Italy,Rhove,3.1M,125028,/artist?id=1611884,394,"Mar 24, 2022",5,4
463,0,United States,Deamon,46K,124829,/artist?id=39944,463,"Apr 7, 2022",1,1
464,83,United Kingdom,Russ Millions,6.2M,124408,/artist?id=3597850,4,"May 13, 2021",20,5
465,-81,United States,Jess Bays,1.4M,124340,/artist?id=1644305,384,"Mar 31, 2022",5,4
466,448,United States,Loote,2.4M,124287,/artist?id=433681,221,"Mar 5, 2020",14,3
467,96,India,Harini Ivaturi,919K,124183,/artist?id=1009481,246,"Nov 25, 2021",6,4
468,0,Germany,YUNG RVIDER,18K,124069,/artist?id=1340057,468,"Apr 7, 2022",1,1
469,0,Unknown,Charu Hariharan,0,123700,/artist?id=1620387,421,"Jan 20, 2022",2,1
470,66,India,Anurag Saikia,2.3M,123217,/artist?id=1542554,470,"Apr 7, 2022",2,2
471,0,Unknown,Geeno,162K,122944,/artist?id=6369957,471,"Apr 7, 2022",1,1
472,0,Unknown,Kinissue,663K,122622,/artist?id=1692579,117,"Jul 15, 2021",5,1
473,356,Turkey,KÖFN,3.3M,122559,/artist?id=1729911,473,"Apr 7, 2022",2,2
474,-257,India,Sunny Malton,3.9M,122544,/artist?id=793335,217,"Mar 31, 2022",2,2
475,0,Unknown,Kolja Goldstein,662K,122471,/artist?id=3975766,475,"Apr 7, 2022",1,1
476,0,Germany,Ali471,849K,121941,/artist?id=1684936,277,"Aug 5, 2021",9,1
477,-252,Germany,Esther Graf,740K,121744,/artist?id=1566006,133,"Sep 3, 2020",9,3
478,276,India,Blaaze,2.5M,121713,/artist?id=308688,431,"Oct 8, 2020",4,2
479,0,Germany,Johnny Diggson,48K,121711,/artist?id=123903,479,"Apr 7, 2022",1,1
480,-52,Netherlands,Shermanology,1.7M,121589,/artist?id=214544,125,"Mar 17, 2022",7,4
481,98,Germany,Marcus Layton,2.2M,121432,/artist?id=2576,93,"Jul 30, 2020",20,2
482,0,United States,Teddy Hyde,962K,121375,/artist?id=1012223,482,"Apr 7, 2022",1,1
483,462,India,Vijay Prakash,6.1M,121319,/artist?id=311885,483,"Apr 7, 2022",6,2
484,0,United Kingdom,The Beatles,29M,121100,/artist?id=102,68,"Apr 16, 2020",45,2
485,0,United States,KANKAN,1.7M,120614,/artist?id=3414223,485,"Apr 7, 2022",1,1
486,444,Unknown,Steve Mac,1.2M,120551,/artist?id=4169695,486,"Apr 7, 2022",2,2
487,-5,Unknown,Disney Lofi,299K,120502,/artist?id=8765184,482,"Mar 31, 2022",2,2
488,208,United States,Omar Apollo,10M,120422,/artist?id=665527,56,"Mar 4, 2021",26,2
489,0,Brazil,BigJow,482K,120391,/artist?id=3630541,489,"Apr 7, 2022",1,1
490,-17,Unknown,Berk Baysal,683K,120295,/artist?id=4191211,473,"Mar 31, 2022",4,4
491,0,Japan,My Hair is Bad,493K,120248,/artist?id=1491967,491,"Apr 7, 2022",1,1
492,-110,Unknown,Brooksie,815K,120126,/artist?id=6391045,169,"Aug 12, 2021",17,4
493,0,Unknown,Curse,108,119982,/artist?id=3314194,493,"Apr 7, 2022",1,1
494,0,United States,Bad Meets Evil,3.3M,119973,/artist?id=1840,494,"Apr 7, 2022",2,1
495,-246,United States,ERNEST,5.4M,119877,/artist?id=1783398,79,"Jan 13, 2022",9,5
496,-94,Unknown,Yogi Sekar,1.6M,119792,/artist?id=568302,402,"Mar 31, 2022",2,2
497,-160,Jamaica,Bob Marley & The Wailers,17M,119668,/artist?id=158333,58,"Aug 13, 2020",48,3
498,27,United States,King Kavalier,1M,119667,/artist?id=1005399,498,"Apr 7, 2022",2,2
499,149,Austria,Wolfgang Amadeus Mozart,6.6M,119289,/artist?id=746,242,"Oct 15, 2020",23,2
500,-159,United States,Joyce Wrice,640K,119046,/artist?id=135431,95,"Mar 24, 2022",3,3
501,-82,United States,Buddy,927K,118573,/artist?id=213465,104,"Jun 11, 2020",16,2
502,0,Russian Federation,Tatarka,648K,118504,/artist?id=721103,502,"Apr 7, 2022",1,1
503,-354,United States,Normani,12M,118226,/artist?id=879584,6,"Jul 22, 2021",16,3
504,0,Unknown,Ploxxio,316K,118090,/artist?id=8658943,504,"Apr 7, 2022",1,1
505,0,Germany,GAMPER & DADONI,6.5M,117759,/artist?id=4916,132,"Apr 9, 2020",20,1
506,-51,United States,Eagles,19M,117658,/artist?id=751,49,"Dec 30, 2021",48,4
507,0,Unknown,Muhammad Al Muqit,1.4M,117188,/artist?id=652390,507,"Apr 7, 2022",1,1
508,328,United States,Tyler Ward,1.2M,117100,/artist?id=3775,408,"Jan 30, 2020",3,2
509,-213,United States,Sofia Carson,5M,117018,/artist?id=5329,52,"Jun 25, 2020",16,2
510,411,Unknown,Vibe Chemistry,1.1M,116974,/artist?id=1051989,510,"Apr 7, 2022",2,2
511,0,United States,Thouxanbanfauni,1.5M,116645,/artist?id=169148,261,"Sep 2, 2021",9,1
512,349,Unknown,LA GURÚ,19K,116166,/artist?id=1689768,512,"Apr 7, 2022",2,2
513,383,India,Justin Prabhakaran,2.7M,116032,/artist?id=224574,341,"Mar 24, 2022",7,4
514,29,Netherlands,Emma Heesters,1.2M,115841,/artist?id=203762,240,"May 20, 2021",11,3
515,0,Unknown,Lesram,222K,115835,/artist?id=3434406,281,"Dec 24, 2020",2,1
516,-196,United States,Girl Talk,385K,115653,/artist?id=469601,287,"Mar 17, 2022",4,4
517,14,United States,Jessie James Decker,877K,115133,/artist?id=23223,517,"Apr 7, 2022",6,4
518,-199,United Kingdom,Arctic Monkeys,42M,115095,/artist?id=2289,94,"Jan 28, 2021",50,13
519,0,Brazil,Nith,864K,114941,/artist?id=343873,519,"Apr 7, 2022",2,1
520,0,Turkey,Rapozof,52K,114641,/artist?id=127117,520,"Apr 7, 2022",2,1
521,43,Puerto Rico,Ken-Y,3.7M,114501,/artist?id=3690,521,"Apr 7, 2022",5,4
522,-14,United Kingdom,Shygirl,1.7M,114402,/artist?id=612716,93,"Sep 9, 2021",11,4
523,247,United Kingdom,James Hype,13M,114313,/artist?id=631487,111,"Sep 30, 2021",13,2
524,-360,Belgium,Selah Sue,784K,114079,/artist?id=209010,164,"Mar 31, 2022",6,2
525,0,Brazil,Alok,23M,113894,/artist?id=29578,34,"Oct 21, 2021",53,1
526,-158,Germany,AYLIVA,3.9M,113837,/artist?id=4359294,195,"Apr 1, 2021",9,3
527,39,Unknown,Viva Music Publishing Inc.,889K,113587,/artist?id=8300723,399,"Mar 24, 2022",3,3
528,-36,India,Anirudh Ravichander,13M,113422,/artist?id=148042,133,"Mar 17, 2022",22,7
529,-243,Lebanon,Anthony Keyrouz,3.9M,113329,/artist?id=66833,286,"Mar 31, 2022",19,4
530,0,United States,Sondre Lerche,177K,113325,/artist?id=32426,530,"Apr 7, 2022",1,1
531,-79,Spain,MC Lan,1.8M,113250,/artist?id=217350,21,"Feb 27, 2020",9,4
532,85,India,Inder Chahal,1.1M,113169,/artist?id=167487,372,"Feb 4, 2021",7,2
533,287,Unknown,Philip Somber,374K,112813,/artist?id=5989547,102,"Jul 1, 2021",8,3
534,0,Argentina,Peces Raros,148K,112537,/artist?id=418617,534,"Apr 7, 2022",1,1
535,0,Macedonia,Mesut Kurtis,715K,112386,/artist?id=80001,535,"Apr 7, 2022",1,1
536,0,United States,Traditional,2.5M,112306,/artist?id=99269,84,"Dec 31, 2020",20,1
537,25,Germany,$OHO BANI,1.3M,112137,/artist?id=1373735,241,"Jun 3, 2021",6,2
538,0,Unknown,4.4.2,315K,112107,/artist?id=6353872,474,"Jul 22, 2021",5,1
539,0,Unknown,Bullet,135K,112069,/artist?id=8766309,539,"Apr 7, 2022",1,1
540,87,Australia,Brothers,464K,112060,/artist?id=3344940,540,"Apr 7, 2022",2,2
541,225,Unknown,brass.beats,532K,111850,/artist?id=4347111,541,"Apr 7, 2022",2,2
542,339,United States,Ashworth,740K,111593,/artist?id=293630,542,"Apr 7, 2022",4,4
543,-79,United States,Corey Kent,2.8M,111582,/artist?id=50161,430,"Mar 24, 2022",4,4
544,0,Germany,Julian Sommer,1.7M,111397,/artist?id=3599375,544,"Apr 7, 2022",1,1
545,-190,Canada,JESSIA,1.1M,111327,/artist?id=1113507,30,"Jan 21, 2021",14,2
546,212,Netherlands,Armin van Buuren,14M,111158,/artist?id=1408,67,"Mar 4, 2021",25,2
547,0,Unknown,Seaspray,151K,111116,/artist?id=8766727,547,"Apr 7, 2022",1,1
548,0,Unknown,Rock Danger,1.1M,110987,/artist?id=7367925,548,"Apr 7, 2022",1,1
549,0,United States,Isak Danielson,2.5M,110693,/artist?id=549673,473,"Jan 23, 2020",5,1
550,320,Switzerland,Mad Mark,1.7M,110622,/artist?id=316723,550,"Apr 7, 2022",3,2
551,72,Unknown,Phonk,1.7M,110407,/artist?id=6046068,524,"Mar 17, 2022",5,5
552,-46,Unknown,YES YES,1.3M,110212,/artist?id=7098025,323,"Mar 24, 2022",5,3
553,-319,Canada,Ruth B.,21M,109564,/artist?id=5450,70,"Feb 17, 2022",54,14
554,120,Unknown,prodby668,1.9M,109547,/artist?id=8652455,554,"Apr 7, 2022",3,3
555,0,Germany,Frank Walker,2.5M,109399,/artist?id=212005,19,"Jan 30, 2020",27,1
556,0,United States,Janine,624K,109147,/artist?id=317623,556,"Apr 7, 2022",1,1
557,0,United Kingdom,JBee,2.8M,108754,/artist?id=3642690,557,"Apr 7, 2022",1,1
558,365,Unknown,Vaish,418K,108525,/artist?id=7890451,558,"Apr 7, 2022",2,2
559,432,Unknown,c e c e l i e,371K,108356,/artist?id=7303692,405,"Oct 14, 2021",8,2
560,-268,United Kingdom,Bee Gees,23M,108333,/artist?id=251,34,"Jan 7, 2021",47,3
561,-57,United States,TELYKAST,2M,108175,/artist?id=206476,50,"Oct 28, 2021",16,2
