Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
562,-347,Unknown,Stevan Pasaribu,1.5M,120995,/artist?id=3857178,136,"Aug 11, 2022",10,6
563,0,Brazil,Delacruz,4.6M,120724,/artist?id=92041,245,"May 21, 2020",16,1
564,-230,Unknown,Bandokay,1.3M,120720,/artist?id=1411139,229,"May 7, 2020",12,4
565,-211,Unknown,Lil tusa,6.4K,120460,/artist?id=8640825,354,"Aug 25, 2022",2,2
566,0,United States,Jonas Brothers,20M,120056,/artist?id=2581,9,"Jun 10, 2021",38,1
567,43,India,Haricharan,6.6M,119937,/artist?id=95994,567,"Sep 1, 2022",8,2
568,-92,United Kingdom,Jozo,607K,119753,/artist?id=208368,476,"Aug 25, 2022",2,2
569,190,Unknown,CYREX,270K,119701,/artist?id=8635558,569,"Sep 1, 2022",3,3
570,0,Canada,DVBBS,5.5M,119652,/artist?id=4649,53,"Jun 25, 2020",33,1
571,47,India,Sonu Nigam,14M,119337,/artist?id=108808,101,"Jun 2, 2022",32,4
572,-89,United States,Pixies,9.4M,119185,/artist?id=91,433,"May 7, 2020",24,4
573,63,India,Nikhita Gandhi,7.9M,119179,/artist?id=443472,9,"Jun 25, 2020",28,2
574,-280,Unknown,Renanzin Pressão,893K,118999,/artist?id=7560308,170,"Aug 18, 2022",11,6
575,0,United States,XXXTENTACION,36M,118889,/artist?id=74419,5,"Jun 2, 2022",42,1
576,0,Unknown,Otaam,604K,118516,/artist?id=1592626,42,"Sep 10, 2020",13,1
577,0,Brazil,POCAH,1.2M,118436,/artist?id=1644139,59,"Feb 27, 2020",23,1
578,192,Unknown,Nightcore Tazzy,1.9M,118431,/artist?id=8879496,578,"Sep 1, 2022",2,2
579,0,United States,Rotimi,3M,118388,/artist?id=128304,183,"May 12, 2022",22,1
580,-306,Korea,LISA,9.6M,118216,/artist?id=6996368,2,"Sep 16, 2021",12,2
581,44,Unknown,4WHEEL,1.3M,118179,/artist?id=7624101,442,"Aug 18, 2022",6,4
582,-9,Unknown,Jeetu Sharma,1.6M,117769,/artist?id=7043220,169,"Aug 11, 2022",7,4
583,-48,India,Udit Narayan,16M,117749,/artist?id=211735,153,"Oct 1, 2020",38,3
584,0,United States,Neoni,4.9M,117603,/artist?id=1466256,540,"Mar 3, 2022",8,1
585,0,United States,Karra,1.5M,117425,/artist?id=135434,129,"Jan 28, 2021",12,1
586,0,United States,Griffinilla,1.6M,117123,/artist?id=330546,586,"Sep 1, 2022",5,1
587,-306,India,Sinduri Vishal,1.9M,117111,/artist?id=525035,168,"Aug 18, 2022",6,6
588,374,India,Devi Sri Prasad,11M,116963,/artist?id=405540,67,"Feb 3, 2022",8,3
589,226,Unknown,KSLV Noh,5.5M,116904,/artist?id=5682005,510,"Jun 2, 2022",23,6
590,0,United States,Old Dominion,6.6M,116886,/artist?id=5110,139,"May 27, 2021",23,1
591,334,India,Mano,3.8M,116702,/artist?id=281855,591,"Sep 1, 2022",2,2
592,0,United States,New Found Glory,1.7M,116344,/artist?id=206532,592,"Sep 1, 2022",2,1
593,-307,United Kingdom,Danger Mouse,1.9M,115974,/artist?id=170691,67,"Aug 18, 2022",7,3
594,134,United States,Chayce Beckham,2.7M,115246,/artist?id=5251964,398,"Mar 10, 2022",8,2
595,0,Unknown,Connie Li,0,115205,/artist?id=7608206,595,"Sep 1, 2022",2,1
596,139,United States,The Lumineers,17M,114974,/artist?id=4037,33,"Jan 20, 2022",43,6
597,283,Unknown,Fuerza Regida,20M,114896,/artist?id=863940,140,"May 12, 2022",23,2
598,99,Unknown,Tokyomane,543K,114862,/artist?id=6538180,473,"Aug 18, 2022",3,3
599,-207,United States,Creedence Clearwater Revival,25M,114200,/artist?id=403,57,"Jul 7, 2022",60,4
600,0,Unknown,Dozy Doe,413K,114025,/artist?id=1462150,600,"Sep 1, 2022",1,1
601,95,United Kingdom,Joel Corry,17M,113802,/artist?id=519774,12,"Jul 30, 2020",70,4
602,-31,United Kingdom,The Cinematic Orchestra,4.6M,113793,/artist?id=625,476,"Aug 11, 2022",7,4
603,-25,India,Sathyaprakash,3.1M,113402,/artist?id=271147,578,"Aug 25, 2022",2,2
604,-9,India,Alka Yagnik,15M,113353,/artist?id=267405,247,"Nov 11, 2021",36,3
605,0,Brazil,Hugo & Guilherme,8.6M,113188,/artist?id=90282,82,"Jan 20, 2022",32,1
606,0,Unknown,Beendo Z,1.1M,112965,/artist?id=4496973,495,"Aug 4, 2022",5,1
607,0,Unknown,Netuh,248K,112913,/artist?id=920755,607,"Sep 1, 2022",1,1
608,-112,United States,Alex & Sierra,2.9M,112896,/artist?id=4667,279,"Apr 7, 2022",11,2
609,0,United States,Ray Vaughn,380K,112878,/artist?id=1337414,609,"Sep 1, 2022",1,1
610,-421,Argentina,Trueno,8.4M,112690,/artist?id=810200,9,"Aug 6, 2020",35,6
611,0,Unknown,HARRY,0,112218,/artist?id=7744589,611,"Sep 1, 2022",1,1
612,0,Unknown,Mo Beats,720K,112064,/artist?id=9012853,612,"Sep 1, 2022",1,1
613,0,Germany,NOK1D,212K,112005,/artist?id=3436787,613,"Sep 1, 2022",1,1
614,101,United Kingdom,The Cure,16M,111891,/artist?id=233,175,"Jan 7, 2021",35,4
615,133,United Kingdom,Mattafix,3.5M,111743,/artist?id=2364,79,"Jun 30, 2022",11,11
616,0,United States,Hyro The Hero,331K,111499,/artist?id=318788,616,"Sep 1, 2022",1,1
617,0,Brazil,Cleber & Cauan,819K,111484,/artist?id=469298,82,"Jun 17, 2021",10,1
618,225,Germany,Living Room,1.6M,111411,/artist?id=61057,196,"Feb 18, 2021",18,2
619,-365,France,Gambi,2.4M,111160,/artist?id=1633498,81,"Aug 11, 2022",13,5
620,-70,Mexico,Pedro Infante,2.4M,110567,/artist?id=208780,300,"Sep 23, 2021",10,3
621,0,United States,42 Dugg,8.8M,110153,/artist?id=924438,9,"Jul 1, 2021",47,1
622,-438,United States,The Game,12M,110069,/artist?id=2130,1,"Jan 20, 2022",26,4
623,0,Argentina,Maria Becerra,19M,110066,/artist?id=916560,2,"Jun 24, 2021",45,1
624,152,India,Karan Randhawa,1.5M,109984,/artist?id=748481,624,"Sep 1, 2022",2,2
625,-243,Unknown,Lipsika,1.2M,109977,/artist?id=234973,329,"Aug 11, 2022",7,7
626,0,United States,Halsey,44M,109968,/artist?id=5109,5,"Jul 16, 2020",51,1
627,0,France,Lilly Wood and The Prick,4.9M,109929,/artist?id=207306,558,"Mar 24, 2022",9,1
628,-131,Unknown,Anju Sharma,469K,109720,/artist?id=5022295,497,"Aug 25, 2022",2,2
629,36,Unknown,april june,618K,109391,/artist?id=3542026,629,"Sep 1, 2022",2,2
630,-143,United States,Noah Kahan,8.2M,109346,/artist?id=299283,54,"Jul 21, 2022",28,2
631,0,United States,Lil Gnar,1.8M,109163,/artist?id=788518,57,"Oct 22, 2020",18,1
632,321,United States,Hotel Ugly,15M,109040,/artist?id=3593404,122,"May 12, 2022",11,2
633,0,United States,Mujo,1.3M,108924,/artist?id=64378,81,"Feb 4, 2021",15,1
634,47,Unknown,Rachel Grae,2.9M,108682,/artist?id=5356098,450,"Jun 30, 2022",11,4
635,0,United States,Goth Babe,2.7M,108489,/artist?id=570849,559,"Sep 3, 2020",8,1
636,-64,India,Rajat Nagpal,7.3M,108291,/artist?id=1349325,153,"Aug 26, 2021",23,3
637,-277,United States,Internet Money,11M,108249,/artist?id=1146681,2,"Sep 24, 2020",33,2
638,-152,Indonesia,Ziva Magnolya,5.9M,108062,/artist?id=3434222,126,"Apr 21, 2022",16,2
639,0,Germany,CAMELMOB,3.1K,107970,/artist?id=1389894,639,"Sep 1, 2022",1,1
640,328,Unknown,DJ PBeats,426K,107811,/artist?id=3791956,401,"Mar 18, 2021",10,2
641,0,United States,Bugus,486K,107796,/artist?id=454804,641,"Sep 1, 2022",1,1
642,312,Unknown,Gazo,5.5M,107600,/artist?id=3647464,113,"Jun 10, 2021",23,2
643,0,Germany,Johann Sebastian Bach,8.1M,107482,/artist?id=452,73,"Apr 16, 2020",33,1
644,-189,India,Sreejith Edavana,2.4M,106994,/artist?id=285476,141,"Jul 7, 2022",11,11
645,-286,United States,Taylor Swift,85M,106890,/artist?id=2762,1,"Nov 18, 2021",56,4
646,0,"Iran, Islamic Republic Of",Musata,39K,106797,/artist?id=663251,646,"Sep 1, 2022",1,1
647,193,United States,Big Time Rush,2.5M,106682,/artist?id=22726,521,"Aug 18, 2022",8,3
648,-71,India,Bheems Ceciroleo,2.1M,106605,/artist?id=1091383,577,"Aug 25, 2022",2,2
649,0,Mexico,Andre Gontej,0,106357,/artist?id=1492595,649,"Sep 1, 2022",1,1
650,-438,United Kingdom,Rixton,4.3M,106311,/artist?id=4821,212,"Aug 25, 2022",5,2
651,0,Mexico,Banda Renovacion,2.2M,106267,/artist?id=565129,142,"Apr 21, 2022",9,1
652,186,Jamaica,Beenie Man,3.7M,106103,/artist?id=744,652,"Sep 1, 2022",3,2
653,-42,United Kingdom,Emeli Sandé,3.6M,106073,/artist?id=3569,305,"Feb 20, 2020",11,4
654,0,United States,Bayside,691K,105902,/artist?id=208463,654,"Sep 1, 2022",1,1
655,0,Germany,Jasper Creed,0,105860,/artist?id=3617356,655,"Sep 1, 2022",1,1
656,0,India,Tulsi Kumar,11M,105840,/artist?id=35325,89,"Jun 2, 2022",34,1
657,-387,United States,Pierce The Veil,5.4M,105710,/artist?id=2891,270,"Aug 25, 2022",6,4
658,0,United States,BRIDGE,333K,105475,/artist?id=727715,658,"Sep 1, 2022",1,1
659,0,Korea,4URA,148K,105328,/artist?id=1711122,659,"Sep 1, 2022",1,1
660,0,United States,Rose Villain,2.1M,105201,/artist?id=168470,89,"Jul 2, 2020",15,1
661,0,Germany,The Cratez,1.8M,105023,/artist?id=655417,87,"Feb 24, 2022",6,1
662,0,United States,Ktlyn,1.7M,104878,/artist?id=3598083,40,"Apr 14, 2022",7,1
663,0,Unknown,VALORANT,2.8M,104871,/artist?id=6153704,210,"Dec 23, 2021",8,1
664,-524,United States,Black Eyed Peas,40M,104765,/artist?id=728,5,"Jan 7, 2021",56,4
665,0,Canada,Ruth B.,21M,104672,/artist?id=5450,70,"Feb 17, 2022",59,1
666,0,Unknown,Imran Raza,261K,104561,/artist?id=3956376,666,"Sep 1, 2022",2,1
667,0,United Kingdom,NERO,1.6M,104526,/artist?id=3371,667,"Sep 1, 2022",1,1
668,-280,United Kingdom,Abra Cadabra,1.5M,104288,/artist?id=230256,290,"Feb 4, 2021",13,4
669,-22,Unknown,Ekhsan,403K,103905,/artist?id=5342125,294,"Aug 11, 2022",5,5
670,67,Colombia,Dave Bolaño,750K,103891,/artist?id=665140,437,"Aug 11, 2022",6,5
671,0,Argentina,Omar Varela,5.7M,103845,/artist?id=525292,47,"Mar 25, 2021",21,1
672,55,India,Ramya Behra,2.6M,103705,/artist?id=428250,672,"Sep 1, 2022",5,4
673,-15,Unknown,Ram Miriyala,3.1M,103557,/artist?id=1583920,658,"Aug 25, 2022",9,2
674,259,Korea,Stray Kids,7.7M,103379,/artist?id=852306,54,"Mar 31, 2022",28,2
675,0,United States,Amar Sandhu,154K,103366,/artist?id=462405,675,"Sep 1, 2022",1,1
676,40,Unknown,Haley Joelle,1.7M,103267,/artist?id=4305949,437,"Aug 18, 2022",5,4
677,185,Australia,The Paper Kites,6.6M,103262,/artist?id=4467,166,"Oct 15, 2020",23,3
678,-235,United Kingdom,Paloma Faith,11M,103103,/artist?id=3421,43,"Jun 30, 2022",31,2
679,0,Unknown,Semdva,231K,103060,/artist?id=9550833,679,"Sep 1, 2022",1,1
680,0,Unknown,Kasablanca,601K,102862,/artist?id=3536423,300,"Aug 6, 2020",3,1
681,0,India,Mohit Chauhan,14M,102846,/artist?id=403374,303,"May 26, 2022",32,1
682,-73,Unknown,Los Farmerz,2.7M,102829,/artist?id=6637457,516,"Jun 30, 2022",11,4
683,0,United States,Faye Webster,2.6M,102820,/artist?id=508215,623,"Feb 18, 2021",5,1
684,45,India,Chinmayi,12M,102817,/artist?id=271028,324,"May 26, 2022",7,2
685,-86,Sweden,Lucas Nord,386K,102742,/artist?id=211004,599,"Aug 25, 2022",4,2
686,-222,Brazil,Léo & Raphael,2.6M,102626,/artist?id=565837,168,"Apr 28, 2022",22,6
687,0,Germany,Tom Twers,1.1M,102414,/artist?id=1725550,687,"Sep 1, 2022",1,1
688,0,United States,Fly By Midnight,3.1M,102247,/artist?id=209474,195,"May 5, 2022",16,1
689,0,Poland,Frédéric Chopin,6.4M,102238,/artist?id=207587,1,"Jan 30, 2020",30,1
690,-146,Spain,La Oreja de Van Gogh,9.8M,101972,/artist?id=190,354,"Feb 17, 2022",16,2
691,-88,Turkey,Jakuzi,601K,101902,/artist?id=66467,603,"Aug 25, 2022",2,2
692,91,United States,Bradley Cooper,14M,101816,/artist?id=477065,303,"Aug 18, 2022",7,4
693,0,Unknown,Mira Feder,0,101772,/artist?id=1331022,693,"Sep 1, 2022",1,1
694,282,Canada,Vandelux,1.7M,101719,/artist?id=217270,456,"Aug 5, 2021",8,4
695,-523,Puerto Rico,Brytiago,11M,101687,/artist?id=6314,93,"Feb 4, 2021",20,5
696,0,Dominican Republic,Omega,6.2M,101677,/artist?id=99903,30,"Oct 1, 2020",15,1
697,0,United Kingdom,Headie One,5.1M,101675,/artist?id=715574,18,"Aug 6, 2020",33,1
698,-27,United States,Marcus King,1.5M,101608,/artist?id=1426318,340,"Aug 18, 2022",5,3
699,264,United Kingdom,Asking Alexandria,3M,101490,/artist?id=3534,279,"Oct 7, 2021",18,4
700,-211,Unknown,EMO,482K,101453,/artist?id=9113588,489,"Aug 25, 2022",3,2
701,-548,United States,Macklemore,28M,101446,/artist?id=2459,19,"Jan 20, 2022",43,6
702,-32,Mexico,Manuel Rodriguez,3M,101156,/artist?id=430621,655,"May 27, 2021",4,2
703,-208,United Kingdom,Becky Hill,19M,101136,/artist?id=209124,18,"Jun 24, 2021",55,7
704,-62,United Kingdom,Alfie Templeman,1.6M,101082,/artist?id=812218,201,"Apr 28, 2022",22,2
705,0,United States,Lucius,1.6M,101024,/artist?id=4366,256,"Oct 7, 2021",5,1
706,255,United States,Arcángel,30M,101020,/artist?id=207867,17,"Jan 16, 2020",36,2
707,-305,Unknown,No Skool,100K,100968,/artist?id=7623541,402,"Aug 25, 2022",2,2
708,0,India,Amit Trivedi,12M,100945,/artist?id=211727,165,"Oct 1, 2020",34,1
709,0,India,Jyotica Tangri,1.5M,100813,/artist?id=668234,332,"Nov 18, 2021",7,1
710,0,India,Harish Sagane,139K,100622,/artist?id=1492133,710,"Sep 1, 2022",1,1
711,0,Unknown,Anudeep Dev,336K,100199,/artist?id=29502,711,"Sep 1, 2022",1,1
712,-17,Puerto Rico,Eladio Carrion,24M,100127,/artist?id=607469,31,"Jun 24, 2021",44,4
713,-108,Unknown,SleazyWorld Go,3.4M,100037,/artist?id=3883672,83,"Jun 23, 2022",16,2
714,-132,India,Indeep Bakshi,801K,99906,/artist?id=36004,582,"Aug 25, 2022",2,2
715,0,Unknown,ScrewStache,8K,99878,/artist?id=4252205,715,"Sep 1, 2022",2,1
716,200,Unknown,SXMPRA,4.8M,99687,/artist?id=3810973,520,"Jul 14, 2022",10,2
717,170,United States,Deftones,8.1M,99597,/artist?id=132,87,"Aug 27, 2020",12,6
718,-75,United States,Daya,6.1M,99213,/artist?id=5338,85,"Jan 16, 2020",29,2
719,228,Unknown,Gana Muthu,295K,99192,/artist?id=1706150,495,"Aug 18, 2022",3,3
720,-281,India,B. Ajaneesh Loknath,3.5M,99174,/artist?id=628959,190,"Jun 2, 2022",11,7
721,-389,United States,Charlie Puth,40M,99088,/artist?id=4752,1,"Feb 3, 2022",52,4
722,0,Brazil,Borges,3.7M,98761,/artist?id=3703019,29,"Mar 3, 2022",11,1
723,-545,France,Nej,3.9M,98198,/artist?id=250922,64,"Aug 4, 2022",14,10
724,0,United Kingdom,Loafy Building,786K,97880,/artist?id=1424606,201,"May 27, 2021",11,1
725,32,Sweden,Klur,1.7M,97767,/artist?id=3970385,725,"Sep 1, 2022",4,4
726,220,Australia,FISHER,7.4M,97649,/artist?id=660570,92,"Mar 26, 2020",22,7
727,0,United Kingdom,The Fratellis,3.1M,97623,/artist?id=2570,727,"Sep 1, 2022",4,1
728,0,Brazil,Maiara & Maraisa,9.9M,97365,/artist?id=5444,23,"Nov 11, 2021",45,1
729,0,Unknown,Shiloh Dynasty,9.4M,97365,/artist?id=550187,131,"Aug 26, 2021",26,1
730,173,United States,Lauv,19M,97310,/artist?id=209705,21,"Jan 14, 2021",43,4
731,53,United States,Gnarls Barkley,7.1M,97257,/artist?id=2579,200,"Jan 9, 2020",19,4
732,0,Japan,imase,3M,96882,/artist?id=8220666,732,"Sep 1, 2022",2,1
733,-71,Sweden,Manny Flaco,676K,96737,/artist?id=3429964,328,"Sep 17, 2020",6,3
734,-287,United States,chloe moriondo,1.9M,96648,/artist?id=1134948,438,"Mar 5, 2020",24,2
735,0,Unknown,Rebekah Bolton,0,96396,/artist?id=4106586,735,"Sep 1, 2022",1,1
736,-155,Australia,Hollow Coves,4.6M,96277,/artist?id=207491,581,"Aug 25, 2022",4,4
737,-414,Unknown,DEHA INC.,1.4M,96234,/artist?id=4194119,311,"Aug 18, 2022",4,4
738,-119,United Kingdom,Punctual,4.2M,96141,/artist?id=119828,296,"Aug 11, 2022",12,7
739,0,United States,BURNS,1.8M,96091,/artist?id=206443,112,"May 28, 2020",14,1
740,0,Unknown,DJ BOY,3.5M,95898,/artist?id=4118557,512,"Jul 21, 2022",6,1
741,0,United Kingdom,Yusuf / Cat Stevens,9.5M,95584,/artist?id=5185,336,"Apr 16, 2020",25,1
742,206,India,S. P. Balasubrahmanyam,9.4M,95458,/artist?id=168134,114,"Oct 8, 2020",21,2
743,0,Unknown,Gloss Up,0,95405,/artist?id=3708303,743,"Sep 1, 2022",1,1
744,0,Puerto Rico,Mambo Kingz,18M,95098,/artist?id=160499,282,"Feb 17, 2022",9,1
745,0,United States,12 HONCHO,54K,95023,/artist?id=1369515,745,"Sep 1, 2022",1,1
746,-146,Spain,Dyro,1M,94834,/artist?id=4187,261,"Aug 11, 2022",4,4
747,0,Brazil,L7NNON,10M,94788,/artist?id=1027434,23,"Apr 28, 2022",13,1
748,0,Puerto Rico,DJ Luian,18M,94738,/artist?id=214180,253,"Jan 9, 2020",11,1
749,155,India,Ayushmann Khurrana,5.4M,94584,/artist?id=478296,749,"Sep 1, 2022",6,2
750,-174,Unknown,Dino Warriors,574K,94092,/artist?id=3969703,576,"Aug 25, 2022",3,2
751,0,United States,Thee Sacred Souls,1.7M,94081,/artist?id=3583958,751,"Sep 1, 2022",2,1
752,111,Canada,Ocie Elliott,3.3M,94015,/artist?id=784086,354,"Mar 10, 2022",7,3
753,-86,United States,Lord Huron,13M,93966,/artist?id=3765,177,"May 6, 2021",35,2
754,0,Sweden,Kornél Kovács,235K,93922,/artist?id=24956,171,"Apr 22, 2021",3,1
755,0,Turkey,Gülşen,2.5M,93906,/artist?id=84069,153,"Sep 3, 2020",6,1
756,-442,India,Nakash Aziz,6.3M,93724,/artist?id=211719,225,"Jun 2, 2022",19,5
757,8,Chile,Nickoog Clk,4.6M,93677,/artist?id=4127288,757,"Sep 1, 2022",3,2
758,32,France,Erik Satie,4.9M,93669,/artist?id=920,230,"Jan 14, 2021",25,2
759,-90,Jamaica,Spice,3.2M,93641,/artist?id=4078,194,"May 6, 2021",12,2
760,0,Unknown,Yestalgia,982K,93564,/artist?id=1410151,382,"Sep 2, 2021",8,1
761,0,United States,Snazzy,621K,93546,/artist?id=3618634,761,"Sep 1, 2022",1,1
762,92,Norway,Papito MIERDA,226K,93517,/artist?id=3687922,762,"Sep 1, 2022",2,2
763,0,United States,Jake Miller,1.7M,93390,/artist?id=4521,435,"Apr 7, 2022",10,1
764,0,Unknown,Golden Ticket Tapes,860K,93368,/artist?id=1148733,597,"Oct 7, 2021",6,1
765,0,United Kingdom,Jacob Banks,1.6M,93309,/artist?id=16680,480,"May 14, 2020",4,1
766,-47,India,Arivu,1.6M,93205,/artist?id=1345095,198,"Mar 25, 2021",8,3
767,5,Turkey,Melis Fis,401K,93048,/artist?id=3494254,767,"Sep 1, 2022",4,3
768,0,India,DJ Yogii,851K,93003,/artist?id=1358992,768,"Sep 1, 2022",2,1
769,-84,Australia,Vance Joy,20M,92986,/artist?id=4519,2,"Feb 4, 2021",50,2
770,0,Unknown,yellow pixie,84K,92949,/artist?id=7406677,770,"Sep 1, 2022",1,1
771,0,Unknown,ARCHEZ,2.9M,92883,/artist?id=6641702,583,"Jun 9, 2022",10,1
772,0,Italy,Icy Subzero,1.8M,92389,/artist?id=3674855,772,"Sep 1, 2022",2,1
773,0,Unknown,WEEDMANE,3.2M,92335,/artist?id=3930555,773,"Sep 1, 2022",2,1
774,-587,Unknown,Carston,1.3M,92313,/artist?id=4137303,187,"Aug 25, 2022",3,3
775,-386,United States,Michael Jackson,36M,92200,/artist?id=178,3,"Nov 4, 2021",68,14
776,0,Cyprus,Ziynet Sali,2M,91952,/artist?id=454521,450,"Aug 20, 2020",9,1
777,133,Australia,Vacations,8.6M,91780,/artist?id=36461,100,"Feb 17, 2022",12,2
778,0,France,Kanisan,899K,91751,/artist?id=3350225,56,"Jun 4, 2020",9,1
779,0,Unknown,Stephanie Middleton,0,91710,/artist?id=6685638,691,"Sep 9, 2021",2,1
780,0,Unknown,lityway,548K,91670,/artist?id=4384384,410,"Jul 29, 2021",7,1
781,0,United States,Jneiro Jarel,174K,91393,/artist?id=145423,781,"Sep 1, 2022",1,1
782,0,Unknown,Dusty Decks,481K,91371,/artist?id=3835190,782,"Sep 1, 2022",2,1
783,-310,Mexico,Enigma Norteño,3.2M,91224,/artist?id=198844,387,"Jul 16, 2020",9,5
784,0,India,Harshdeep Kaur,3.3M,91143,/artist?id=265363,566,"Oct 7, 2021",11,1
785,0,United States,Faith No More,3.5M,91064,/artist?id=257,616,"Jan 28, 2021",6,1
786,0,United States,Kaleena Zanders,924K,90774,/artist?id=35291,579,"Sep 24, 2020",5,1
787,201,United States,GloRilla,6.6M,90768,/artist?id=4023387,198,"May 26, 2022",11,2
788,0,China,Lang Lang,4.4M,90349,/artist?id=103829,358,"Mar 26, 2020",19,1
789,0,United Kingdom,Seal,4.8M,90316,/artist?id=225,248,"Feb 18, 2021",9,1
790,112,Mexico,Los Plebes del Rancho de Ariel Camacho,4.8M,90260,/artist?id=206358,107,"Mar 25, 2021",13,2
791,0,India,Vikram Montrose,720K,90234,/artist?id=1486699,285,"May 19, 2022",4,1
792,0,Puerto Rico,Farruko,34M,90204,/artist?id=3928,1,"May 5, 2022",48,1
793,0,India,Ikka,4.4M,90024,/artist?id=13664,283,"Mar 24, 2022",13,1
794,-84,United States,Yeah Yeah Yeahs,6.3M,89973,/artist?id=1250,58,"Nov 4, 2021",21,3
795,0,United States,Suicideyear,3.3M,89796,/artist?id=216659,157,"Sep 16, 2021",6,1
796,-298,Unknown,DIKKE BAAP,694K,89739,/artist?id=8161695,498,"Aug 25, 2022",3,3
797,0,Unknown,putri dahlia,5.4M,89697,/artist?id=9347137,797,"Sep 1, 2022",1,1
798,0,United Kingdom,David Buckley,136K,89674,/artist?id=206399,798,"Sep 1, 2022",1,1
799,-256,Unknown,Starian,43K,89637,/artist?id=4174661,543,"Aug 25, 2022",3,3
800,0,Unknown,Lukas Vane,492K,89578,/artist?id=782850,800,"Sep 1, 2022",1,1
801,71,Unknown,Gustavo Remix Oficial,67K,89526,/artist?id=9482152,801,"Sep 1, 2022",2,2
802,-500,United States,The Isley Brothers,4.2M,89480,/artist?id=971,117,"Aug 18, 2022",16,3
803,0,United States,Party Pupils,806K,89369,/artist?id=213094,115,"Nov 12, 2020",17,1
804,-686,Netherlands,Laidback Luke,3.2M,89313,/artist?id=206347,118,"Aug 25, 2022",24,2
805,107,United Kingdom,DEVA,356K,89087,/artist?id=821570,600,"Aug 18, 2022",3,3
806,0,Turkey,Josh Kramer,1M,88989,/artist?id=186622,167,"Sep 3, 2020",8,1
807,0,India,Kumar Sanu,7.8M,88930,/artist?id=309305,376,"Oct 21, 2021",15,1
808,0,India,Rekha Bhardwaj,7.4M,88898,/artist?id=95301,770,"Aug 11, 2022",6,1
809,0,Mexico,Banda El Recodo,7.4M,88886,/artist?id=1596,293,"Jun 9, 2022",16,1
810,-103,United States,Evanescence,11M,88843,/artist?id=1535,114,"Apr 30, 2020",27,2
811,0,United States,Kenny Loggins,9.9M,88779,/artist?id=639,25,"Jun 9, 2022",20,1
812,125,United States,Vundabar,5.1M,88689,/artist?id=101283,77,"Feb 3, 2022",11,2
813,0,Unknown,Cristale,246K,88679,/artist?id=4000365,712,"Mar 31, 2022",3,1
814,-492,United States,Tank,1.2M,88567,/artist?id=2907,322,"Aug 25, 2022",5,2
815,0,Pakistan,Sabri Brothers,2.1M,88557,/artist?id=186278,815,"Sep 1, 2022",1,1
816,0,United States,Village People,4.3M,88484,/artist?id=217,188,"Jan 6, 2022",19,1
817,-185,Turkey,Sancak,803K,88443,/artist?id=213929,632,"Aug 25, 2022",2,2
818,0,Australia,Tom Thum,122K,88435,/artist?id=380555,818,"Sep 1, 2022",1,1
819,0,Unknown,Goodnyght,288K,88409,/artist?id=925910,348,"Sep 23, 2021",7,1
820,-4,Unknown,SICK CVNT,4.7M,88216,/artist?id=9454524,242,"Aug 4, 2022",7,7
821,-641,Argentina,Emilia,10M,88141,/artist?id=1417101,44,"Jul 29, 2021",37,6
822,0,India,Jeet Gannguli,7.3M,88057,/artist?id=178284,432,"May 19, 2022",11,1
823,0,Mexico,Los Bukis,5.8M,87970,/artist?id=75661,284,"Dec 30, 2021",10,1
824,0,India,Yo Yo Honey Singh,9M,87965,/artist?id=442692,108,"May 26, 2022",33,1
825,0,Unknown,fkbambam,954K,87920,/artist?id=4202760,825,"Sep 1, 2022",2,1
826,0,Unknown,Andrew Garden,502K,87892,/artist?id=3592586,826,"Sep 1, 2022",1,1
827,0,United States,Parmalee,3.7M,87820,/artist?id=309991,115,"Aug 5, 2021",32,1
828,0,United States,Kings of Leon,14M,87797,/artist?id=1730,13,"Jan 14, 2021",26,1
829,0,United States,TyLuv.,488K,87766,/artist?id=739190,52,"Feb 4, 2021",10,1
830,0,Germany,Ludwig van Beethoven,6.9M,87584,/artist?id=260,67,"Sep 3, 2020",20,1
831,0,Unknown,HYBS,1.8M,87561,/artist?id=7515086,255,"Jun 23, 2022",6,1
832,0,United States,Quality Control,6.4M,87532,/artist?id=744697,113,"Aug 20, 2020",9,1
833,0,Germany,102 Boyz,1.3M,87503,/artist?id=647028,239,"Mar 31, 2022",9,1
834,0,Unknown,Sir jeremy,1,87478,/artist?id=9553597,834,"Sep 1, 2022",1,1
835,0,Unknown,DJ 2K DO TAQUARIL,223K,87442,/artist?id=6949895,835,"Sep 1, 2022",2,1
836,-87,United States,My Chemical Romance,14M,87430,/artist?id=1351,25,"May 19, 2022",35,2
837,0,United States,Zai1k,811K,87418,/artist?id=4409638,96,"Jan 27, 2022",6,1
838,0,United States,L33M,16K,87351,/artist?id=4079084,838,"Sep 1, 2022",1,1
839,0,India,K. S. Chithra,9.2M,87338,/artist?id=149750,144,"Oct 1, 2020",18,1
840,0,United States,Tim Atlas,2.1M,87288,/artist?id=209724,832,"Jul 21, 2022",3,1
841,-740,Mexico,Grupo Marca Registrada,14M,87116,/artist?id=111759,46,"Aug 4, 2022",23,16
842,0,India,Vee,888K,87104,/artist?id=455969,115,"Jan 23, 2020",13,1
843,-66,United States,The Offspring,16M,87088,/artist?id=127,102,"Mar 4, 2021",41,4
