Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
573,-228,United Kingdom,Wolf Alice,2.1M,138863,/artist?id=209283,90,"Jan 16, 2020",11,3
574,0,India,Koalres,0,138529,/artist?id=3767278,574,"May 12, 2022",1,1
575,0,Unknown,DR. VODKA,370K,138465,/artist?id=8221025,575,"May 12, 2022",1,1
576,-198,Unknown,kedi,5,138455,/artist?id=9018125,89,"Apr 28, 2022",3,3
577,0,Puerto Rico,Kany García,7.4M,138441,/artist?id=207060,45,"Jun 11, 2020",14,1
578,91,Netherlands,R3HAB,21M,138091,/artist?id=3455,41,"Apr 16, 2020",49,3
579,-284,Brazil,Bruno & Marrone,5.8M,137793,/artist?id=2361,131,"Oct 29, 2020",31,3
580,0,Argentina,Fito Paez,3.6M,137761,/artist?id=106837,580,"May 12, 2022",2,1
581,101,Japan,OHAYO,143K,137671,/artist?id=5843482,581,"May 12, 2022",3,3
582,0,Brazil,Jorge & Mateus,11M,137636,/artist?id=110066,171,"Apr 9, 2020",33,1
583,0,India,Roop Kumar Rathod,7.1M,137535,/artist?id=9298,583,"May 12, 2022",6,1
584,0,India,Abhijeet,7.5M,137313,/artist?id=166968,584,"May 12, 2022",3,1
585,0,Mexico,Pepe Aguilar,6.8M,137062,/artist?id=1420,158,"Sep 23, 2021",13,1
586,-454,United Kingdom,Tom Walker,7.3M,136895,/artist?id=210333,95,"Oct 14, 2021",17,2
587,0,Germany,Pietro Lombardi,912K,136770,/artist?id=203736,157,"Jul 30, 2020",22,1
588,0,United States,dj Shawny,2M,136659,/artist?id=665208,588,"May 12, 2022",1,1
589,0,Germany,Katja Krasavice,795K,136399,/artist?id=786455,158,"Oct 29, 2020",20,1
590,0,Unknown,Chill Fruits Music,2.1M,136221,/artist?id=4393765,154,"Apr 15, 2021",11,1
591,-209,United States,Lil Mexico,44K,136105,/artist?id=1633195,382,"May 5, 2022",2,2
592,139,India,Sachet-Parampara,5.4M,135793,/artist?id=1206885,11,"Apr 30, 2020",20,4
593,-60,Jamaica,Bob Marley & The Wailers,17M,135647,/artist?id=158333,58,"Aug 13, 2020",53,8
594,-194,Unknown,Shubh,8.7M,135646,/artist?id=7124674,400,"May 5, 2022",9,5
595,-285,Canada,Jonita Gandhi,11M,135590,/artist?id=6649,84,"Feb 24, 2022",31,5
596,0,Norway,MIIA,1.2M,135558,/artist?id=49573,596,"May 12, 2022",1,1
597,0,Russian Federation,Kochetkovv,2M,135436,/artist?id=1371459,597,"May 12, 2022",1,1
598,0,Puerto Rico,DJ Nelson,12M,135384,/artist?id=192383,16,"Jul 16, 2020",40,1
599,0,United States,Miley Cyrus,83M,135337,/artist?id=2619,5,"Aug 27, 2020",44,1
600,0,Unknown,Nortank,2,135336,/artist?id=9026793,600,"May 12, 2022",1,1
601,-328,United Kingdom,Holly Humberstone,1.7M,135182,/artist?id=3532924,115,"Mar 26, 2020",25,2
602,0,India,Harshdeep Kaur,3.3M,135004,/artist?id=265363,566,"Oct 7, 2021",10,1
603,0,Unknown,ExotiiC-,211K,134908,/artist?id=9030901,154,"Apr 21, 2022",3,1
604,0,Mexico,Jesse & Joy,12M,134799,/artist?id=3080,129,"May 21, 2020",17,1
605,-42,Mexico,Santa Fe Klan,10M,134672,/artist?id=313013,112,"Aug 5, 2021",36,2
606,0,India,Antara Mitra,6.7M,134648,/artist?id=162428,270,"Feb 27, 2020",7,1
607,0,Unknown,Chanel,759K,134646,/artist?id=8231598,241,"Feb 10, 2022",4,1
608,-151,United States,JELEEL!,2.4M,134503,/artist?id=1037162,243,"Mar 3, 2022",8,4
609,0,India,Jatin-Lalit,9.1M,134314,/artist?id=310590,542,"Oct 7, 2021",6,1
610,0,India,Gajendra Verma,5.5M,134255,/artist?id=130087,581,"Mar 19, 2020",7,1
611,205,Brazil,DJ Lg do Sf,1.5M,134195,/artist?id=3419360,611,"May 12, 2022",3,3
612,0,Unknown,Albert Bauer,352K,133916,/artist?id=6916466,612,"May 12, 2022",4,1
613,0,Mexico,RBD,6M,133794,/artist?id=455431,6,"Sep 10, 2020",18,1
614,-357,United States,ODIE,2.5M,133791,/artist?id=648715,205,"Aug 19, 2021",25,3
615,72,Puerto Rico,"Gotay ""El Autentiko""",1.4M,133623,/artist?id=422446,144,"Jul 23, 2020",12,2
616,-214,United States,Alex Sensation,2M,133597,/artist?id=30742,146,"Apr 9, 2020",12,5
617,-375,Jamaica,Shaggy,16M,133525,/artist?id=62,8,"Jul 9, 2020",49,5
618,-32,Germany,KAMRAD,3M,133476,/artist?id=492130,586,"May 5, 2022",5,3
619,-495,United States,Miranda Lambert,8.7M,133417,/artist?id=2004,124,"May 5, 2022",43,9
620,0,Russian Federation,creamy,6.4M,133128,/artist?id=3736285,596,"Mar 24, 2022",5,1
621,0,United States,Caleb Hearn,2.8M,133126,/artist?id=1442227,338,"Apr 14, 2022",6,1
622,0,Denmark,LOLO,193K,133079,/artist?id=3483460,622,"May 12, 2022",1,1
623,0,Colombia,Reykon,2.1M,132926,/artist?id=206679,92,"Oct 15, 2020",13,1
624,0,Unknown,Mueva Records,76K,132593,/artist?id=1005027,624,"May 12, 2022",1,1
625,0,Unknown,Yoga at the Disco,452K,132374,/artist?id=8353994,625,"May 12, 2022",1,1
626,0,India,Vishal Dadlani,16M,132240,/artist?id=211729,146,"Mar 24, 2022",22,1
627,-436,United States,Trey Parker,1.5M,132238,/artist?id=30112,111,"Apr 28, 2022",6,6
628,0,Unknown,Timmies,2.8M,132172,/artist?id=79505,161,"Jan 30, 2020",11,1
629,0,Spain,Mocedades,1.3M,132151,/artist?id=211216,629,"May 12, 2022",1,1
630,0,Unknown,Ronisia,1.7M,131950,/artist?id=1604332,370,"May 13, 2021",11,1
631,0,Germany,Tan Taşçı,1M,131809,/artist?id=185057,631,"May 12, 2022",4,1
632,0,India,Mahalakshmi Iyer,5.6M,131746,/artist?id=41052,632,"May 12, 2022",3,1
633,0,United States,Josh Abbott Band,2.1M,131717,/artist?id=3604,290,"Apr 7, 2022",13,1
634,0,India,Kumar Sanu,7.8M,131202,/artist?id=309305,376,"Oct 21, 2021",11,1
635,-73,Brazil,Bruno & Barretto,1.5M,131168,/artist?id=207527,438,"Apr 28, 2022",8,4
636,0,United States,Poppy,1.8M,130666,/artist?id=214957,523,"Jun 11, 2020",4,1
637,0,France,Alonzo,2.5M,130550,/artist?id=3011,224,"Oct 28, 2021",14,1
638,0,United Kingdom,Headie One,5.1M,130544,/artist?id=715574,18,"Aug 6, 2020",29,1
639,0,India,Stebin Ben,4.9M,130515,/artist?id=1600913,340,"Jan 9, 2020",11,1
640,128,Unknown,DJ Jonatas Felipe,1.2M,130195,/artist?id=3936742,640,"May 12, 2022",2,2
641,0,Unknown,DJ Gimi-O,2.4M,130181,/artist?id=862108,641,"May 12, 2022",1,1
642,-478,Italy,Michele Morrone,1.3M,130086,/artist?id=3529396,62,"Jul 2, 2020",8,2
643,0,India,AP Dhillon,9.8M,130014,/artist?id=3373846,125,"Feb 3, 2022",23,1
644,0,France,Moha K,1.1M,129579,/artist?id=1731543,189,"Apr 8, 2021",13,1
645,-217,India,Prateek Kuhad,2.7M,129456,/artist?id=61871,366,"Jul 16, 2020",6,3
646,0,Canada,Belly,2.8M,129387,/artist?id=2962,6,"Jul 29, 2021",9,1
647,0,Mexico,Pedro Fernández,2.3M,129319,/artist?id=135875,98,"Sep 23, 2021",8,1
648,50,Unknown,Young Jonn,2.1M,129204,/artist?id=1186093,648,"May 12, 2022",2,2
649,0,United States,Alexandra Savior,1.1M,129056,/artist?id=184518,433,"Mar 19, 2020",5,1
650,0,United States,Extreme,5.1M,128999,/artist?id=837,228,"Feb 18, 2021",6,1
651,0,United States,Sheryl Crow,6.9M,128900,/artist?id=77,342,"Apr 23, 2020",19,1
652,0,United States,Jex,1.3M,128833,/artist?id=29697,652,"May 12, 2022",4,1
653,0,Mexico,Absa G.,604K,128242,/artist?id=1397848,653,"May 12, 2022",1,1
654,163,United States,Edgardo Nuñez,8.9M,128155,/artist?id=1271111,191,"Feb 3, 2022",8,3
655,-285,Norway,boy pablo,3.9M,128145,/artist?id=217465,210,"Mar 19, 2020",16,5
656,0,Unknown,Matheuszin DJ,533K,127819,/artist?id=4189330,656,"May 12, 2022",1,1
657,-472,United Kingdom,MNEK,13M,127749,/artist?id=4313,5,"Aug 20, 2020",39,9
658,-70,India,Arko,3.6M,127491,/artist?id=515865,265,"Oct 28, 2021",13,2
659,0,India,Sadhana Sargam,8M,127440,/artist?id=86294,405,"Oct 8, 2020",11,1
660,-68,Japan,OFFICIAL HIGE DANDISM,5.5M,127420,/artist?id=568242,321,"Aug 26, 2021",15,3
661,270,Germany,SDP,2.9M,127364,/artist?id=2812,254,"Mar 3, 2022",8,2
662,0,United States,Easton Corbin,2M,127015,/artist?id=3482,621,"Jul 30, 2020",3,1
663,0,Unknown,Trapical,935K,126977,/artist?id=1004387,567,"Feb 17, 2022",4,1
664,-582,United States,Kanye West,53M,126876,/artist?id=1845,1,"Sep 2, 2021",57,2
665,0,Rwanda,Dalton Dover,1.6M,126851,/artist?id=4008185,665,"May 12, 2022",4,1
666,-22,India,Mika Singh,6.1M,126695,/artist?id=211721,255,"Oct 8, 2020",17,2
667,0,United States,Ray Dalton,7.3M,126583,/artist?id=422314,216,"Oct 21, 2021",23,1
668,-140,Unknown,emma løv,176K,126493,/artist?id=8311306,490,"Apr 28, 2022",4,4
669,0,Australia,Stand Atlantic,981K,126406,/artist?id=660493,562,"May 6, 2021",3,1
670,0,Spain,Orslok,316K,126290,/artist?id=4286946,670,"May 12, 2022",1,1
671,0,France,Marwa Loud,2M,126121,/artist?id=387692,133,"Jan 14, 2021",18,1
672,-83,United States,Christian Leave,2.3M,126050,/artist?id=859067,304,"Apr 28, 2022",15,4
673,0,Colombia,Duina Del Mar,329K,126026,/artist?id=291891,673,"May 12, 2022",1,1
674,-265,Germany,Julian Sommer,1.7M,126017,/artist?id=3599375,311,"Apr 28, 2022",6,6
675,0,Unknown,dyl dion,763K,125934,/artist?id=6054042,675,"May 12, 2022",1,1
676,0,Unknown,Varsha Acharya,181K,125861,/artist?id=8828519,655,"Apr 21, 2022",3,1
677,320,India,Lata Mangeshkar,11M,125832,/artist?id=215747,147,"Feb 10, 2022",12,2
678,0,United States,Coco & Clair Clair,1.7M,125830,/artist?id=801488,212,"Nov 25, 2021",7,1
679,-187,India,San-B,173K,125681,/artist?id=818660,492,"May 5, 2022",2,2
680,0,Turkey,İkilem,2M,125644,/artist?id=3646002,318,"Jan 14, 2021",4,1
681,75,Unknown,Deepak Blue,2M,125604,/artist?id=3391448,276,"Apr 28, 2022",6,4
682,0,Italy,Dimartino,1.7M,125386,/artist?id=115298,37,"Mar 11, 2021",9,1
683,-389,United States,Whethan,5.9M,125323,/artist?id=64548,169,"Jan 16, 2020",15,2
684,0,Unknown,xxtristanxo,5.5M,125258,/artist?id=6957550,385,"Feb 3, 2022",2,1
685,-273,Unknown,Tom Santa,2.7M,125231,/artist?id=8450810,250,"Apr 28, 2022",5,5
686,0,United Kingdom,KSI,4.3M,125081,/artist?id=5308,21,"Jul 22, 2021",39,1
687,-297,Netherlands,Mr. Polska,1.9M,125008,/artist?id=4028,239,"Apr 21, 2022",5,5
688,0,India,Anand Raj Anand,5.3M,124950,/artist?id=84883,459,"Nov 11, 2021",6,1
689,0,Puerto Rico,Chris Jedi,9M,124931,/artist?id=59143,63,"Aug 12, 2021",17,1
690,-609,Unknown,Vagu Mazan,822K,124899,/artist?id=4505710,81,"May 5, 2022",2,2
691,-303,United States,Tiko,560K,124802,/artist?id=4123753,289,"Apr 28, 2022",4,4
692,-525,Cuba,Gente De Zona,6.9M,124754,/artist?id=3614,78,"Jun 18, 2020",18,3
693,-96,United Kingdom,Embody,955K,124656,/artist?id=46678,597,"May 5, 2022",3,3
694,-450,United Kingdom,Calum Scott,27M,124621,/artist?id=5521,21,"Oct 21, 2021",38,2
695,-309,United States,Carrie Underwood,10M,124587,/artist?id=2277,24,"Jul 29, 2021",42,2
696,-276,Italy,Jovanotti,2.6M,124567,/artist?id=210066,344,"Apr 21, 2022",7,4
697,-426,Brazil,DNASTY,378K,124380,/artist?id=783196,227,"Apr 28, 2022",5,5
698,0,Unknown,Alejandro Santamaria,347K,124356,/artist?id=1693516,218,"Feb 11, 2021",14,1
699,0,United States,La Maquinaria Norteña,5.2M,124262,/artist?id=209600,699,"May 12, 2022",3,1
700,0,United Kingdom,Freejak,503K,124248,/artist?id=283122,700,"May 12, 2022",1,1
701,0,Unknown,Biggie68,140K,124182,/artist?id=8666057,701,"May 12, 2022",1,1
702,53,Germany,Johannes Strate,220K,124148,/artist?id=309048,702,"May 12, 2022",2,2
703,-196,Canada,Metric,2.6M,124073,/artist?id=122408,179,"Jun 10, 2021",8,2
704,0,India,Abhijit Vaghani,4.2M,124049,/artist?id=1397377,503,"Mar 3, 2022",5,1
705,-489,Norway,Beathoven,504K,124035,/artist?id=809491,216,"May 5, 2022",2,2
706,0,United States,Jimmy Buffett,3.1M,124011,/artist?id=451,184,"Jul 8, 2021",24,1
707,0,India,Gurinder Gill,8.3M,123788,/artist?id=3427630,122,"Feb 3, 2022",24,1
708,0,United States,Danny Elfman,3.1M,123710,/artist?id=79,16,"Nov 5, 2020",18,1
709,0,Mexico,Paulina Rubio,6.9M,123701,/artist?id=959,510,"Feb 10, 2022",11,1
710,-184,United States,Bazanji,1.9M,123557,/artist?id=253931,526,"May 5, 2022",13,2
711,0,Unknown,Azi,7.5K,123309,/artist?id=976976,711,"May 12, 2022",1,1
712,-86,Turkey,Yüksek Sadakat,1.7M,123196,/artist?id=217430,626,"May 5, 2022",3,3
713,0,Colombia,Lalo Ebratt,6.3M,122988,/artist?id=773818,305,"Oct 21, 2021",15,1
714,-333,Norway,Lovespeake,1.1M,122908,/artist?id=61620,36,"Nov 19, 2020",15,2
715,0,Mexico,Yuri,5.1M,122893,/artist?id=208672,181,"Dec 30, 2021",14,1
716,-444,Ghana,Black Sherif,1.5M,122814,/artist?id=3581479,272,"May 5, 2022",7,5
717,-470,Unknown,Marissa,649K,122592,/artist?id=8017555,247,"May 5, 2022",2,2
718,0,United Kingdom,Leo Stannard,3.1M,122400,/artist?id=203206,457,"Feb 3, 2022",9,1
719,-123,United States,DJ Scheme,3.7M,122294,/artist?id=1088207,108,"Sep 24, 2020",27,2
720,0,India,Kailash Kher,7.1M,122243,/artist?id=312483,539,"Oct 14, 2021",5,1
721,0,Germany,The Cratez,1.8M,122211,/artist?id=655417,87,"Feb 24, 2022",5,1
722,-279,United Kingdom,Florence + The Machine,15M,122167,/artist?id=3129,32,"Mar 3, 2022",33,4
723,0,United States,Momina Mustehsan,2.5M,122063,/artist?id=751641,510,"Aug 12, 2021",3,1
724,-239,Italy,ANNA,3.1M,122021,/artist?id=3541005,50,"Mar 12, 2020",17,2
725,0,United Kingdom,T. Rex,4.1M,121979,/artist?id=206829,359,"Apr 7, 2022",9,1
726,0,India,Ash King,3.9M,121875,/artist?id=107965,377,"Nov 18, 2021",16,1
727,-215,Colombia,Esteman,2.2M,121720,/artist?id=208237,340,"Apr 28, 2022",4,3
728,0,Colombia,Yandar & Yostin,3.5M,121700,/artist?id=215550,111,"Apr 1, 2021",4,1
729,-323,United States,Frankie Cosmos,2M,121526,/artist?id=65843,406,"May 5, 2022",5,2
730,0,Mexico,José José,8M,121316,/artist?id=208270,339,"Oct 8, 2020",8,1
731,-299,Brazil,Ajaxx,6.8M,121305,/artist?id=3672210,73,"Sep 30, 2021",16,2
732,0,Unknown,Sound Of Legend,2.6M,121201,/artist?id=208268,611,"Mar 3, 2022",5,1
733,-338,United States,Insane Clown Posse,1.9M,121140,/artist?id=313456,213,"Oct 7, 2021",9,3
734,-273,Australia,AC/DC,27M,121032,/artist?id=314,24,"Oct 15, 2020",51,5
735,-120,United States,Lana Del Rey,43M,120954,/artist?id=3986,12,"Oct 22, 2020",45,3
736,0,Unknown,Leonel P,168K,120858,/artist?id=8632616,736,"May 12, 2022",2,1
737,247,Unknown,Fare,201K,120698,/artist?id=1120874,737,"May 12, 2022",2,2
738,0,India,Salim Merchant,5M,120596,/artist?id=98714,738,"May 12, 2022",1,1
739,0,Netherlands,LNY TNZ,1.4M,120454,/artist?id=128135,438,"Jun 24, 2021",6,1
740,0,India,Tochi Raina,7.3M,120425,/artist?id=440042,740,"May 12, 2022",1,1
741,-302,United States,The Lumineers,17M,119970,/artist?id=4037,33,"Jan 20, 2022",37,2
742,-244,United Kingdom,One Direction,38M,119915,/artist?id=3747,15,"Jul 30, 2020",63,8
743,0,India,Ankit Tiwari,7.1M,119902,/artist?id=20107,384,"Oct 7, 2021",18,1
744,0,Pakistan,Asim Azhar,3.1M,119875,/artist?id=104468,252,"Feb 11, 2021",6,1
745,0,Spain,Enrique Iglesias,22M,119800,/artist?id=531,11,"Jun 18, 2020",56,1
746,-162,Germany,Madism,6.4M,119561,/artist?id=1130860,102,"Aug 27, 2020",32,2
747,0,France,Trinix,4.8M,119409,/artist?id=210163,213,"May 21, 2020",10,1
748,0,Mexico,Anahí,6M,119342,/artist?id=36015,10,"Sep 10, 2020",13,1
749,0,Unknown,vixorite,184K,119300,/artist?id=9052211,749,"May 12, 2022",1,1
750,0,Germany,Crystal Rock,2.3M,119251,/artist?id=469678,750,"May 12, 2022",6,1
751,0,United States,Bobby Darin,3.3M,119251,/artist?id=431,718,"Aug 13, 2020",4,1
752,0,United States,Jack & Jack,1.2M,118849,/artist?id=1550,543,"Jan 23, 2020",3,1
753,0,United States,Tyla Yaweh,3M,118801,/artist?id=705670,3,"Jun 25, 2020",20,1
754,0,Mexico,DEL Records,880K,118574,/artist?id=3567088,333,"Apr 2, 2020",7,1
755,-210,India,Brijesh Shandilya,1.5M,118554,/artist?id=382108,433,"Apr 28, 2022",3,3
756,-120,United States,MacKenzie Porter,2.5M,118455,/artist?id=505520,160,"May 20, 2021",19,3
757,-722,Germany,Rammstein,11M,118259,/artist?id=12,35,"May 5, 2022",10,2
758,0,United States,J.J. Cale,3M,118174,/artist?id=12699,430,"Mar 17, 2022",12,1
759,140,Mexico,El Burger,639K,118091,/artist?id=9011603,759,"May 12, 2022",2,2
760,-452,United States,Steven Lamar Moore,1.3K,118087,/artist?id=712865,308,"May 5, 2022",3,3
761,8,Unknown,YAENNIVER,247K,118071,/artist?id=6766634,761,"May 12, 2022",2,2
762,0,Germany,YouNotUs,4.7M,117997,/artist?id=211629,279,"Aug 6, 2020",25,1
763,-86,Mexico,Lenin Ramírez,8.8M,117866,/artist?id=195012,225,"Nov 4, 2021",24,2
764,0,Unknown,Rapido_,64K,117757,/artist?id=8631047,764,"May 12, 2022",1,1
765,0,Mexico,Christian Chávez,5.9M,117749,/artist?id=42900,4,"Sep 10, 2020",17,1
766,-50,United States,JORDY,764K,117626,/artist?id=1013307,641,"Apr 28, 2022",4,4
767,70,Unknown,Kaptaan,727K,117392,/artist?id=1666731,348,"Apr 28, 2022",3,3
768,-323,United States,Ezra Williams,463K,117343,/artist?id=1006459,445,"May 5, 2022",3,2
769,0,United States,Lawrence,587K,117208,/artist?id=400258,164,"Jul 29, 2021",5,1
770,0,Puerto Rico,Pj Sin Suela,1.6M,117199,/artist?id=16659,126,"Aug 20, 2020",12,1
771,0,United States,Sabrina Claudio,3M,117198,/artist?id=420455,115,"Dec 10, 2020",9,1
772,0,United States,Glen Campbell,3.8M,117134,/artist?id=323048,382,"Dec 3, 2020",9,1
773,82,Unknown,WIER,549K,116909,/artist?id=3746795,773,"May 12, 2022",2,2
774,0,Mexico,Alicia Villarreal,3.6M,116767,/artist?id=208779,634,"Feb 10, 2022",2,1
775,0,Unknown,Ahez,81K,116599,/artist?id=8449068,775,"May 12, 2022",1,1
776,-485,United States,6ix9ine,10M,116380,/artist?id=749249,1,"May 21, 2020",22,4
777,0,United Kingdom,Sam Ryder,2.6M,116309,/artist?id=123112,128,"Mar 4, 2021",10,1
778,0,Dominican Republic,Lirico En La Casa,3.5M,116251,/artist?id=101055,778,"May 12, 2022",2,1
779,0,Ukraine,Antytila,294K,116133,/artist?id=747836,779,"May 12, 2022",1,1
780,0,India,Javed Ali,12M,116113,/artist?id=310266,84,"Feb 3, 2022",20,1
781,-605,United States,Tammi Terrell,9.3M,116063,/artist?id=216053,53,"Jan 9, 2020",24,4
782,0,United Kingdom,Belle and Sebastian,1.6M,115962,/artist?id=209944,782,"May 12, 2022",1,1
783,0,Italy,Colapesce,1.8M,115912,/artist?id=151863,47,"Mar 18, 2021",10,1
784,0,United States,AJR,10M,115851,/artist?id=3724,62,"Jan 7, 2021",29,1
785,0,India,Nikhita Gandhi,7.9M,115848,/artist?id=443472,9,"Jun 25, 2020",24,1
786,0,United States,Journey,17M,115709,/artist?id=362,111,"Jan 6, 2022",40,1
787,121,Italy,Milan Gavris,925K,115187,/artist?id=4307424,700,"Apr 28, 2022",4,4
788,0,India,Sanam,4.9M,115062,/artist?id=522869,788,"May 12, 2022",3,1
789,0,United States,Dylan Marlowe,995K,114745,/artist?id=792031,789,"May 12, 2022",1,1
790,0,Mexico,Omar Chaparro,1.2M,114450,/artist?id=323894,393,"Oct 21, 2021",12,1
791,-181,United States,Arin Ray,1.4M,114290,/artist?id=703639,285,"Sep 3, 2020",7,3
792,-26,Brazil,Day e Lara,772K,114165,/artist?id=208123,766,"May 5, 2022",4,2
793,-130,United States,Whitney Houston,23M,114141,/artist?id=247,46,"Jan 6, 2022",44,4
794,0,United Kingdom,Marconi Union,727K,114114,/artist?id=213969,60,"Jan 14, 2021",6,1
795,0,United States,Grand Funk Railroad,2M,114067,/artist?id=58906,344,"Jul 8, 2021",3,1
796,-455,United States,Metallica,25M,113857,/artist?id=29,84,"Sep 3, 2020",36,3
797,41,United States,The Head And The Heart,3.6M,113768,/artist?id=3707,474,"Apr 16, 2020",7,2
798,-257,United Kingdom,CHVRCHES,4.7M,113708,/artist?id=207335,61,"Apr 29, 2021",16,3
799,0,Unknown,Dosi,1.1M,113683,/artist?id=4071886,297,"Sep 23, 2021",5,1
800,-79,Italy,MamboLosco,1.7M,113679,/artist?id=717975,194,"May 14, 2020",10,2
801,0,United States,Yunggoth✰,884K,113223,/artist?id=692076,115,"Nov 11, 2021",3,1
802,0,India,Sajid-Wajid,6.8M,113203,/artist?id=238030,438,"Mar 11, 2021",4,1
803,0,Unknown,Bill Parker,297K,113186,/artist?id=9026308,803,"May 12, 2022",1,1
804,-213,United States,Cardi B,31M,113098,/artist?id=200408,1,"Sep 3, 2020",39,2
805,0,India,Arun Kaundinya,834K,113093,/artist?id=1693395,298,"Nov 18, 2021",5,1
806,-66,Lebanon,Anthony Keyrouz,3.9M,112983,/artist?id=66833,286,"Mar 31, 2022",21,2
807,0,United States,Highland Park Sleep Collective,223K,112953,/artist?id=1466630,513,"Nov 5, 2020",3,1
808,0,United States,Futuristic,762K,112919,/artist?id=4825,629,"Oct 22, 2020",2,1
809,0,India,Shilpa Rao,12M,112826,/artist?id=78306,372,"Oct 8, 2020",9,1
810,0,United States,Mary J. Blige,10M,112665,/artist?id=784,19,"Feb 17, 2022",31,1
811,0,Brazil,Israel Novaes,486K,112642,/artist?id=4120,439,"Feb 20, 2020",4,1
812,-328,United States,IDK,2.2M,112558,/artist?id=207465,103,"Apr 22, 2021",23,2
813,0,United States,Kenny Chesney,7.5M,112557,/artist?id=926,63,"May 7, 2020",36,1
814,0,India,Rahul Jain,1.3M,112499,/artist?id=793374,622,"Apr 7, 2022",5,1
815,0,Unknown,Unikart,32K,112355,/artist?id=5361409,815,"May 12, 2022",1,1
816,-229,Brazil,Biu do Piseiro,377K,112307,/artist?id=3517192,297,"Apr 28, 2022",15,4
817,0,Netherlands,Oliver Heldens,9.7M,112141,/artist?id=4765,67,"Jul 15, 2021",20,1
818,0,India,Parampara Tandon,8.9M,112059,/artist?id=1568033,173,"Nov 11, 2021",17,1
819,-593,United Kingdom,Snakehips,6.2M,112043,/artist?id=4895,59,"Aug 6, 2020",19,2
820,-677,United States,Cold War Kids,2.8M,111929,/artist?id=2538,143,"May 5, 2022",14,3
821,0,Nigeria,1da Banton,2.6M,111897,/artist?id=873626,206,"Mar 31, 2022",11,1
822,-423,Russian Federation,Guti,1.3M,111894,/artist?id=3575768,399,"May 5, 2022",3,3
823,0,Unknown,Nora De Smet,208K,111887,/artist?id=4964299,610,"Apr 14, 2022",2,1
824,0,Turkey,"OH, HAYIR!",339K,111813,/artist?id=3747581,824,"May 12, 2022",1,1
825,0,France,PNL,4.5M,111750,/artist?id=5151,825,"May 12, 2022",1,1
826,0,Colombia,Fonseca,5.9M,111696,/artist?id=2101,120,"Jun 18, 2020",17,1
827,0,Mexico,Vagon Chicano,2.4M,111588,/artist?id=192023,532,"Feb 3, 2022",2,1
828,-292,Netherlands,Aazar,350K,111537,/artist?id=209460,105,"Mar 4, 2021",5,2
829,-334,Philippines,Demented Sound Mafia,123K,111521,/artist?id=43303,495,"May 5, 2022",2,2
830,0,Unknown,Henrik von Grogg,202K,111483,/artist?id=9093413,830,"May 12, 2022",1,1
831,-355,Unknown,bennytheghost,127K,111466,/artist?id=3992004,476,"May 5, 2022",3,3
832,0,Germany,RAF Camora,5.9M,111280,/artist?id=20042,105,"Jul 22, 2021",12,1
833,0,Morocco,ElGrandeToto,2.3M,111154,/artist?id=750302,17,"Sep 23, 2021",11,1
834,0,Puerto Rico,Baby Rasta & Gringo,3.1M,110988,/artist?id=1985,310,"Apr 7, 2022",4,1
835,0,Unknown,John Laurant,683K,110946,/artist?id=104170,396,"Jul 22, 2021",4,1
836,0,United Kingdom,Intense,6.8M,110922,/artist?id=30751,85,"Jan 9, 2020",26,1
837,0,Germany,The Underdog Project,1.5M,110858,/artist?id=12455,244,"Aug 13, 2020",6,1
838,0,Mexico,Timbiriche,3.1M,110700,/artist?id=84657,676,"Dec 24, 2020",3,1
839,-452,Sweden,Vigiland,2.5M,110700,/artist?id=5069,243,"Apr 21, 2022",13,4
840,-41,Unknown,DIKKA,507K,110135,/artist?id=3959779,623,"Nov 25, 2021",3,2
841,-572,Unknown,Sanjana Kalmanje,702K,110064,/artist?id=351267,269,"May 5, 2022",7,4
842,0,Mexico,Chalino Sanchez,3.8M,110006,/artist?id=468449,842,"May 12, 2022",3,1
843,-573,Indonesia,Hivi!,3.1M,109598,/artist?id=208388,270,"May 5, 2022",3,2
844,0,Unknown,Lewis Hanton,2.1M,109598,/artist?id=9129852,844,"May 12, 2022",1,1
845,0,United States,Eric Church,9M,109475,/artist?id=2657,165,"Apr 22, 2021",27,1
846,139,Germany,Max Giesinger,1.6M,109363,/artist?id=4899,372,"Mar 5, 2020",11,2
847,0,United States,The Cadillac Three,1.2M,109201,/artist?id=4057,847,"May 12, 2022",1,1
848,0,Austria,Sandy Mental,221K,109126,/artist?id=4005055,848,"May 12, 2022",2,1
849,0,United States,BONES,7.8M,109011,/artist?id=1342305,245,"Aug 12, 2021",18,1
850,-277,Mexico,Paty Cantú,3.8M,108860,/artist?id=3363,415,"Sep 3, 2020",13,3
851,0,Japan,SEKAI NO OWARI,2.3M,108725,/artist?id=234373,618,"Nov 5, 2020",5,1
852,0,Unknown,Yatta Bandz,1.6M,108560,/artist?id=4167378,852,"May 12, 2022",1,1
853,-404,Unknown,Paraskevas Grekis,65K,108542,/artist?id=341802,449,"May 5, 2022",2,2
854,60,Germany,Moritz Garth,526K,108453,/artist?id=101382,854,"May 12, 2022",2,2
855,-700,United States,Travis Scott,46M,108452,/artist?id=4215,2,"May 21, 2020",46,3
856,0,India,Zaeden,3M,108450,/artist?id=212359,856,"May 12, 2022",1,1
