Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
563,-171,Unknown,PLAYAMANE,3.9M,109265,/artist?id=8471746,132,"Jun 23, 2022",17,10
564,0,Poland,Emapea,512K,109142,/artist?id=213318,563,"Feb 3, 2022",3,1
565,0,United States,BANKS,1.9M,108771,/artist?id=4462,285,"Jun 24, 2021",15,1
566,0,United Kingdom,Natalie Imbruglia,5M,108629,/artist?id=179,269,"Apr 23, 2020",22,1
567,-46,India,R. D. Burman,7.2M,108578,/artist?id=114488,294,"Feb 10, 2022",7,2
568,0,Netherlands,Louk,1.1M,108571,/artist?id=1369084,269,"Apr 22, 2021",17,1
569,0,Unknown,Nuzio Medeiros,476K,108435,/artist?id=7807400,569,"Sep 29, 2022",2,1
570,0,United States,Tommy Lefroy,1.9M,108244,/artist?id=4250429,386,"Aug 4, 2022",12,1
571,0,United States,Khruangbin,5.7M,108063,/artist?id=180047,170,"Dec 16, 2021",31,1
572,-317,Denmark,Erika de Casier,323K,108012,/artist?id=741194,163,"Sep 15, 2022",5,3
573,0,Canada,Tory Lanez,21M,107846,/artist?id=4234,4,"Jul 2, 2020",41,1
574,-86,Brazil,MC Paulin da Capital,3M,107688,/artist?id=821748,329,"Jul 28, 2022",15,3
575,0,Canada,Ocie Elliott,3.3M,107643,/artist?id=784086,354,"Mar 10, 2022",8,1
576,0,Unknown,Beth McLaughlin,372K,107566,/artist?id=682295,576,"Sep 29, 2022",1,1
577,0,Unknown,Sinduri,402K,107145,/artist?id=751453,577,"Sep 29, 2022",1,1
578,-144,Germany,Johann Sebastian Bach,8.1M,107100,/artist?id=452,73,"Apr 16, 2020",37,5
579,0,Unknown,Shanga,177K,106911,/artist?id=6092404,219,"Mar 24, 2022",3,1
580,-78,United States,Tyler Braden,887K,106682,/artist?id=693228,218,"Sep 8, 2022",4,4
581,392,United States,Yaya Bey,2M,106490,/artist?id=856319,581,"Sep 29, 2022",3,2
582,0,Unknown,Lizzy Wizzy,97K,106338,/artist?id=4136574,582,"Sep 29, 2022",1,1
583,-220,India,Yasser Desai,5.2M,106278,/artist?id=952408,142,"Aug 26, 2021",28,3
584,342,United Kingdom,Novo Amor,7.2M,106033,/artist?id=4900,197,"Jan 14, 2021",31,2
585,151,India,Rohanpreet Singh,1.8M,106032,/artist?id=1352733,585,"Sep 29, 2022",3,2
586,0,United Kingdom,Floating Points,704K,106031,/artist?id=141609,232,"Apr 1, 2021",6,1
587,0,Albania,CryJaxx,1.1M,106019,/artist?id=551031,587,"Sep 29, 2022",3,1
588,397,India,Harris Jayaraj,7.6M,105958,/artist?id=140802,193,"Jun 9, 2022",12,3
589,0,United States,Frank Sinatra,12M,105843,/artist?id=32,6,"Dec 10, 2020",60,1
590,0,Brazil,Dudu,2.1M,105795,/artist?id=1405953,590,"Sep 29, 2022",1,1
591,-376,Italy,Ernia,3.5M,105642,/artist?id=231074,144,"Jun 25, 2020",15,2
592,0,India,Shail Hada,1.9M,105591,/artist?id=595464,310,"Mar 10, 2022",6,1
593,295,India,Laxmikant–Pyarelal,5.3M,105544,/artist?id=306586,563,"Oct 1, 2020",9,2
594,0,Brazil,João Bosco e Gabriel,2.3M,105477,/artist?id=3343629,89,"Oct 29, 2020",35,1
595,-412,United States,Blood Orange,2.8M,105415,/artist?id=3954,60,"Oct 1, 2020",10,3
596,183,United States,Jake Daniels,1.1M,105387,/artist?id=473370,596,"Sep 29, 2022",3,3
597,-270,Brazil,MC Ryan SP,14M,105357,/artist?id=1139029,67,"Jul 1, 2021",35,9
598,0,United States,Billy Ray Cyrus,6.9M,105146,/artist?id=208510,45,"Jan 2, 2020",17,1
599,281,Unknown,Aditya Rikhari,3.2M,105103,/artist?id=4010029,599,"Sep 29, 2022",2,2
600,131,Unknown,Alto Linaje,1.3M,104917,/artist?id=3727123,600,"Sep 29, 2022",2,2
601,0,United States,Greyson Chance,1.4M,104888,/artist?id=3825,335,"Feb 27, 2020",10,1
602,145,Italy,Feb,697K,104654,/artist?id=1009636,142,"Apr 2, 2020",5,3
603,0,Unknown,Charlie Oriain,1.1M,104576,/artist?id=4240846,173,"Oct 21, 2021",10,1
604,0,Poland,P.T. Adamczyk,414K,104522,/artist?id=1376151,241,"Dec 24, 2020",3,1
605,-453,Italy,Tony Effe,2.9M,104384,/artist?id=811304,48,"May 14, 2020",15,5
606,0,United States,tobi lou,4.8M,104249,/artist?id=307410,217,"Aug 19, 2021",18,1
607,0,Germany,Kraftklub,1.6M,104078,/artist?id=28918,217,"Apr 7, 2022",6,1
608,0,United States,BabyTron,2.1M,103970,/artist?id=1698225,608,"Sep 29, 2022",2,1
609,-100,United States,Kiana Ledé,4.4M,103968,/artist?id=478422,93,"Apr 9, 2020",27,2
610,0,Hungary,Janos Sebestyen,1.3M,103814,/artist?id=292445,610,"Sep 29, 2022",1,1
611,0,Argentina,Nico Servidio DJ,536K,103634,/artist?id=3747568,611,"Sep 29, 2022",2,1
612,-109,India,Anirudh Ravichander,13M,103161,/artist?id=148042,133,"Mar 17, 2022",39,7
613,0,Nigeria,Tay Iwar,738K,103131,/artist?id=565281,613,"Sep 29, 2022",1,1
614,0,Unknown,Rupal Doshi,74K,103010,/artist?id=534285,614,"Sep 29, 2022",1,1
615,0,Australia,Pogo,499K,102946,/artist?id=118881,615,"Sep 29, 2022",1,1
616,0,United States,Richy Mitch & The Coal Miners,5M,102581,/artist?id=651742,616,"Sep 29, 2022",1,1
617,19,United States,vaultboy,5.3M,102579,/artist?id=5207000,69,"Jun 24, 2021",27,6
618,-63,India,Siddharth Mahadevan,2.2M,102323,/artist?id=423339,490,"Nov 18, 2021",7,2
619,135,Unknown,DJ BOY,3.5M,102249,/artist?id=4118557,512,"Jul 21, 2022",10,5
620,93,Japan,wacci,1.4M,102233,/artist?id=821759,402,"Sep 8, 2022",5,4
621,0,Sweden,Badjack,1.9M,102190,/artist?id=431398,267,"Aug 6, 2020",7,1
622,0,Unknown,TAMBALA,293K,102018,/artist?id=1596288,337,"Mar 17, 2022",3,1
623,-52,India,Ami Mishra,3.4M,101914,/artist?id=3480473,571,"Sep 22, 2022",6,2
624,-21,India,S. P. Balasubrahmanyam,9.4M,101746,/artist?id=168134,114,"Oct 8, 2020",25,6
625,0,Unknown,Casiio,1.8M,101672,/artist?id=1227928,126,"Jun 4, 2020",19,1
626,0,Brazil,JayA Luuck,1.7M,101567,/artist?id=1428503,186,"Dec 3, 2020",8,1
627,0,United States,KC & The Sunshine Band,5.7M,101372,/artist?id=207142,400,"Jan 7, 2021",12,1
628,0,Panama,Kafu Banton,459K,101148,/artist?id=415246,102,"Apr 16, 2020",7,1
629,0,Spain,OMGisNEFF,302K,100943,/artist?id=1582809,618,"Sep 15, 2022",2,1
630,-200,Unknown,Nateki,4M,100917,/artist?id=8470403,79,"Jun 9, 2022",12,10
631,0,Canada,Tiga,446K,100909,/artist?id=210244,631,"Sep 29, 2022",1,1
632,0,India,Naresh Iyer,5.9M,100876,/artist?id=427359,632,"Sep 29, 2022",1,1
633,0,Spain,Estopa,3.8M,100830,/artist?id=679,421,"Jun 30, 2022",5,1
634,262,Germany,Tudor,700K,100594,/artist?id=3513739,351,"Dec 17, 2020",6,3
635,-247,Brazil,Diego & Victor Hugo,6.9M,100493,/artist?id=254562,196,"Jan 7, 2021",32,5
636,-16,Germany,Ludwig van Beethoven,6.9M,100476,/artist?id=260,67,"Sep 3, 2020",24,5
637,0,Unknown,Kaushik-Guddu,1.6M,100376,/artist?id=7122829,19,"Jul 28, 2022",3,1
638,-228,India,Sarthak Kalyani,255K,100364,/artist?id=1535406,257,"Sep 15, 2022",3,3
639,0,United States,Childish Gambino,22M,100310,/artist?id=3586,1,"Jun 11, 2020",44,1
640,-356,Unknown,Kotim,7.2M,100283,/artist?id=5422207,60,"Sep 1, 2022",7,6
641,0,Unknown,Pedro Calderon,915K,100280,/artist?id=1429946,641,"Sep 29, 2022",1,1
642,0,Brazil,Tonny Francis,1.6K,100213,/artist?id=910695,642,"Sep 29, 2022",1,1
643,0,United Kingdom,Chloe Adams,2.3M,100020,/artist?id=349229,643,"Sep 29, 2022",3,1
644,0,United States,Hans Williams,861K,99859,/artist?id=1131267,644,"Sep 29, 2022",1,1
645,0,United States,gavn!,1.4M,99810,/artist?id=1733459,645,"Sep 29, 2022",1,1
646,0,United States,Morris Day,61K,99775,/artist?id=1821,646,"Sep 29, 2022",1,1
647,0,Indonesia,Fiersa Besari,6.1M,99700,/artist?id=12339,103,"Jun 16, 2022",10,1
648,0,Unknown,Felipe e Rodrigo,5.1M,99611,/artist?id=9647663,648,"Sep 29, 2022",1,1
649,-158,India,Abhijeet,7.5M,99350,/artist?id=166968,414,"Sep 15, 2022",9,3
650,-618,Korea,NewJeans,20M,99314,/artist?id=9527296,12,"Sep 1, 2022",8,8
651,130,United States,Yot Club,7.1M,99206,/artist?id=1389317,115,"Apr 1, 2021",29,2
652,-401,Canada,EKKSTACY,4.5M,99164,/artist?id=3884810,251,"Sep 22, 2022",17,7
653,290,United States,Norah Jones,8.4M,99074,/artist?id=1220,61,"Jan 2, 2020",33,2
654,0,India,Asha Bhosle,6.3M,99006,/artist?id=163982,654,"Sep 29, 2022",8,1
655,0,Poland,Damian Ukeje,101K,98703,/artist?id=548029,655,"Sep 29, 2022",1,1
656,172,United Kingdom,When In Rome,1.2M,98683,/artist?id=232796,656,"Sep 29, 2022",3,2
657,0,Germany,Morpheuz,485K,98658,/artist?id=1410353,169,"Mar 24, 2022",7,1
658,0,United States,Emotional Oranges,1.8M,98614,/artist?id=1019709,114,"Apr 22, 2021",25,1
659,201,India,Shweta Mohan,7.8M,98614,/artist?id=122849,659,"Sep 29, 2022",2,2
660,0,United Kingdom,beabadoobee,15M,98590,/artist?id=794643,4,"Mar 26, 2020",30,1
661,251,Unknown,CURSEDEVIL,473K,98416,/artist?id=9015041,590,"Sep 15, 2022",4,4
662,0,Poland,Kabe,1.3M,98246,/artist?id=1395431,662,"Sep 29, 2022",1,1
663,45,United States,Foo Fighters,19M,98239,/artist?id=59,8,"Mar 31, 2022",42,4
664,0,Dominican Republic,El Completo Rd,357K,97929,/artist?id=3449066,65,"Apr 2, 2020",6,1
665,0,Unknown,John Amplificado,588K,97918,/artist?id=6700135,26,"Aug 26, 2021",10,1
666,90,India,Salim Merchant,5M,97601,/artist?id=98714,666,"Sep 29, 2022",3,2
667,326,India,Shaarib Toshi,6.4M,97581,/artist?id=21435,664,"May 26, 2022",4,2
668,0,Poland,Marcin Przybyłowicz,1.2M,97564,/artist?id=13871,228,"Dec 17, 2020",3,1
669,0,Poland,B.R.T,1M,97471,/artist?id=1368141,669,"Sep 29, 2022",2,1
670,-105,United States,Mokita,3.6M,97065,/artist?id=207135,288,"Jan 9, 2020",25,4
671,0,United Kingdom,SHELLS,1.5M,96789,/artist?id=105201,252,"Feb 3, 2022",6,1
672,21,France,Camille Saint-Saëns,4.6M,96729,/artist?id=208223,566,"Sep 15, 2022",16,3
673,210,Russian Federation,Pyotr Ilyich Tchaikovsky,5M,96239,/artist?id=104611,573,"Sep 15, 2022",3,3
674,0,United States,Zae France,757K,96135,/artist?id=788326,674,"Sep 29, 2022",2,1
675,0,Unknown,love shayla,60K,95968,/artist?id=4092851,119,"Sep 1, 2022",8,1
676,0,Unknown,Doris Casella,410K,95931,/artist?id=3353327,301,"Jun 2, 2022",3,1
677,0,Mexico,Lenin Ramírez,8.8M,95547,/artist?id=195012,225,"Nov 4, 2021",25,1
678,0,India,Sooraj Santhosh,2.6M,95494,/artist?id=423325,626,"Jul 29, 2021",5,1
679,0,Brazil,Wall Hein,3.2M,95493,/artist?id=3591814,679,"Sep 29, 2022",1,1
680,0,United Kingdom,Kito,2M,95362,/artist?id=220692,64,"Aug 20, 2020",18,1
681,0,United States,Danny Elfman,3.1M,95273,/artist?id=79,16,"Nov 5, 2020",19,1
682,309,United States,Mickey Valen,1.3M,95244,/artist?id=187052,682,"Sep 29, 2022",4,4
683,0,United States,Papi Sousa,1.7M,95238,/artist?id=68439,200,"Apr 1, 2021",3,1
684,211,Unknown,KSLV Noh,5.5M,95036,/artist?id=5682005,510,"Jun 2, 2022",27,10
685,38,India,Jass Manak,3.5M,94948,/artist?id=1014693,298,"Aug 27, 2020",17,2
686,-62,United States,Cody Johnson,6.2M,94916,/artist?id=212193,152,"Oct 14, 2021",22,4
687,284,India,Mika Singh,6.1M,94890,/artist?id=211721,255,"Oct 8, 2020",21,2
688,0,United States,Mr. Big,3.3M,94888,/artist?id=756,254,"Feb 25, 2021",5,1
689,0,India,Narendra Chanchal,518K,94885,/artist?id=500466,689,"Sep 29, 2022",2,1
690,118,United States,CARRTOONS,1.3M,94853,/artist?id=1193823,690,"Sep 29, 2022",2,2
691,0,Norway,Braaheim,4.1M,94671,/artist?id=506234,300,"Oct 1, 2020",12,1
692,-104,India,Kavita Seth,6.6M,94570,/artist?id=298626,106,"Jun 16, 2022",14,3
693,222,Unknown,sped up music,41,94527,/artist?id=9489940,49,"Sep 15, 2022",3,3
694,105,Unknown,Chewie Melodies,752K,94488,/artist?id=4004794,587,"Sep 8, 2022",4,4
695,-314,United States,steezy prime,1.1M,94284,/artist?id=709933,163,"Jun 17, 2021",14,3
696,207,United States,Tweeday,103K,94230,/artist?id=621988,696,"Sep 29, 2022",2,2
697,297,United States,Haley Reinhart,5M,94061,/artist?id=3838,135,"Jun 16, 2022",13,2
698,-45,Chile,Conjunto Alerce,14K,94051,/artist?id=273935,185,"Sep 23, 2021",4,2
699,0,India,Sadhana Sargam,8M,93882,/artist?id=86294,405,"Oct 8, 2020",17,1
700,0,United States,Disturbed,10M,93824,/artist?id=90,199,"Sep 17, 2020",22,1
701,67,Unknown,Chani Nattan,5.5M,93796,/artist?id=776031,207,"Jan 13, 2022",5,2
702,-124,Unknown,RealestK,4.5M,93785,/artist?id=4108562,19,"Oct 21, 2021",13,3
703,0,India,Divya Kumar,4M,93735,/artist?id=29559,355,"Mar 25, 2021",15,1
704,0,Netherlands,Tom & Jame,165K,93672,/artist?id=212334,704,"Sep 29, 2022",1,1
705,-249,Korea,NCT 127,3.8M,93455,/artist?id=206547,73,"Sep 23, 2021",20,2
706,200,United States,Nivel Codiciado,2.2M,93449,/artist?id=1622887,706,"Sep 29, 2022",2,2
707,-146,Unknown,Mc Kanhoto,1.5M,93365,/artist?id=3804388,561,"Sep 22, 2022",2,2
708,0,Unknown,Glades,227K,93355,/artist?id=643724,708,"Sep 29, 2022",1,1
709,0,Unknown,Maria Marçal,2.4M,93352,/artist?id=9414840,709,"Sep 29, 2022",2,1
710,0,United States,Pharoah Sanders,289K,93218,/artist?id=216651,186,"Apr 1, 2021",4,1
711,-609,Puerto Rico,Noriel,8.5M,93105,/artist?id=276203,35,"Sep 8, 2022",27,8
712,-77,United Kingdom,Danny Howard,664K,93083,/artist?id=73237,166,"Sep 8, 2022",4,4
713,-205,India,Ayushmann Khurrana,5.4M,93051,/artist?id=478296,508,"Sep 22, 2022",8,2
714,-305,United Kingdom,slowthai,2.8M,93048,/artist?id=486521,25,"Feb 6, 2020",30,2
715,-221,Spain,La Zowi,799K,93005,/artist?id=114414,494,"Sep 22, 2022",4,3
716,0,Brazil,Dubdisko,465K,92951,/artist?id=560711,473,"Feb 27, 2020",5,1
717,0,Unknown,BOJAN,809K,92868,/artist?id=6827029,321,"Sep 2, 2021",10,1
718,0,United States,The Glitch Mob,1.1M,92806,/artist?id=3640,151,"Apr 29, 2021",9,1
719,0,United States,LUCKI,4.3M,92603,/artist?id=650307,393,"Aug 18, 2022",10,1
720,95,Japan,Hikaru Utada,3.7M,92575,/artist?id=565121,68,"Mar 18, 2021",16,2
721,0,Canada,Prodgk,941K,92553,/artist?id=3563405,721,"Sep 29, 2022",1,1
722,-108,United Kingdom,Joesef,2M,92333,/artist?id=1407982,334,"Oct 15, 2020",16,2
723,25,India,K. S. Harisankar,1.6M,91945,/artist?id=320837,269,"Dec 30, 2021",4,3
724,-60,Netherlands,Goldband,2.2M,91927,/artist?id=1495065,419,"Sep 1, 2022",5,5
725,-15,United States,José Feliciano,4.2M,91887,/artist?id=1325,8,"Dec 16, 2021",34,2
726,0,United Arab Emirates,Dewa,2.6M,91846,/artist?id=200713,726,"Sep 29, 2022",5,1
727,-128,Spain,India Martinez,4M,91757,/artist?id=207598,238,"Apr 23, 2020",11,2
728,103,India,Meet Bros Anjjan,1.8M,91664,/artist?id=481374,358,"Jan 9, 2020",4,2
729,-360,India,Niladri Kumar,310K,91617,/artist?id=251617,359,"Sep 15, 2022",6,4
730,-157,Unknown,Nuxe,481K,91587,/artist?id=1385523,573,"Sep 22, 2022",2,2
731,-186,Chile,El BAI,1.4M,91524,/artist?id=1744155,387,"Mar 3, 2022",7,3
732,0,United Kingdom,Wet Leg,2.9M,91501,/artist?id=6053157,105,"Apr 14, 2022",15,1
733,0,Spain,Beret,6.1M,91488,/artist?id=41761,183,"Apr 29, 2021",20,1
734,0,United States,HEALTH,1.4M,91223,/artist?id=209735,165,"May 13, 2021",7,1
735,0,United States,Dean Martin,4.8M,91133,/artist?id=245,5,"Dec 24, 2020",36,1
736,-20,Unknown,Selton DJ,965K,91033,/artist?id=3974005,554,"Sep 15, 2022",3,3
737,-540,Argentina,Los Enanitos Verdes,11M,90911,/artist?id=1234,45,"Sep 15, 2022",20,3
738,0,United States,salvia palth,4.1M,89939,/artist?id=58353,190,"Mar 10, 2022",10,1
739,0,Canada,Grimes,5.7M,89929,/artist?id=3731,39,"Feb 27, 2020",22,1
740,0,France,Phoenix,5.9M,89787,/artist?id=2236,93,"Aug 27, 2020",12,1
741,-175,Unknown,Lisa Kriegler,304K,89749,/artist?id=9126642,566,"Sep 22, 2022",2,2
742,0,Italy,Francesco Giglio,210K,89710,/artist?id=323627,230,"Sep 2, 2021",3,1
743,-56,United Kingdom,Kanika Kapoor,2.6M,89670,/artist?id=481375,263,"Feb 3, 2022",8,2
744,0,Unknown,Mista Playa,672K,89602,/artist?id=4346869,744,"Sep 29, 2022",2,1
745,0,India,Dev Negi,3.5M,89574,/artist?id=10157,144,"Oct 8, 2020",17,1
746,-593,United Kingdom,Scarlxrd,3M,89385,/artist?id=714398,55,"Sep 8, 2022",7,5
747,-122,United States,Death Cab for Cutie,3.8M,89330,/artist?id=937,179,"Jan 21, 2021",14,2
748,219,India,Shekhar Ravjiani,13M,88912,/artist?id=200805,149,"Jun 2, 2022",20,2
749,0,Finland,Ambulo,1M,88809,/artist?id=1335632,55,"Apr 2, 2020",14,1
750,91,United Kingdom,Ajmw,579K,88766,/artist?id=473224,179,"Oct 15, 2020",8,2
751,20,Italy,Antonio Vivaldi,5.2M,88715,/artist?id=157833,524,"Mar 26, 2020",15,2
752,-265,United States,Brando,6.6M,88692,/artist?id=801759,14,"Dec 16, 2021",30,8
753,0,Australia,Lithe,1.8M,88560,/artist?id=1203330,753,"Sep 29, 2022",1,1
754,-196,Netherlands,4 Strings,868K,88430,/artist?id=167494,558,"Sep 22, 2022",2,2
755,-170,Italy,Franco Robert,518K,88362,/artist?id=1052864,394,"Sep 15, 2022",5,4
756,0,India,G. V. Prakash,9M,88299,/artist?id=175943,756,"Sep 29, 2022",4,1
757,0,Unknown,broke,145K,88070,/artist?id=9402178,757,"Sep 29, 2022",1,1
758,-8,Nigeria,Ayra Starr,12M,87998,/artist?id=4200054,554,"Jun 23, 2022",12,2
759,-716,Mexico,Vicente Fernández,9.1M,87861,/artist?id=208714,41,"Dec 16, 2021",29,2
760,-26,United Kingdom,Tourist,1.5M,87698,/artist?id=4726,202,"Mar 17, 2022",8,4
761,192,United States,José Mejía,1.3M,87687,/artist?id=1622889,761,"Sep 29, 2022",2,2
762,50,Sweden,Martin Landström,789K,87654,/artist?id=4121573,745,"Sep 2, 2021",5,2
763,-459,Brazil,Guilherme & Santiago,4.7M,87643,/artist?id=210443,304,"Sep 22, 2022",13,2
764,0,Unknown,Stars Music Chile,2.3M,87625,/artist?id=7809440,71,"Aug 25, 2022",5,1
765,0,India,Vinod Rathod,2.3M,87311,/artist?id=111535,499,"Mar 24, 2022",2,1
766,-189,Unknown,HXVRMXN,724K,87195,/artist?id=4107754,577,"Sep 22, 2022",3,3
767,0,Unknown,MERYLL,367K,87090,/artist?id=3605005,767,"Sep 29, 2022",2,1
768,0,India,Payal Dev,7.3M,87074,/artist?id=860090,296,"Oct 1, 2020",24,1
769,0,Unknown,AR/CO,2.6M,87025,/artist?id=4227040,157,"Sep 2, 2021",11,1
770,80,Unknown,Lil Double 0,813K,86964,/artist?id=4353870,79,"Sep 16, 2021",4,3
771,0,Germany,Jaxx & Vega,881K,86940,/artist?id=551451,771,"Sep 29, 2022",4,1
772,0,Unknown,ICON,1.8M,86870,/artist?id=1643951,126,"Apr 15, 2021",5,1
773,3,Poland,Frédéric Chopin,6.4M,86783,/artist?id=207587,1,"Jan 30, 2020",33,3
774,0,United States,Bo Burnham,5.5M,86764,/artist?id=163998,23,"Jul 8, 2021",15,1
775,119,Australia,Dustin Tebbutt,1.5M,86744,/artist?id=4788,646,"Sep 15, 2022",4,4
776,0,Unknown,Haley Joelle,1.7M,86690,/artist?id=4305949,437,"Aug 18, 2022",7,1
777,0,United Kingdom,Rixton,4.3M,86679,/artist?id=4821,212,"Aug 25, 2022",8,1
778,162,Spain,Cyril Kamer,1.4M,86521,/artist?id=3973791,293,"Sep 8, 2022",8,6
779,0,United States,the moss,441K,86516,/artist?id=1090049,779,"Sep 29, 2022",1,1
780,109,India,Shruti Pathak,3.8M,86496,/artist?id=304213,482,"Jul 16, 2020",9,2
781,9,United States,Riovaz,2.4M,86257,/artist?id=3598233,384,"Apr 8, 2021",13,2
782,0,United Kingdom,The Hollies,5M,86011,/artist?id=814,782,"Sep 29, 2022",6,1
783,0,Argentina,La Joaqui,9.7M,85944,/artist?id=566366,783,"Sep 29, 2022",2,1
784,163,India,Showkidd,908K,85919,/artist?id=3361646,784,"Sep 29, 2022",2,2
785,0,Mexico,Raul Vega,5M,85741,/artist?id=4380328,180,"Mar 3, 2022",8,1
786,30,India,Bombay Jayashri,5.2M,85680,/artist?id=103275,591,"Jun 30, 2022",5,2
787,-213,India,Ankit Tiwari,7.1M,85642,/artist?id=20107,55,"Jul 21, 2022",27,2
788,136,Unknown,Tomas Ballardo,2.3M,85533,/artist?id=1467154,724,"Sep 15, 2022",4,4
789,156,United States,Croosh,1.1M,85404,/artist?id=53330,446,"Sep 8, 2022",4,4
790,0,Germany,Sharaktah,302K,85294,/artist?id=1592958,790,"Sep 29, 2022",2,1
791,-29,Unknown,Butterflzyzzz,6,85263,/artist?id=9533316,762,"Sep 22, 2022",2,2
792,0,Unknown,Bcalm,1.3M,85202,/artist?id=3371500,101,"Mar 4, 2021",14,1
793,0,Unknown,Lambo4oe,2.8M,85198,/artist?id=3887525,793,"Sep 29, 2022",1,1
794,0,India,Tanzeel Khan,1.6M,84950,/artist?id=3676288,794,"Sep 29, 2022",1,1
795,0,United States,thuy,2.8M,84891,/artist?id=251631,204,"Jun 30, 2022",17,1
796,0,Unknown,Warmi,91K,84883,/artist?id=1551450,796,"Sep 29, 2022",2,1
797,0,Unknown,2 Engel & Charlie,1M,84864,/artist?id=8968494,634,"Apr 21, 2022",5,1
798,0,Unknown,Prinz,2.2M,84827,/artist?id=9032915,798,"Sep 29, 2022",1,1
799,0,United States,Eslabon Armado,19M,84801,/artist?id=3448148,55,"Sep 16, 2021",38,1
800,166,United States,D.I.T.C.,351K,84789,/artist?id=570978,800,"Sep 29, 2022",3,3
801,61,United States,Jewels,663K,84693,/artist?id=4251151,541,"Sep 30, 2021",3,2
802,-76,United States,Jesse Powell,271K,84659,/artist?id=317920,726,"Sep 22, 2022",2,2
803,-554,United States,Weyes Blood,1.8M,84540,/artist?id=208999,249,"Sep 22, 2022",6,2
804,0,United States,Nirvana,27M,84401,/artist?id=19,2,"Feb 6, 2020",54,1
805,0,Germany,Julien Bam,635K,84234,/artist?id=420066,789,"Sep 15, 2022",3,1
806,-272,Unknown,DVRST,9M,84071,/artist?id=4502898,104,"Oct 21, 2021",37,11
807,-68,Unknown,Izzamuzzic,4.5M,84023,/artist?id=212351,55,"Aug 4, 2022",11,4
808,-417,Unknown,EL$E,412K,83970,/artist?id=7003058,188,"Sep 15, 2022",3,3
809,-292,Indonesia,Budi Doremi,5.5M,83969,/artist?id=922128,180,"Oct 8, 2020",14,3
810,0,India,Rahul Nambiar,2.3M,83882,/artist?id=140394,810,"Sep 29, 2022",1,1
811,-155,Mexico,Ariel Camacho,635K,83868,/artist?id=483282,419,"Sep 8, 2022",4,4
812,-270,India,Kishore Kumar,6.2M,83678,/artist?id=22452,529,"Oct 8, 2020",12,3
813,-681,United States,Bazzi,13M,83589,/artist?id=213807,18,"Aug 5, 2021",38,6
814,0,Unknown,MIRÏA,13K,83549,/artist?id=9622641,814,"Sep 29, 2022",1,1
815,64,United States,TV Girl,13M,83440,/artist?id=40536,352,"Feb 3, 2022",22,2
816,-96,South Africa,Blxckie,996K,83427,/artist?id=3448082,418,"Sep 15, 2022",4,4
817,0,Russian Federation,STXRZ,1.2M,83319,/artist?id=4424570,817,"Sep 29, 2022",1,1
818,0,Unknown,SAMURAI,337K,83142,/artist?id=1700934,522,"Dec 17, 2020",3,1
819,0,Indonesia,Kerispatih,2.1M,83130,/artist?id=590638,819,"Sep 29, 2022",1,1
820,0,United States,Lauren Jauregui,1.4M,83048,/artist?id=569292,45,"Feb 27, 2020",11,1
821,0,Unknown,Elior,744K,82948,/artist?id=727544,131,"Aug 20, 2020",16,1
822,-410,Canada,Nickelback,15M,82941,/artist?id=785,101,"Sep 15, 2022",37,4
823,0,Australia,MONO,654K,82878,/artist?id=9567638,823,"Sep 29, 2022",1,1
824,-275,France,Claude Debussy,5.7M,82845,/artist?id=705,292,"Apr 2, 2020",26,4
825,-209,Unknown,Kapil Kapilan,3.5M,82823,/artist?id=1328770,275,"Jan 13, 2022",13,3
826,-215,United States,454,438K,82802,/artist?id=3656729,611,"Sep 22, 2022",2,2
827,-83,Germany,Johannes Brahms,3.9M,82656,/artist?id=793,439,"Oct 8, 2020",13,5
828,-238,Indonesia,Afgan,4.5M,82556,/artist?id=214775,395,"Oct 7, 2021",15,2
829,0,Unknown,Ivan Armesto,584K,82532,/artist?id=3568523,548,"Nov 19, 2020",2,1
830,-73,Unknown,Cookie$,442K,82483,/artist?id=1461969,726,"Sep 15, 2022",3,3
831,-341,India,Antara Mitra,6.7M,82441,/artist?id=162428,270,"Feb 27, 2020",11,2
832,0,Unknown,Ray Laurél,387K,82425,/artist?id=9029358,832,"Sep 29, 2022",1,1
833,0,Belgium,Henri PFR,728K,82372,/artist?id=206349,202,"Sep 30, 2021",5,1
834,-429,Unknown,Finesse2tymes,1.5M,82189,/artist?id=5367331,405,"Sep 22, 2022",4,4
835,0,Unknown,Gus Levy,7.2K,82083,/artist?id=567781,835,"Sep 29, 2022",1,1
836,-288,India,Nadeem Shravan,5.4M,82079,/artist?id=66078,548,"Sep 22, 2022",7,2
837,-420,Unknown,Chill Select,1.2M,82050,/artist?id=1685684,376,"Sep 15, 2022",5,3
838,0,United States,TEMPOREX,2.1M,82028,/artist?id=305095,838,"Sep 29, 2022",1,1
839,0,Unknown,Oscar Iván Trevíno,1.8M,81933,/artist?id=464350,839,"Sep 29, 2022",1,1
840,0,Japan,KOH+,140K,81823,/artist?id=631100,840,"Sep 29, 2022",1,1
841,0,Japan,CHANMINA,1.4M,81812,/artist?id=491650,458,"Apr 29, 2021",7,1
842,0,United Kingdom,Jorja Smith,8.2M,81800,/artist?id=81807,52,"Oct 8, 2020",35,1
