Rank,Change,Country,Artist,Monthly Listeners,Weekly Listeners Change,Internal Link,Peak Position,Peak Date,Weeks on Chart,Current Weekly Streak
563,0,France,Kungs,10M,118526,/artist?id=5728,57,"Aug 5, 2021",31,1
564,-199,United States,Jasiah,2.8M,118467,/artist?id=1455053,153,"Feb 24, 2022",16,4
565,0,Mexico,Grupo Firme,15M,118423,/artist?id=808782,124,"Dec 16, 2021",48,1
566,89,Australia,XIRA,865K,118396,/artist?id=1113197,368,"Sep 24, 2020",8,4
567,0,Unknown,Alan Walking,5,118277,/artist?id=8371117,567,"Mar 17, 2022",2,1
568,0,Netherlands,MOTi,4.9M,118166,/artist?id=126995,113,"Jan 20, 2022",25,1
569,0,Norway,Amanda Tenfjord,308K,118049,/artist?id=77106,569,"Mar 17, 2022",1,1
570,-127,Mexico,Mariano Barba,2.1M,117566,/artist?id=36729,443,"Mar 10, 2022",3,2
571,0,United States,fantompower,445K,117219,/artist?id=711433,179,"Mar 26, 2020",8,1
572,0,Unknown,Tim van Werd,70K,117070,/artist?id=419060,309,"Sep 17, 2020",2,1
573,-379,United Kingdom,PinkPantheress,39M,116934,/artist?id=4241112,11,"Aug 19, 2021",29,3
574,-260,Unknown,Zhnark,33K,116931,/artist?id=8452214,265,"Mar 3, 2022",3,3
575,0,Argentina,Cazzu,9.1M,116848,/artist?id=572412,575,"Mar 17, 2022",1,1
576,0,India,AP Dhillon,9.8M,116490,/artist?id=3373846,125,"Feb 3, 2022",22,1
577,0,Australia,FISHER,7.4M,116328,/artist?id=660570,92,"Mar 26, 2020",14,1
578,-111,United States,Ethan Bortnick,1.1M,115960,/artist?id=28326,467,"Mar 10, 2022",3,3
579,-50,Brazil,Mc Don Juan,11M,115824,/artist?id=298917,32,"Apr 22, 2021",46,3
580,-159,Turkey,Derya Uluğ,1.9M,115784,/artist?id=214701,421,"Mar 10, 2022",8,3
581,0,India,Vishal-Shekhar,20M,115625,/artist?id=211724,222,"Oct 1, 2020",37,1
582,0,United Kingdom,Tess Burrstone,2.6M,115373,/artist?id=3894824,266,"Jun 3, 2021",7,1
583,0,India,KK,14M,115039,/artist?id=254515,2,"Aug 5, 2021",11,1
584,0,Turkey,Diyar Pala,1.1M,114799,/artist?id=134638,584,"Mar 17, 2022",3,1
585,0,India,Yasser Desai,5.2M,114652,/artist?id=952408,142,"Aug 26, 2021",18,1
586,0,Unknown,Shashwat Sachdev,1.6M,114544,/artist?id=1386197,586,"Mar 17, 2022",1,1
587,121,United States,Drew Holcomb & The Neighbors,2.4M,114251,/artist?id=212426,587,"Mar 17, 2022",10,2
588,0,Mexico,Vivir Quintana,886K,114162,/artist?id=1377581,315,"Mar 18, 2021",2,1
589,0,United Kingdom,Floating Points,704K,113982,/artist?id=141609,232,"Apr 1, 2021",5,1
590,-27,United Kingdom,Radiohead,21M,113940,/artist?id=22,67,"Sep 16, 2021",30,2
591,-105,Mexico,Dulce María,6.2M,113898,/artist?id=3745,5,"Sep 10, 2020",18,4
592,0,United States,Travie McCoy,4.2M,113889,/artist?id=3621,592,"Mar 17, 2022",6,1
593,0,United States,R. City,4.8M,113851,/artist?id=3450,511,"Oct 15, 2020",3,1
594,0,Unknown,Batuhwn808,22K,113704,/artist?id=8458751,594,"Mar 17, 2022",1,1
595,-184,Germany,Sa4,873K,113655,/artist?id=427865,107,"Jan 28, 2021",14,3
596,0,United States,Terry Presume,371K,113496,/artist?id=781697,294,"Aug 5, 2021",3,1
597,0,Brazil,FaOut,239K,113485,/artist?id=1641959,597,"Mar 17, 2022",1,1
598,0,United States,mehro,3.2M,113471,/artist?id=3570741,411,"Nov 25, 2021",11,1
599,385,India,Shankar Mahadevan,15M,113396,/artist?id=97405,181,"Sep 16, 2021",17,2
600,-222,India,B Praak,12M,113230,/artist?id=465633,44,"Aug 26, 2021",23,3
601,-94,Japan,Nigo,2.3M,113215,/artist?id=184858,27,"Feb 3, 2022",6,2
602,-294,Mexico,Río Roma,7.1M,113168,/artist?id=155463,174,"Jun 18, 2020",21,2
603,0,Unknown,BRONSN,29K,113138,/artist?id=6766781,603,"Mar 17, 2022",1,1
604,-329,United States,SIDEPIECE,4.2M,112792,/artist?id=1730539,139,"Oct 29, 2020",33,2
605,0,Canada,ELIO,3.7M,112751,/artist?id=3597822,251,"Feb 25, 2021",5,1
606,0,Brazil,Charlie Brown Jr.,5.4M,112387,/artist?id=119985,606,"Mar 17, 2022",4,1
607,0,India,Hamsika Iyer,3.3M,112078,/artist?id=257294,607,"Mar 17, 2022",1,1
608,0,Germany,andhim,623K,111945,/artist?id=206271,51,"May 6, 2021",5,1
609,0,Unknown,Paul Lovett,43K,111882,/artist?id=4508560,609,"Mar 17, 2022",1,1
610,357,Puerto Rico,Miky Woodz,4.8M,111623,/artist?id=120797,55,"Jun 3, 2021",28,4
611,-177,United Kingdom,Arctic Monkeys,42M,111545,/artist?id=2289,94,"Jan 28, 2021",47,10
612,0,Unknown,t.Stratt,81K,111404,/artist?id=3899273,612,"Mar 17, 2022",1,1
613,122,Unknown,ilkekw,11,111199,/artist?id=8222748,613,"Mar 17, 2022",2,2
614,0,Unknown,Monocule,374K,111091,/artist?id=3918384,520,"Apr 1, 2021",5,1
615,0,France,Gesaffelstein,18M,111059,/artist?id=208032,71,"Jan 13, 2022",20,1
616,0,Puerto Rico,Jon Z,6M,110876,/artist?id=214632,158,"Apr 29, 2021",10,1
617,0,Unknown,Yurel Echezarreta,0,110797,/artist?id=1760811,617,"Mar 17, 2022",1,1
618,0,Germany,Monomo,4.3K,110776,/artist?id=4367156,618,"Mar 17, 2022",1,1
619,0,Puerto Rico,Jory Boy,6.7M,110748,/artist?id=207763,197,"Feb 27, 2020",10,1
620,0,Unknown,Billy Vena,381K,110571,/artist?id=3574720,620,"Mar 17, 2022",1,1
621,-364,United States,Holly Walker,1.9M,110549,/artist?id=424663,142,"Feb 18, 2021",9,2
622,48,India,Mohit Chauhan,14M,110509,/artist?id=403374,344,"Apr 16, 2020",21,5
623,-186,Germany,Leony,6.3M,110366,/artist?id=745211,51,"Jun 18, 2020",41,2
624,0,Japan,CHAI,240K,110201,/artist?id=29891,294,"Oct 29, 2020",9,1
625,131,Sweden,Lisa Miskovsky,149K,109821,/artist?id=405991,625,"Mar 17, 2022",3,3
626,279,Unknown,Mad Tsai,1.6M,109654,/artist?id=3995136,626,"Mar 17, 2022",6,2
627,0,Brazil,Kaio Viana,2.2M,109561,/artist?id=1645356,101,"Jan 6, 2022",7,1
628,0,Unknown,Pipo Beatz,599K,109509,/artist?id=1713621,628,"Mar 17, 2022",2,1
629,170,India,Sreenath Bhasi,631K,109426,/artist?id=1016455,629,"Mar 17, 2022",2,2
630,-230,Argentina,Trueno,8.4M,109357,/artist?id=810200,9,"Aug 6, 2020",29,2
631,-287,France,Timal,1.7M,109328,/artist?id=183523,88,"Mar 12, 2020",7,3
632,0,United States,Eslabon Armado,19M,109218,/artist?id=3448148,55,"Sep 16, 2021",31,1
633,0,France,Michael Calfan,1.9M,109116,/artist?id=3668,49,"Apr 16, 2020",15,1
634,31,Unknown,SHADXWBXRN,3.6M,109037,/artist?id=7362426,634,"Mar 17, 2022",2,2
635,-51,Canada,Dragonette,1.6M,108992,/artist?id=209450,286,"Jun 3, 2021",8,4
636,0,Italy,Luchè,2.6M,108719,/artist?id=210179,268,"Apr 2, 2020",10,1
637,0,Germany,Joker Bra,1.2M,108508,/artist?id=1409977,46,"Feb 13, 2020",18,1
638,-322,Unknown,JayDottCee,59K,108506,/artist?id=1367805,316,"Mar 10, 2022",3,3
639,0,United States,Alanis Morissette,6.8M,108490,/artist?id=15,33,"Jan 23, 2020",17,1
640,217,United States,Kid Travis,1.6M,108481,/artist?id=563641,185,"Jan 13, 2022",9,2
641,0,Unknown,Valentia Frias,0,108452,/artist?id=8514268,641,"Mar 17, 2022",1,1
642,0,India,Chinmayi,12M,108394,/artist?id=271028,642,"Mar 17, 2022",1,1
643,0,Puerto Rico,Ken-Y,3.7M,108342,/artist?id=3690,643,"Mar 17, 2022",2,1
644,-225,United States,MICHELLE,1M,108253,/artist?id=1337567,200,"Jul 30, 2020",9,2
645,-327,Korea,ENHYPEN,6.5M,108117,/artist?id=4094417,52,"Feb 3, 2022",27,9
646,0,United States,Suzanne Vega,2M,108080,/artist?id=207457,646,"Mar 17, 2022",4,1
647,314,Unknown,KXNVRA,2.8M,108005,/artist?id=7573070,647,"Mar 17, 2022",2,2
648,0,Unknown,John Crome,93K,107960,/artist?id=8439529,648,"Mar 17, 2022",2,1
649,0,Canada,Alexisonfire,653K,107825,/artist?id=208424,649,"Mar 17, 2022",1,1
650,-61,United States,Gerardo Ortiz,8.3M,107804,/artist?id=3872,251,"Feb 27, 2020",21,4
651,116,Sweden,Alvaro Estrella,117K,107696,/artist?id=217856,319,"Mar 18, 2021",8,4
652,-407,Korea,SUPER JUNIOR,1.2M,107677,/artist?id=206543,138,"Mar 25, 2021",9,2
653,49,Malaysia,Restricted,3.4M,107500,/artist?id=3845041,653,"Mar 17, 2022",2,2
654,337,Turkey,Arem Ozguc,5.4M,107438,/artist?id=406297,307,"May 27, 2021",21,2
655,-122,Unknown,Nel Swerts,273K,107411,/artist?id=5832966,533,"Mar 10, 2022",3,3
656,333,Unknown,Rokesh,884K,107337,/artist?id=8209259,294,"Jan 13, 2022",7,4
657,-536,Belgium,Dimitri Vegas & Like Mike,10M,107223,/artist?id=4848,68,"Aug 6, 2020",28,2
658,0,India,Jaani,5.5M,107104,/artist?id=746940,371,"Oct 15, 2020",9,1
659,-177,Italy,Bresh,2.6M,107047,/artist?id=726105,202,"Jun 11, 2020",7,2
660,-355,Netherlands,Tiësto,45M,107040,/artist?id=2094,14,"Jan 6, 2022",60,2
661,135,Netherlands,De Hofnar,2.4M,106833,/artist?id=90234,593,"Jun 3, 2021",10,2
662,-42,Turkey,Ersay Üner,926K,106656,/artist?id=425029,620,"Mar 10, 2022",3,2
663,-143,Brazil,Gustavo Moura & Rafael,1.8M,106375,/artist?id=151904,388,"Mar 3, 2022",4,4
664,16,Brazil,Gustavo Mioto,9.9M,106315,/artist?id=102320,196,"Mar 3, 2022",24,3
665,-317,United States,Ashe,10M,106309,/artist?id=213758,10,"Feb 27, 2020",33,2
666,0,India,Gurinder Gill,8.3M,106213,/artist?id=3427630,122,"Feb 3, 2022",23,1
667,153,Unknown,takeo,434K,106101,/artist?id=8414873,667,"Mar 17, 2022",2,2
668,-343,United States,Nessa Barrett,6.9M,105974,/artist?id=3830051,70,"Feb 25, 2021",22,3
669,-223,United States,Krewella,1.6M,105845,/artist?id=4182,356,"Jul 22, 2021",6,2
670,0,Indonesia,Henkar,27K,105777,/artist?id=4371006,670,"Mar 17, 2022",1,1
671,-316,United States,Yung Bae,1.5M,105584,/artist?id=194037,105,"Apr 30, 2020",20,2
672,-104,United States,West Side Story – Cast 2021,194K,105551,/artist?id=8201719,568,"Mar 10, 2022",2,2
673,0,Puerto Rico,Angel Y Khriz,6.7M,105532,/artist?id=206684,673,"Mar 17, 2022",8,1
674,-118,Venezuela,Beauty Brain,992K,105464,/artist?id=279241,391,"Mar 3, 2022",3,3
675,0,Germany,Ramo,382K,105299,/artist?id=929589,260,"Mar 18, 2021",8,1
676,0,Unknown,Anass Marbouh,0,104754,/artist?id=8458956,676,"Mar 17, 2022",1,1
677,-452,United Kingdom,Becky Hill,19M,104662,/artist?id=209124,18,"Jun 24, 2021",41,3
678,-294,United Kingdom,Clean Bandit,21M,104603,/artist?id=4135,22,"Sep 24, 2020",41,4
679,-414,Turkey,Mahmut Orhan,1.2M,104377,/artist?id=206417,265,"Mar 10, 2022",3,2
680,0,Germany,Manuellsen,380K,104207,/artist?id=176055,374,"May 28, 2020",9,1
681,33,India,Navaan Sandhu,2M,103919,/artist?id=1136238,629,"Mar 3, 2022",3,3
682,0,Unknown,Ravi G,1.3M,103811,/artist?id=568301,321,"Feb 3, 2022",5,1
683,0,Unknown,Navagio,785K,103773,/artist?id=7683475,683,"Mar 17, 2022",1,1
684,0,Unknown,The Mojos,1.9M,103712,/artist?id=3761446,541,"Feb 17, 2022",2,1
685,0,Poland,Falcon1,31K,103394,/artist?id=3626386,685,"Mar 17, 2022",1,1
686,0,India,Shaan,7.7M,103382,/artist?id=423146,686,"Mar 17, 2022",5,1
687,0,Mexico,El Fantasma,8.5M,103179,/artist?id=55626,362,"Mar 19, 2020",22,1
688,0,Sweden,First Aid Kit,3.3M,103108,/artist?id=3356,422,"Oct 1, 2020",4,1
689,-227,Turkey,Tarkan,3.7M,103020,/artist?id=830,65,"Feb 24, 2022",4,4
690,1,Unknown,Chill Fruits Music,2.1M,102731,/artist?id=4393765,154,"Apr 15, 2021",10,3
691,0,India,Unni Menon,3.1M,102690,/artist?id=83558,691,"Mar 17, 2022",1,1
692,-382,India,Shail Hada,1.9M,102468,/artist?id=595464,310,"Mar 10, 2022",4,4
693,0,Unknown,Els Warouw,152K,102437,/artist?id=6725202,693,"Mar 17, 2022",1,1
694,-97,Unknown,'Rengoku.,1,102166,/artist?id=8560316,597,"Mar 10, 2022",2,2
695,0,Puerto Rico,Yaga & Mackie,2.5M,101993,/artist?id=75221,61,"Oct 29, 2020",11,1
696,-338,Italy,Nardi,653K,101862,/artist?id=3650753,358,"Mar 10, 2022",5,4
697,-467,Unknown,clay house,33K,101783,/artist?id=4178397,230,"Mar 10, 2022",3,3
698,157,Unknown,Greg e Gont,35K,101761,/artist?id=4410090,698,"Mar 17, 2022",2,2
699,0,Turkey,Şekersiz,801K,101678,/artist?id=892430,699,"Mar 17, 2022",1,1
700,-28,Unknown,Len Stark Band,34K,101547,/artist?id=8465376,672,"Mar 10, 2022",3,3
701,0,Chile,Simon la Letra,1.2M,101506,/artist?id=3428034,135,"Nov 25, 2021",8,1
702,0,Unknown,Jacob Guzman,0,101468,/artist?id=8465354,702,"Mar 17, 2022",1,1
703,0,Unknown,Carlos Sánchez Falú,56K,101468,/artist?id=8168105,703,"Mar 17, 2022",1,1
704,0,Unknown,Julius Anthony Rubio,55K,101468,/artist?id=8168100,704,"Mar 17, 2022",1,1
705,0,Unknown,Kelvin Delgado,55K,101468,/artist?id=8168103,705,"Mar 17, 2022",1,1
706,0,Unknown,Carlos E. Gonzalez,0,101468,/artist?id=8465351,706,"Mar 17, 2022",1,1
707,0,Unknown,Ricardo A. Zayas,55K,101468,/artist?id=8168101,707,"Mar 17, 2022",1,1
708,0,Korea,Eric Nam,2.6M,101428,/artist?id=146565,158,"May 27, 2021",12,1
709,0,Unknown,Wilhelmina,106K,101404,/artist?id=656231,305,"May 6, 2021",3,1
710,0,Unknown,Jennifer Florentino,56K,101345,/artist?id=8168087,710,"Mar 17, 2022",1,1
711,0,Unknown,Ricky Ubeda,55K,101345,/artist?id=8168104,711,"Mar 17, 2022",1,1
712,0,Mexico,Fallen Roses,2.3M,101033,/artist?id=524874,59,"May 13, 2021",30,1
713,0,Canada,Luca Fogale,726K,100926,/artist?id=291610,713,"Mar 17, 2022",1,1
714,0,Unknown,自身の男,40K,100882,/artist?id=8293026,516,"Feb 3, 2022",3,1
715,0,Netherlands,Suzan & Freek,1.8M,100763,/artist?id=213336,665,"Mar 12, 2020",7,1
716,0,Ireland,Foy Vance,1.1M,100711,/artist?id=2663,716,"Mar 17, 2022",4,1
717,0,Unknown,Pragti,104K,100588,/artist?id=8476309,717,"Mar 17, 2022",1,1
718,65,Indonesia,Feby Putri,6.1M,100524,/artist?id=1700986,89,"Oct 21, 2021",8,2
719,0,Australia,Ruel,7M,100517,/artist?id=711400,97,"Sep 17, 2020",26,1
720,0,United States,xander.,1.1M,100515,/artist?id=595523,103,"Oct 1, 2020",15,1
721,0,Unknown,braj mahal,151K,100491,/artist?id=3989822,286,"Dec 3, 2020",3,1
722,-32,Chile,Balbi El Chamako,1.6M,100452,/artist?id=3329431,462,"Jul 15, 2021",6,2
723,81,United States,Dr. Dundiff,953K,100412,/artist?id=468850,46,"Feb 25, 2021",10,2
724,-304,Mexico,Los Inquietos Del Norte,2.8M,100399,/artist?id=58368,420,"Mar 10, 2022",3,2
725,41,United Kingdom,Tiana Major9,1.1M,100300,/artist?id=562588,246,"Feb 11, 2021",10,2
726,255,United Kingdom,A. G. Cook,326K,100291,/artist?id=197694,37,"Sep 9, 2021",10,3
727,0,Argentina,TINI,23M,100258,/artist?id=206907,33,"Jul 22, 2021",45,1
728,0,United Kingdom,Oh Wonder,7.4M,100084,/artist?id=5044,82,"Jan 9, 2020",23,1
729,0,Unknown,HUTS,1.6M,100074,/artist?id=3566958,662,"Aug 20, 2020",3,1
730,0,United States,Michael Silverman,159K,100035,/artist?id=314444,730,"Mar 17, 2022",1,1
731,125,Spain,Soge Culebra,1.1M,99897,/artist?id=159826,664,"Mar 3, 2022",4,4
732,0,Unknown,Adriel Flete,55K,99716,/artist?id=8168106,732,"Mar 17, 2022",1,1
733,0,Unknown,Monma,403K,99602,/artist?id=538190,29,"May 7, 2020",8,1
734,-119,United Kingdom,Keane,15M,99547,/artist?id=1807,519,"Feb 24, 2022",15,5
735,0,Germany,KAMRAD,3M,99530,/artist?id=492130,735,"Mar 17, 2022",2,1
736,0,Unknown,Sami Switch,30K,99509,/artist?id=196135,736,"Mar 17, 2022",1,1
737,-311,Unknown,Duos On Mars,0,99471,/artist?id=6347352,426,"Mar 10, 2022",2,2
738,-115,Germany,187 Strassenbande,1.7M,99436,/artist?id=176616,115,"May 20, 2021",11,3
739,193,United States,Ari Abdul,4.6M,99197,/artist?id=8515075,739,"Mar 17, 2022",2,2
740,-23,Jamaica,Spice,3.2M,98935,/artist?id=4078,194,"May 6, 2021",6,2
741,0,Germany,Klaus Layer,177K,98934,/artist?id=59159,741,"Mar 17, 2022",1,1
742,0,Korea,Sonnet,37K,98832,/artist?id=159359,742,"Mar 17, 2022",1,1
743,-17,Netherlands,GLOWINTHEDARK,526K,98799,/artist?id=4183,726,"Mar 10, 2022",3,3
744,0,United States,¿Téo?,2.5M,98792,/artist?id=727834,256,"Jun 17, 2021",6,1
745,0,United States,ultmt.,74K,98759,/artist?id=1680787,653,"Apr 2, 2020",2,1
746,0,Germany,Sofia Kourtesis,611K,98710,/artist?id=725883,423,"May 20, 2021",7,1
747,0,United States,Jessie James Decker,877K,98218,/artist?id=23223,747,"Mar 17, 2022",3,1
748,0,Poland,Kortez,350K,98113,/artist?id=627387,748,"Mar 17, 2022",1,1
749,-622,United States,DaBaby,30M,98092,/artist?id=398544,4,"Jun 4, 2020",54,2
750,0,Unknown,Meric Again,699K,98025,/artist?id=6777142,123,"Sep 16, 2021",5,1
751,-230,United States,The 502s,1.4M,97874,/artist?id=338349,152,"Jan 13, 2022",9,2
752,0,Brazil,Clayton & Romário,6.1M,97848,/artist?id=124542,145,"Oct 28, 2021",19,1
753,0,Korea,Billlie,1.1M,97582,/artist?id=7930611,753,"Mar 17, 2022",1,1
754,0,Indonesia,Raisa,2.8M,97568,/artist?id=412171,301,"Sep 10, 2020",14,1
755,-418,Unknown,Hand Made,950,97433,/artist?id=4590010,337,"Mar 10, 2022",2,2
756,0,Unknown,Sebastian Serra,0,97409,/artist?id=8168099,756,"Mar 17, 2022",1,1
757,0,Unknown,Andrei Chagas,0,97409,/artist?id=8465355,757,"Mar 17, 2022",1,1
758,0,Unknown,Gabriela M. Soto,0,97409,/artist?id=8168098,758,"Mar 17, 2022",1,1
759,0,Unknown,SHRK,1.2M,97407,/artist?id=1022713,759,"Mar 17, 2022",1,1
760,0,India,Harjot Kaur,472K,97367,/artist?id=1419283,760,"Mar 17, 2022",1,1
761,0,Spain,Kiabits,215K,97267,/artist?id=3899190,761,"Mar 17, 2022",2,1
762,-290,United Kingdom,Tears For Fears,16M,97255,/artist?id=438,241,"Mar 3, 2022",24,3
763,0,Russian Federation,Going Deeper,625K,97221,/artist?id=159724,539,"Feb 25, 2021",8,1
764,0,Canada,Laurell,1.3M,97106,/artist?id=422560,184,"Sep 2, 2021",10,1
765,0,Unknown,Annelise Cepero,84K,97104,/artist?id=8168086,765,"Mar 17, 2022",1,1
766,0,Unknown,Tanairi Sade Vazquez,84K,97104,/artist?id=8168088,766,"Mar 17, 2022",1,1
767,0,Unknown,Ilda Mason,84K,97097,/artist?id=4010036,728,"Dec 23, 2021",2,1
768,0,Italy,Rhove,3.1M,97040,/artist?id=1611884,699,"Feb 3, 2022",2,1
769,0,United States,Hot Shade,4.2M,96999,/artist?id=213779,524,"Mar 4, 2021",6,1
770,0,United Kingdom,La Roux,5.1M,96977,/artist?id=3267,56,"Apr 23, 2020",20,1
771,-470,United States,Stephen Speaks,1.7M,96956,/artist?id=16956,301,"Mar 10, 2022",4,2
772,0,Unknown,Anna Landström,690K,96847,/artist?id=8455105,772,"Mar 17, 2022",1,1
773,0,United States,Son Lux,1M,96800,/artist?id=203307,710,"Nov 26, 2020",2,1
774,-286,United States,Tee Grizzley,4M,96674,/artist?id=217728,77,"Jul 2, 2020",22,2
775,58,Netherlands,Heleen,480K,96670,/artist?id=860540,267,"Feb 24, 2022",5,4
776,158,Mexico,Joan Sebastian,9.9M,96462,/artist?id=1043,190,"Sep 24, 2020",20,2
777,0,Unknown,Thando1988,279K,96441,/artist?id=883062,777,"Mar 17, 2022",1,1
778,0,United States,Seb Zillner,172K,96427,/artist?id=1116066,354,"Sep 10, 2020",5,1
779,0,Argentina,Dani Ribba,1.9M,96415,/artist?id=736989,140,"Mar 12, 2020",12,1
780,0,Canada,Wild Rivers,4.4M,96274,/artist?id=208489,494,"Jan 20, 2022",5,1
781,0,Poland,Paluch,1.1M,96258,/artist?id=217013,781,"Mar 17, 2022",1,1
782,-107,Germany,Mike Singer,509K,96216,/artist?id=90429,279,"Feb 4, 2021",7,2
783,0,India,Rahul Jain,1.3M,96145,/artist?id=793374,783,"Mar 17, 2022",1,1
784,-175,Unknown,Gabriel Auer,133K,95978,/artist?id=4181139,511,"Mar 3, 2022",4,4
785,0,India,Salim–Sulaiman,8.8M,95964,/artist?id=310793,785,"Mar 17, 2022",1,1
786,0,Unknown,Pule,749K,95847,/artist?id=3883972,690,"Oct 14, 2021",3,1
787,0,Puerto Rico,Ozuna,48M,95671,/artist?id=113381,5,"Jun 4, 2020",37,1
788,-26,United States,VERNON,353K,95562,/artist?id=165502,760,"Mar 3, 2022",3,3
789,0,Unknown,Les Rêveries,752K,95549,/artist?id=3767209,604,"Apr 15, 2021",2,1
790,-253,United Kingdom,The Heavy,1.9M,95513,/artist?id=3062,537,"Mar 10, 2022",2,2
791,-480,Unknown,Bobby Jerkins,1.7K,95509,/artist?id=4508508,311,"Mar 10, 2022",2,2
792,-241,Unknown,Adithya RK,2.5M,95443,/artist?id=3756052,223,"Feb 24, 2022",6,6
793,0,United States,Charlie Curtis-Beard,358K,95378,/artist?id=777862,793,"Mar 17, 2022",1,1
794,162,United States,Arcángel,30M,95159,/artist?id=207867,17,"Jan 16, 2020",33,2
795,-454,Jamaica,Shaggy,16M,95129,/artist?id=62,8,"Jul 9, 2020",43,6
796,0,Turkey,Canbay & Wolker,1.1M,95109,/artist?id=1014496,796,"Mar 17, 2022",1,1
797,-568,United Kingdom,You Me At Six,2M,95043,/artist?id=3296,69,"Mar 3, 2022",12,3
798,0,Unknown,0NLY0P1UM*,0,95033,/artist?id=8621353,798,"Mar 17, 2022",1,1
799,-302,United Kingdom,Elijah the Alchemist,333K,94952,/artist?id=3836808,497,"Mar 10, 2022",2,2
800,-298,Unknown,Gxldxn Fxnch,76K,94925,/artist?id=7646115,502,"Mar 10, 2022",2,2
801,-232,United States,Fatboibari,1.1M,94867,/artist?id=1093028,569,"Mar 10, 2022",2,2
802,-190,United States,We Three,949K,94686,/artist?id=716224,612,"Mar 10, 2022",2,2
803,-104,Australia,Mitchell Hope,1.3M,94542,/artist?id=188213,530,"Nov 4, 2021",4,3
804,0,Unknown,Paavo Virtanen,9.5K,94524,/artist?id=8031440,804,"Mar 17, 2022",1,1
805,-199,United States,slater,3.7M,94494,/artist?id=3638567,150,"Sep 2, 2021",18,10
806,0,France,Lilly Wood and The Prick,4.9M,94112,/artist?id=207306,576,"Oct 15, 2020",5,1
807,0,Unknown,Gino 2x,22K,94102,/artist?id=8634833,807,"Mar 17, 2022",1,1
808,-339,United States,Morray,4.9M,94055,/artist?id=4013321,1,"May 20, 2021",17,2
809,0,Unknown,DVRST,9M,93762,/artist?id=4502898,104,"Oct 21, 2021",23,1
810,0,Australia,Alison Wonderland,1.6M,93657,/artist?id=4716,343,"Nov 19, 2020",8,1
811,0,Unknown,Allem Iversom,550K,93490,/artist?id=741906,168,"Oct 22, 2020",6,1
812,0,Mexico,Omar Chaparro,1.2M,93460,/artist?id=323894,393,"Oct 21, 2021",8,1
813,0,United States,Flogging Molly,1.7M,93455,/artist?id=908,239,"Mar 19, 2020",3,1
814,0,Korea,Loco,2.2M,93324,/artist?id=171652,814,"Mar 17, 2022",1,1
815,0,Unknown,Bekkaa,58K,93261,/artist?id=7413315,815,"Mar 17, 2022",1,1
816,-165,United States,Ansel Elgort,677K,93122,/artist?id=212754,651,"Mar 10, 2022",2,2
817,0,United States,Reignwolf,1.1M,93114,/artist?id=4802,817,"Mar 17, 2022",1,1
818,0,Unknown,Geneva Semere,364K,93077,/artist?id=5369945,818,"Mar 17, 2022",1,1
819,-329,United Kingdom,Russ Millions,6.2M,93046,/artist?id=3597850,4,"May 13, 2021",17,2
820,-199,United States,Lil Tjay,19M,92988,/artist?id=1349373,2,"Feb 25, 2021",42,2
821,-348,Sweden,Kasbo,1M,92949,/artist?id=4992,259,"Feb 24, 2022",6,4
822,0,Unknown,Natalie Toro,56K,92852,/artist?id=94110,822,"Mar 17, 2022",1,1
823,-342,Germany,GINI,114K,92818,/artist?id=3372064,146,"Mar 3, 2022",3,3
824,0,Unknown,Kesk4n,0,92793,/artist?id=8460132,824,"Mar 17, 2022",1,1
825,0,Unknown,K7 Estudio E.U,16K,92703,/artist?id=8634163,825,"Mar 17, 2022",1,1
826,0,Unknown,La Gabi,112K,92638,/artist?id=6707369,826,"Mar 17, 2022",1,1
827,0,United Kingdom,Hannah Boleyn,562K,92577,/artist?id=505423,827,"Mar 17, 2022",3,1
828,0,Unknown,Yesenia Ayala,0,92429,/artist?id=8168097,828,"Mar 17, 2022",1,1
829,0,Unknown,Juliette Feliciano,0,92429,/artist?id=8168093,829,"Mar 17, 2022",1,1
830,0,Mexico,Lenin Ramírez,8.8M,92360,/artist?id=195012,225,"Nov 4, 2021",20,1
831,0,Unknown,Isabella Ward,0,92302,/artist?id=8168094,831,"Mar 17, 2022",1,1
832,0,Unknown,Arianna Rosario,56K,92302,/artist?id=1009014,832,"Mar 17, 2022",1,1
833,0,Unknown,Matheusinho,226K,92265,/artist?id=8640418,833,"Mar 17, 2022",1,1
834,-385,United States,Gentrammel,853K,92171,/artist?id=3748132,449,"Mar 10, 2022",2,2
835,0,Italy,Neima Ezza,2.2M,92149,/artist?id=1483147,198,"Jan 21, 2021",4,1
836,0,Unknown,David Guzman,0,92112,/artist?id=5468952,836,"Mar 17, 2022",1,1
837,0,United States,Markem,124K,92058,/artist?id=241678,837,"Mar 17, 2022",1,1
838,27,Mexico,El Bebeto,3.6M,92033,/artist?id=103939,3,"Jul 2, 2020",7,2
839,-436,Argentina,Paulo Londra,14M,91799,/artist?id=665663,256,"Sep 16, 2021",14,5
840,0,Germany,Tudor,700K,91623,/artist?id=3513739,351,"Dec 17, 2020",3,1
841,0,United States,Old Sea Brigade,2.6M,91571,/artist?id=211737,841,"Mar 17, 2022",2,1
842,0,India,Vishal Mishra,9.5M,91474,/artist?id=1205460,176,"Oct 8, 2020",8,1
843,0,Unknown,Unklfnkl,264K,91461,/artist?id=1401577,211,"Aug 27, 2020",3,1
